FacilityID,TankIDAssociatedwithRelease,LUSTID,FederallyReportableRelease,SiteName,SiteAddress,SiteAddress2,SiteCity,Zipcode,County,State,EPARegion,FacilityType,TribalSite,Tribe,Latitude,Longitude,CoordinateSource,LUSTStatus,ReportedDate,NFADate,MediaImpactedSoil,MediaImpactedGroundwater,MediaImpactedSurfaceWater,SubstanceReleased1,QuantityReleased1,Unit1,SubstanceReleased2,QuantityReleased2,Unit2,SubstanceReleased3,AmountReleased3,Unit3,SubstanceReleased4,AmountReleased4,Unit4,SubstanceReleased5,AmountReleased5,Unit5,SourceOfRelease1,CauseOfRelease1,SourceOfRelease2,CauseOfRelease2,SourceOfRelease3,CauseOfRelease3,HowReleaseDetected,CorrectiveActionStrategy1,CorrectiveActionStrategy1StartDate,CorrectiveActionStrategy2,CorrectiveActionStrategy2StartDate,CorrectiveActionStrategy3,CorrectiveActionStrategy3StartDate,ClosedWithContamination,NoFurtherActionLetterURL,MilitaryDoDSite
5959,,7LTL90,No,PUMP N PIZZA,202 WASHINGTON ST,,Bonaparte,52620,Van Buren,IA,7,,,,40.69874,-91.80146,GPS,,1990-05-04,,No,No,No,Diesel,0.0,Gallons,Gasoline,0.0,Gallons,,,,,,,,,,,,,,,,Other,,,,,,,Yes,,Unknown
9022,,9LTC63,No,STEWART & SONS LTD,132 S RAILROAD,,Ainsworth,522010000,Washington,IA,7,,,,41.28805,-91.55022,GPS,,1995-10-31,,No,No,No,Gasoline,,Gallons,,,,,,,,,,,,,Unknown,Unknown,,,,,At tank removal,,,,,,,Yes,,Unknown
6576,,7LTS83,No,CARROLL COUNTRY STORE #2,422 6TH ST,,Carroll,51401,Carroll,IA,7,,,,42.06733,-94.8724,GPS,No further action,1990-08-29,2011-09-07,No,No,No,Diesel,0.0,Gallons,Gasoline,0.0,Gallons,,,,,,,,,,Unknown,Unknown,,,,,Other,,,,,,,Yes,,Unknown
5960,,9LTF40,No,INTERSTATE BRANDS CORP,2001 16TH AVE SW,,Cedar Rapids,524040000,Linn,IA,7,,,,41.96185,-91.70012,Map interpolation,No further action,1997-09-03,1999-02-08,No,No,No,Gasoline,,Gallons,,,,,,,,,,,,,Unknown,Unknown,,,,,At tank removal,,,,,,,Yes,,Unknown
1686,,7LTR13,No,WAYNE'S OIL & TIRE SERVICE,220 E WASHINGTON ST,,Washington,523530000,Washington,IA,7,,,,41.29845,-91.68973,Other,No further action,1990-08-10,1999-09-27,No,No,No,Other Petroleum,0.0,Gallons,Gasoline,0.0,Gallons,Diesel,0.0,Gallons,Kerosene,0.0,Gallons,,,,,,,,,,Other,,,,,,,Yes,,Unknown
7320,,7LTE11,No,KUM & GO #246,122 JOHN WAYNE DR,,Winterset,50273,Madison,IA,7,,,,41.33373,-94.01365,GPS,No further action,1989-07-10,2023-05-01,No,No,No,Gasoline,0.0,Gallons,,,,,,,,,,,,,Unknown,Unknown,,,,,Other,Groundwater Treatment: Air Sparging,2015-07-27,,,,,Yes,,Unknown
7250,,9LTL06,No,"AGRILAND FS, INC. (FORMERLY NEW ALLIANCE FS, INC.)",814 WEST KARR,,Bloomfield,525370000,Davis,IA,7,,,,40.74413,-92.4279,GPS,No further action,2003-09-17,2009-02-04,No,No,No,Waste Oil,,Gallons,Diesel,,Gallons,,,,,,,,,,,,Unknown,Unknown,,,Other,,,,,,,Yes,,Unknown
2673,,8LTT99,No,JOHN DEERE ANKENY,825 SW Irvinedale Dr,,Ankeny,50023,Polk,IA,7,,,,41.7232,-93.63814,Map interpolation,No further action,1992-06-29,2000-04-05,Yes,No,No,Other Petroleum,0.0,Gallons,,,,,,,,,,,,,,,,,,,At tank removal,,,,,,,Yes,,Unknown
16888,,9LTH37,No,FORMER ALL STAR FORD,730 WEST STREET,,Grinnell,50112,Poweshiek,IA,7,,,,41.7406,-92.727,Other,No further action,1999-02-15,1999-05-14,No,No,No,Waste Oil,,Gallons,Diesel,,Gallons,,,,,,,,,,,,,,,,Other,,,,,,,Yes,,Unknown
1759,,8LTA76,No,BURNS MOTOR COMPANY,2720 - 17TH STREET,,Spirit Lake,51360,Dickinson,IA,7,,,,43.4235,-95.13094,GPS,,1990-09-27,,No,No,No,Waste Oil,0.0,Gallons,Gasoline,0.0,Gallons,,,,,,,,,,,,Unknown,Unknown,,,Other,,,,,,,Yes,,Unknown
16623,,9LTO16,No,DUNLAP LIVESTOCK AUCTION,701 HWY 30 WEST,,Dunlap,51529-9727,Harrison,IA,7,,,,41.84809,-95.60781,Map interpolation,,2009-06-11,,No,No,No,Waste Oil,0.0,Gallons,,,,,,,,,,,,,Unknown,Unknown,,,,,Other,,,,,,,Yes,,Unknown
299,,9LTD08,No,UNIVERSITY OF DUBUQUE,2000 UNIVERSITY AVE,,Dubuque,520010000,Dubuque,IA,7,,,,42.49883,-90.69285,Other,,,,No,No,No,Fuel Oil,,Gallons,,,,,,,,,,,,,Unknown,Unknown,,,,,Other,Over-excavation:Thru Over-excavation,1996-06-15,,,,,Yes,,Unknown
8639,,8LTF45,No,BP EXPRESS,300 HIGHWAY 150 N,,West Union,52175,Fayette,IA,7,,,,42.96497,-91.81384,GPS,Active: general,1990-10-29,,No,No,No,Diesel,,Gallons,Gasoline,,Gallons,,,,,,,,,,,,,,,,Other,Over-excavation:Sanitary Landfill,2004-03-09,,,,,Yes,,Unknown
9875,,9LTF95,No,FORMER GEISE READY MIX,1410 E Spruce St,,Algona,505110000,Kossuth,IA,7,,,,43.0773,-94.22004,GPS,No further action,1997-10-07,1998-09-04,No,No,No,Diesel,,Gallons,,,,,,,,,,,,,Unknown,Unknown,,,,,Other,,,,,,,Yes,,Unknown
7166,,9LTR93,No,KCK'S FOOD AND FUEL,11  HWY 59 N,,Schleswig,51461,Crawford,IA,7,,,,42.1676,-95.43998,GPS,Active: general,2017-11-13,,Yes,Yes,No,Diesel,0.0,Gallons,Gasoline,0.0,Gallons,,,,,,,,,,Piping,Piping failure,Unknown,Unknown,,,Other,,,,,,,Yes,,Unknown
8625,,7LTB06,No,THE STATION,702 MAIN ST,,Hull,51239,Sioux,IA,7,,,,43.18598,-96.13309,Other,No further action,1988-09-29,2001-01-05,No,No,No,Diesel,0.0,Gallons,Gasoline,0.0,Gallons,,,,,,,,,,,,,,,,Other,,,,,,,Yes,,Unknown
4857,,9LTA53,No,COUNTY SHOP,569 1st St,,Rippey,502350000,Greene,IA,7,,,,41.9319,-94.20362,GPS,No further action,1994-10-07,2001-08-31,No,No,No,Diesel,,Gallons,Gasoline,,Gallons,,,,,,,,,,,,Unknown,Unknown,,,At tank removal,,,,,,,Yes,,Unknown
12696,,7LTF33,No,E H-KIMBALLTON SCHOO,4114 MADISON,,Elk Horn,515310000,Shelby,IA,7,,,,41.5906,-95.0597,GPS,No further action,1989-08-17,1999-02-18,No,No,No,Gasoline,0.0,Gallons,,,,,,,,,,,,,Unknown,Unknown,,,,,At tank removal,,,,,,,Yes,,Unknown
17010,,9LTS61,No,CASEY'S GENERAL STORE  3291,5110 HIGHWAY 13,,Coggon,52218,Linn,IA,7,,,,42.27515,-91.52593,Geocoded address,No further action,2019-12-09,2024-02-15,No,No,No,Other Petroleum,0.0,Gallons,,,,,,,,,,,,,Other,Other,,,,,Other,,,,,,,Yes,,Unknown
16640,,7LTT02,No,FORMER MANSOR GROCERY,100 N Washington Ave,,Lacona,501390000,Warren,IA,7,,,,41.18945,-93.38377,Other,,1990-09-04,,No,No,No,Gasoline,0.0,Gallons,,,,,,,,,,,,,,,,,,,Other,,,,,,,Yes,,Unknown
18193,,9LTP56,No,MIDLAND DISTRIBUTING,302 A AVENUE WEST,,Oskaloosa,52577,Mahaska,IA,7,,,,41.29613,-92.64762,Geocoded address,No further action,2011-11-16,2012-09-17,No,No,No,Waste Oil,0.0,Gallons,Gasoline,0.0,Gallons,Diesel,0.0,Gallons,,,,,,,,,,,,,Other,,,,,,,Yes,,Unknown
2822,,8LTP56,No,CITY OF FAIRFAX,525 VANDERBILT ST,,Fairfax,522280000,Linn,IA,7,,,,41.91873,-91.78094,Other,No further action,1991-07-03,1991-11-15,No,No,No,Gasoline,,Gallons,,,,,,,,,,,,,Unknown,Unknown,,,,,Other,Over-excavation:Thru Over-excavation,,,,,,Yes,,Unknown
4843,,9LTT63,No,SITE FOOD MART,1301 MAIN ST,,Keokuk,52632,Lee,IA,7,,,,40.40248,-91.38961,GPS,Active: general,2023-04-27,,No,No,No,Gasoline,0.0,Gallons,,,,,,,,,,,,,Unknown,Unknown,,,,,Other,,,,,,,Yes,,Unknown
17301,,9LTR51,No,KWIK STAR #722,1214 FRANKLIN ST,,Waterloo,50703-4428,Black Hawk,IA,7,,,,42.49599,-92.3262,Other,No further action,2016-07-21,2017-08-17,No,No,No,Gasoline,0.0,Gallons,,,,,,,,,,,,,Dispenser,Flex connector failure,,,,,Other,,,,,,,Yes,,Unknown
2343,,8LTI92,No,SOUTH TAMA BUS BARN,101 N CENTER,,Toledo,523420000,Tama,IA,7,,,,41.99561,-92.5733,Other,,1990-10-19,,No,No,No,Fuel Oil,,Gallons,,,,,,,,,,,,,,,,,,,At tank removal,Over-excavation:Thru Over-excavation,1990-12-15,,,,,Yes,,Unknown
7318,,7LTE66,No,KUM & GO #76,109 5TH ST,,Adair,50002,Adair,IA,7,,,,41.49557,-94.6441,GPS,No further action,1989-08-04,2012-07-03,No,No,No,Gasoline,0.0,Gallons,,,,,,,,,,,,,Unknown,Unknown,,,,,Other,,,,,,,Yes,,Unknown
10324,,8LTJ47,No,CITY OF BOONE FIRE & POLICE DEPTS,923 8TH ST,,Boone,500360000,Boone,IA,7,,,,42.06412,-93.87837,GPS,,1990-10-19,,No,No,No,Gasoline,,Gallons,,,,,,,,,,,,,Unknown,Unknown,,,,,Other,,,,,,,Yes,,Unknown
7871,,8LTN65,No,DAVENPORT TRUCK PLAZA,2960 PLAINVIEW ROAD,,Walcott,527730000,Scott,IA,7,,,,41.61514,-90.78399,GPS,,1986-06-10,,No,No,No,Fuel Oil,,Gallons,,,,,,,,,,,,,Unknown,Unknown,,,,,Other,,,,,,,Yes,,Unknown
3382,,9LTT81,No,BEST TRIP BP,1516 SE 1ST ST,,Des Moines,50315,Polk,IA,7,,,,41.57594,-93.61396,Geocoded address,,2024-01-29,,No,No,No,Gasoline,0.0,Gallons,,,,,,,,,,,,,Submersible turbine pump,Other,,,,,Other,,,,,,,Yes,,Unknown
3629,,8LTA61,No,CEDAR COUNTY ENGINEERS OFFICE,494 290th St,,West Branch,523580000,Cedar,IA,7,,,,41.67125,-91.26959,GPS,No further action,1990-10-03,2001-05-31,No,No,No,Diesel,0.0,Gallons,Gasoline,0.0,Gallons,,,,,,,,,,,,Unknown,Unknown,,,Other,,,,,,,Yes,,Unknown
9661,,8LTW69,No,IDOT MAINT GARAGE,2011 State Highway 148,,Corning,508410000,Adams,IA,7,,,,41.01433,-94.73739,GPS,No further action,1993-01-27,2000-11-08,No,No,No,Diesel,,Gallons,,,,,,,,,,,,,Unknown,Unknown,,,,,At tank removal,,,,,,,Yes,,Unknown
8454,,9LTF80,No,RYDER TRUCK RENTAL INC,710 6TH ST SW,,Mason City,504010000,Cerro Gordo,IA,7,,,,43.1467,-93.21193,GPS,,1998-01-28,,No,No,No,Diesel,,Gallons,,,,,,,,,,,,,Unknown,Unknown,,,,,At tank removal,,,,,,,Yes,,Unknown
369,,9LTE72,No,BAILEY PARK ELEMENTARY SCHOOL,210 EIGHTH AVENUE,,Grinnell,501120000,Poweshiek,IA,7,,,,41.74842,-92.73382,GPS,No further action,1997-04-11,1997-06-13,No,No,No,Fuel Oil,,Gallons,,,,,,,,,,,,,Unknown,Unknown,,,,,At tank removal,,,,,,,Yes,,Unknown
2920,,8LTA52,No,TWIN PINES GOLF COURSE,3700 42ND ST NE,,Cedar Rapids,52402,Linn,IA,7,,,,42.02218,-91.694,GPS,,1990-10-09,,No,No,No,Gasoline,0.0,Gallons,,,,,,,,,,,,,,,,,,,Other,,,,,,,Yes,,Unknown
50,,7LTL84,No,MURRAY TURBO MACHINERY CO,1106 WASHINGTON ST,,Burlington,526010000,Des Moines,IA,7,,,,40.81327,-91.11206,Other,No further action,1989-11-14,1996-10-16,No,No,No,Fuel Oil,0.0,Gallons,,,,,,,,,,,,,,,,,,,Other,,,,,,,Yes,,Unknown
3367,,8LTH54,No,CASEY'S GENERAL STORE 2792,9001 6TH ST SW,,Cedar Rapids,52404,Linn,IA,7,,,,41.88939,-91.67346,GPS,No further action,1990-10-22,2006-08-14,No,No,No,Diesel,,Gallons,Gasoline,,Gallons,,,,,,,,,,Unknown,Unknown,,,,,Other,,,,,,,Yes,,Unknown
10158,,9LTB49,No,BONTRAGER,302 1ST ST,,Kalona,52247,Washington,IA,7,,,,41.48441,-91.71402,GPS,No further action,1995-04-05,2005-03-02,No,No,No,Gasoline,,Gallons,,,,,,,,,,,,,Unknown,Unknown,,,,,Other,,,,,,,Yes,,Unknown
195,,8LTY79,No,PARKING LOT (FORMER AMOCO),1600 W BROADWAY,,Council Bluffs,515020000,Pottawattamie,IA,7,,,,41.26209,-95.86791,GPS,No further action,1994-04-20,2012-12-24,No,No,No,Gasoline,,Gallons,,,,,,,,,,,,,Unknown,Unknown,,,,,Other,,,,,,,Yes,,Unknown
10785,,8LTX77,No,ASPINWALL COOP CO,1144 ST HIGHWAY 141,,Manning,51455,Carroll,IA,7,,,,41.90684,-95.073,GPS,No further action,1993-11-08,2001-11-01,No,No,No,Diesel,,Gallons,Gasoline,,Gallons,,,,,,,,,,,,Unknown,Unknown,,,Other,,,,,,,Yes,,Unknown
7253,,7LTU29,No,COLUMBIA STORE,100 MAIN STREET,,Columbia,500570000,Marion,IA,7,,,,41.17555,-93.15165,GPS,No further action,1990-09-07,2004-09-02,No,No,No,Gasoline,0.0,Gallons,,,,,,,,,,,,,Unknown,Unknown,,,,,Other,Treated discharge to Sanitary Sewer,,,,,,Yes,,Unknown
297,,9LTC93,No,HARRY ROTERT SITE,128 MAIN ST,,Lidderdale,514520000,Carroll,IA,7,,,,42.12379,-94.78406,Other,,1996-01-19,,No,No,No,Unknown,,Gallons,,,,,,,,,,,,,Unknown,Unknown,,,,,Other,,,,,,,Yes,,Unknown
1387,,9LTB51,No,RAPID LUBE,1740 STATE ST,,Bettendorf,527220000,Scott,IA,7,,,,41.52562,-90.50748,GPS,Active: general,1995-01-28,,No,No,No,Fuel Oil,,Gallons,Gasoline,,Gallons,Waste Oil,,Gallons,,,,,,,Unknown,Unknown,,,,,Other,,,,,,,Yes,,Unknown
198,,8LTZ09,No,FORMER SERVICE STATION,105 GRAND AVENUE,,West Des Moines,502650000,Polk,IA,7,,,,41.58307,-93.70517,GPS,,1994-05-05,,No,No,No,Gasoline,,Gallons,,,,,,,,,,,,,Unknown,Unknown,,,,,Other,,,,,,,Yes,,Unknown
16557,,7LTL40,No,THE COUNTRY MILL INC,State Highway 5,,Albia,525310000,Monroe,IA,7,,,,41.05246,-92.83702,GPS,,1990-04-24,,No,No,No,Gasoline,0.0,Gallons,,,,,,,,,,,,,Unknown,Unknown,,,,,At tank removal,,,,,,,Yes,,Unknown
272,,9LTC26,No,FORMER AMOCO #5130,1114 MORNINGSIDE AVE,,Sioux City,511060000,Woodbury,IA,7,,,,42.48024,-96.36334,Map interpolation,No further action,1995-08-18,1998-06-24,No,No,No,Diesel,,Gallons,Gasoline,,Gallons,,,,,,,,,,Unknown,Unknown,,,,,Other,,,,,,,Yes,,Unknown
5354,,7LTT93,No,CASEY'S GENERAL STORE 1589,1708 G AVE,,Grundy Center,50638,Grundy,IA,7,,,,42.36131,-92.78726,GPS,No further action,1990-08-29,2002-01-10,No,No,No,Gasoline,0.0,Gallons,,,,,,,,,,,,,,,,,,,Other,,,,,,,Yes,,Unknown
426,,9LTG83,No,KELLNER PROPERTY,3059 OAKLAND RD NE,,Cedar Rapids,524020000,Linn,IA,7,,,,42.01026,-91.65878,GPS,,1998-06-12,,No,No,No,Waste Oil,0.0,Gallons,Gasoline,0.0,Gallons,,,,,,,,,,,,,,,,At tank removal,,,,,,,Yes,,Unknown
7681,,9LTB71,No,CEDARAPIDS INC FORMER TEREX FACILITY,909 17TH ST NE,,Cedar Rapids,524020000,Linn,IA,7,,,,41.99684,-91.65343,Geocoded address,No further action,1995-04-20,2015-10-07,No,No,No,Fuel Oil,,Gallons,Gasoline,,Gallons,,,,,,,,,,Unknown,Unknown,,,,,Other,Over-excavation:Sanitary Landfill,2014-06-10,,,,,Yes,,Unknown
373,,9LTE77,No,FORMER MONTGOMERY WARD AUTO CENTER,1097 Frontage Rd Ave,,Cedar Falls,506130000,Black Hawk,IA,7,,,,42.51255,-92.43263,GPS,No further action,1997-04-11,1999-04-15,No,No,No,Other Petroleum,,Gallons,Gasoline,,Gallons,Waste Oil,,Gallons,Hydraulic Oil,,Gallons,,,,,,,,,,At tank removal,,,,,,,Yes,,Unknown
17686,,9LTJ33,No,QUIKTRIP #559,4024 FLEUR DR,,Des Moines,50321,Polk,IA,7,,,,41.54733,-93.64569,Geocoded address,,2000-12-24,,No,No,No,Gasoline,,Gallons,,,,,,,,,,,,,,,,,,,Other,,,,,,,Yes,,Unknown
10331,,9LTM79,No,VAN BUREN COUNTY SHOP,20554 HIGHWAY 1,,Keosauqua,52565,Van Buren,IA,7,,,,40.74671,-91.9572,GPS,No further action,2006-10-03,2009-04-07,No,No,No,Diesel,,Gallons,,,,,,,,,,,,,Other,Other,,,,,Other,,,,,,,Yes,,Unknown
7500,,8LTE73,No,UNITED FARM SERVICE INC,1025 2ND AVE,,Sibley,512490000,Osceola,IA,7,,,,43.39724,-95.75239,GPS,No further action,1990-08-31,1993-12-03,No,No,No,Diesel,0.0,Gallons,Gasoline,0.0,Gallons,,,,,,,,,,Unknown,Unknown,,,,,Other,,,,,,,Yes,,Unknown
4748,,7LTJ36,No,VULCAN MATERIAL CO,5201 MOUNT VERNON ROAD SE,,Cedar Rapids,524030000,Linn,IA,7,,,,41.97626,-91.58826,GPS,No further action,,1991-03-22,No,No,No,Diesel,0.0,Gallons,Gasoline,0.0,Gallons,,,,,,,,,,,,,,,,At tank removal,Over-excavation:Thru Over-excavation,1990-03-15,,,,,Yes,,Unknown
7540,,7LTP76,No,ROOF OIL CO,138 5TH,,Mason City,504010000,Cerro Gordo,IA,7,,,,43.1476,-93.20383,GPS,No further action,1990-07-27,2014-05-13,No,No,No,Gasoline,0.0,Gallons,,,,,,,,,,,,,Unknown,Unknown,,,,,Other,,,,,,,Yes,,Unknown
11582,,7LTL29,No,THE DEPOT,213 S. AUGUSTA AVE,,Oxford,523220000,Johnson,IA,7,,,,41.72219,-91.79097,Other,,1990-04-23,,No,No,No,Gasoline,0.0,Gallons,,,,,,,,,,,,,Unknown,Unknown,,,,,Other,,,,,,,Yes,,Unknown
4439,,7LTX21,No,T D MURPHY CO,110 S SECOND,,Red Oak,51566,Montgomery,IA,7,,,,41.00407,-95.22978,GPS,,1988-04-14,,No,No,No,Diesel,0.0,Gallons,Gasoline,0.0,Gallons,,,,,,,,,,,,,,,,Other,,,,,,,Yes,,Unknown
7323,,9LTD02,No,KUM & GO #23,29356 298TH ST,,Neola,51559,Pottawattamie,IA,7,,,,41.43884,-95.6138,GPS,,1996-01-30,,No,No,No,Diesel,,Gallons,,,,,,,,,,,,,Unknown,Unknown,,,,,Other,,,,,,,Yes,,Unknown
2655,,8LTA42,No,HEARTLAND COOP,210 SEVENTH AVENUE,,Belle Plaine,522080000,Benton,IA,7,,,,41.88587,-92.27844,GPS,No further action,1990-10-01,1992-02-07,No,No,No,Other Petroleum,0.0,Gallons,Gasoline,0.0,Gallons,Diesel,0.0,Gallons,Waste Oil,0.0,Gallons,,,,,,,,,,Other,Over-excavation:Thru Over-excavation,,,,,,Yes,,Unknown
17604,,9LTI20,No,AMERUS LIFE BUILDING,611 FIFTH AVENUE,,Des Moines,50309,Polk,IA,7,,,,41.59015,-93.62387,GPS,No further action,1999-10-06,2001-05-24,No,No,No,Diesel,,Gallons,,,,,,,,,,,,,,,,,,,Other,,,,,,,Yes,,Unknown
7464,,9LTB65,No,CASEY'S GENERAL STORE 2768,1201 1ST AVE SE,,Cedar Rapids,52402,Linn,IA,7,,,,41.98472,-91.65725,GPS,No further action,1995-04-21,1998-10-07,No,No,No,Gasoline,,Gallons,,,,,,,,,,,,,Unknown,Unknown,,,,,At tank removal,,,,,,,Yes,,Unknown
72,,8LTM83,No,LORIMOR SERVICE,United States Highway 169,,Lorimor,50149,Union,IA,7,,,,41.12824,-94.05324,GPS,No further action,1990-11-14,2002-02-20,No,No,No,,,,,,,,,,,,,,,,,,,,,,Other,,,,,,,Yes,,Unknown
15199,,8LTN15,No,BOYERS PROVISIONS INC,1800 11TH STREET,,Sioux City,511010000,Woodbury,IA,7,,,,42.50105,-96.38746,Map interpolation,No further action,1991-04-30,1997-06-24,No,No,No,Diesel,,Gallons,Gasoline,,Gallons,,,,,,,,,,,,Unknown,Unknown,,,Other,,,,,,,Yes,,Unknown
744,,9LTB99,No,HEARN OIL & TIRE CO,402 E 1ST,,Monticello,523100000,Jones,IA,7,,,,42.2379,-91.18562,GPS,No further action,1995-06-12,2000-09-21,No,No,No,Gasoline,,Gallons,,,,,,,,,,,,,Unknown,Unknown,,,,,Other,,,,,,,Yes,,Unknown
4819,,8LTT01,No,GUDENKAUF TOWING AND REPAIR,155 W MADISON ST,,Winthrop,50682-7703,Buchanan,IA,7,,,,42.47315,-91.73286,GPS,No further action,1992-04-28,1999-04-01,No,No,No,Diesel,,Gallons,Gasoline,,Gallons,,,,,,,,,,,,Unknown,Unknown,,,Other,,,,,,,Yes,,Unknown
16961,,9LTI90,No,WHITING COMMUNITY SCHOOL,606 WEST STREET,,Whiting,510630000,Monona,IA,7,,,,42.1272,-96.15789,GPS,No further action,2000-06-15,2007-08-17,No,No,No,Gasoline,,Gallons,,,,,,,,,,,,,Unknown,Unknown,,,,,Other,,,,,,,Yes,,Unknown
4421,,8LTV95,No,HY-VEE FAST & FRESH SPENCER #1636,727 GRAND AVE,,Spencer,51301,Clay,IA,7,,,,43.14603,-95.14482,Other,,1993-04-06,,No,No,No,Gasoline,,Gallons,,,,,,,,,,,,,Unknown,Unknown,,,,,At tank removal,,,,,,,Yes,,Unknown
9260,,8LTB42,No,CASEY'S GENERAL STORE 2357,100 CHERRY ST,,Allison,50602-0302,Butler,IA,7,,,,42.74498,-92.79021,GPS,No further action,1990-10-12,1999-08-18,No,No,No,Gasoline,0.0,Gallons,,,,,,,,,,,,,,,,,,,Other,,,,,,,Yes,,Unknown
17055,,9LTI75,No,HY-VEE FAST & FRESH JOHNSTON #7540,5169 MERLE HAY RD,,Johnston,50131,Polk,IA,7,,,,41.65409,-93.69736,GPS,No further action,1999-11-16,2001-10-19,No,No,No,Gasoline,,Gallons,,,,,,,,,,,,,,,,,,,Other,,,,,,,Yes,,Unknown
1495,,8LTZ02,No,CONTRACT TRANSPORT INC,1433 ILLINOIS ST,,Des Moines,50314-3511,Polk,IA,7,,,,41.60481,-93.61585,GPS,,1994-05-12,,No,No,No,Diesel,,Gallons,,,,,,,,,,,,,Unknown,Unknown,,,,,Other,,,,,,,Yes,,Unknown
7398,,9LTL94,No,FORMER PETE'S VALLEY SUNOCO,211 W GRAND,,West Des Moines,502650000,Polk,IA,7,,,,41.5829,-93.7045,Other,No further action,2005-03-01,2015-10-20,No,No,No,Gasoline,,Gallons,,,,,,,,,,,,,,,,,,,Other,,,,,,,Yes,,Unknown
11,,7LTB56,No,"ELLER,BRINK,SEXTRO",12TH ST & 2ND AVE N,,Denison,514420000,Crawford,IA,7,,,,42.0183,-95.35652,GPS,,1988-10-14,,No,No,No,Gasoline,0.0,Gallons,,,,,,,,,,,,,Unknown,Unknown,,,,,Other,,,,,,,Yes,,Unknown
388,,9LTF11,No,FARMERS COOP ASSOC LUMBERYARD SITE,675 Railroad St,,Boyden,512340000,Sioux,IA,7,,,,43.18965,-96.00606,GPS,,1997-07-11,,No,No,No,Gasoline,,Gallons,,,,,,,,,,,,,Unknown,Unknown,,,,,Other,,,,,,,Yes,,Unknown
97,,8LTQ76,No,MANORCARE HEALTH SERVICES,201 W RIDGEWAY,,Waterloo,507010000,Black Hawk,IA,7,,,,42.46862,-92.3585,GPS,,1991-07-03,,No,No,No,Unknown,0.0,Gallons,,,,,,,,,,,,,Unknown,Unknown,,,,,Other,,,,,,,Yes,,Unknown
9986,,8LTE12,No,BREW OIL #32,15 GRAND AVE,,Spencer,51301,Clay,IA,7,,,,43.13832,-95.14465,Map interpolation,No further action,1990-10-10,1997-06-13,No,No,No,Diesel,0.0,Gallons,Gasoline,0.0,Gallons,,,,,,,,,,,,Unknown,Unknown,,,Other,,,,,,,Yes,,Unknown
268,,9LTC10,No,FORMER DX STATION,5835 GRAND AVE,,Des Moines,503120000,Polk,IA,7,,,,41.58289,-93.69759,GPS,No further action,1995-07-26,1998-02-18,No,No,No,Gasoline,,Gallons,,,,,,,,,,,,,Unknown,Unknown,,,,,Other,,,,,,,Yes,,Unknown
5552,,8LTX99,No,ADAMS SINCLAIR,1081 UNIVERSITY,,Dubuque,520010000,Dubuque,IA,7,,,,42.49937,-90.68103,GPS,No further action,1994-01-24,1999-11-17,Yes,No,No,Gasoline,,Gallons,,,,,,,,,,,,,Unknown,Unknown,,,,,Other,,,,,,,Yes,,Unknown
7633,,8LTL48,No,OLDENKAMPS 66,1625 United States Highway 59,,Allendorf,513300000,Osceola,IA,7,,,,43.41453,-95.64352,GPS,No further action,1991-02-27,2003-04-02,No,No,No,Gasoline,,Gallons,,,,,,,,,,,,,Unknown,Unknown,,,,,At tank removal,,,,,,,Yes,,Unknown
5264,,7LTS97,No,VITKO SINCLAIR,113 BENTON AVE W,,Albia,52531,Monroe,IA,7,,,,41.02745,-92.80995,GPS,,1990-08-30,,No,No,No,Gasoline,0.0,Gallons,,,,,,,,,,,,,,,,,,,Other,,,,,,,Yes,,Unknown
6083,,7LTS84,No,HWY 30 CAR WASH,718 W HIGHWAY 30,,Carroll,51401,Carroll,IA,7,,,,42.06942,-94.87629,Other,No further action,1990-08-29,1996-01-11,No,No,No,Gasoline,0.0,Gallons,,,,,,,,,,,,,Unknown,Unknown,,,,,Other,,,,,,,Yes,,Unknown
3828,,7LTE87,No,CONOCO STATION,106 2ND ST,,Portsmouth,515650000,Shelby,IA,7,,,,41.64909,-95.5187,GPS,No further action,1989-08-01,2009-10-26,No,No,No,Gasoline,0.0,Gallons,,,,,,,,,,,,,,,,,,,Other,,,,,,,Yes,,Unknown
9512,,8LTX00,No,Ed's Service Station LLC,902 N MAIN ST,,Algona,50511-1814,Kossuth,IA,7,,,,43.07712,-94.21776,GPS,No further action,1993-09-13,2007-07-23,No,No,No,Diesel,,Gallons,Gasoline,,Gallons,,,,,,,,,,,,Unknown,Unknown,,,Other,,,,,,,Yes,,Unknown
4225,,9LTO65,No,DOLLAR GENERAL,106 W 4TH ST,,West Liberty,527760000,Muscatine,IA,7,,,,41.57123,-91.26365,Other,Active: general,2010-06-14,,No,No,No,Kerosene,0.0,Gallons,Gasoline,0.0,Gallons,,,,,,,,,,,,Tank,Tank corrosion,,,Other,,,,,,,Yes,,Unknown
5597,,7LTO36,No,BROOKLYN SERVICE CENTER,103 E 2ND,,Brooklyn,52211,Poweshiek,IA,7,,,,41.72981,-92.44531,GPS,No further action,1990-06-22,2017-03-02,No,No,No,Gasoline,0.0,Gallons,,,,,,,,,,,,,,,,,,,Other,Soil Venting:Active,2007-06-11,,,,,Yes,,Unknown
