FacilityID,FacilityIdimport,Owner ID,AltFacilityID,Facility Name,Street Address,ZIP Linkage,ZIP+4,Phone,Authorized Representative,Title,FormDate,Facility Description,Clerk,Date of Entry,FacilityStatus,LUSTSummaryStatus,SupplementalLocationText,Fax,SOCDeficiency,LUSTRankingScore,Hawaii Common Identifier,FacilityRegistryIdentifier,TaxMapKey,FormReceivedDate,DataCollectionDate,LatitudeMeasure,LongitudeMeasure,HorizontalReferenceDatumName,GeometricTypeName,HorizontalCollectionMethodName,HorizontalAccuracyMeasuremeters,GeographicReferencePointName,LocationCommentsText,ProjectOfficer,GPSSource,ComplianceStatus,LastInspectionDate,USTStatus,UST97FacilityId
9201262,9201262,179.0,9-201262,Wong's Auto Shop,789 KAILUA RD,57515.0,,,D. A. DRIES,MANAGER. ENGINEERING,1986-05-05,Not Listed,jnagashima,2011-04-07 11:43:33,Closed,Site Cleanup Completed (NFA),,,,,,110005727525.0,,1998-06-16,2009-04-20,21.392575,-157.745652,NAD83,Area,Address Matching,,,,Lene Ichinotsubo,,No Visits,,,9201262
9201264,9201264,179.0,9-201264,UNKNOWN,45-1117 KAMEHAMEHA HWY,57521.0,,,D. A. DRIES,"MANAGER, ENGINEERING",1986-05-05,Not Listed,,,Closed,,,,,,,110014046923.0,,1986-05-06,,,,,,,,,,,,No Visits,,,9201264
9201265,9201265,179.0,9-201265,UNKNOWN,87-710 FARRINGTON HWY,57468.0,,,D. A. DRIES,"MANAGER, ENGINEERING",1986-05-05,Not Listed,,,Closed,,,,,,,110014057947.0,,1986-05-06,,,,,,,,,,,,No Visits,,,9201265
9201270,9201270,179.0,9-201270,WAIMALU CHEVRON SERVICE,98-104 KANUKU ST,57487.0,,,EDWARD KAJIYAMA,C & M REP,1991-10-01,Gas Station,rkwan,2008-01-14 08:45:05,Closed,,,,,,,110014047058.0,,1991-11-04,,,,,,,,,,,,No Visits,,,9201270
9201359,9201359,1120.0,9-201359,UNIVERSAL DOVE CORP.,91-255 HANUA ST,57492.0,,,EARNEST MARCIEL,PRESIDENT,1987-09-09,Not Listed,rkwan,1997-08-26 11:09:37,Closed,,,,,,,110014049047.0,,1997-08-26,,,,,,,,,,,,No Visits,,,9201359
9201364,9201364,142.0,9-201364,SILVA'S NANAKULI SHELL,87-1796 FARRINGTON HWY,57485.0,,(808) 668-7868,CAESAR SILVA,OWNER,1991-10-08,Gas Station,rkwan,2000-01-25 15:12:13,Closed,Site Cleanup Completed (NFA),,,,,,110013777626.0,,1992-04-14,1997-07-15,21.391946,-158.156384,NAD83,Point,GPS,,,,Shaobin Li,,Closed,11/4/1998,,9201364
9201366,9201366,1027.0,9-201366,TEXACO BARBERS POINT SALES TERMINAL,91-119 HANUA ST,57492.0,,,RAND L. SHANNON,TERMINAL SUPERINTENDENT,1997-09-16,Petroleum Distributor,jnagashima,2011-04-06 09:09:23,Closed,Site Cleanup Completed (NFA),,,,,,110014058508.0,,1997-06-24,2009-04-20,21.302563,-158.101782,NAD83,Area,address Matching,,,,Shaobin Li,,No Visits,,,9201366
9201370,9201370,598.0,9-201370,KAYA'S GENERAL MERCHANDISE,53-534 KAMEHAMEHA HWY,57477.0,,(808) 293-9095,,,1998-12-21,Gas Station,jnagashima,2011-04-06 09:52:52,Closed,Site Cleanup Completed (NFA),,,,,,110014049234.0,,1998-12-23,2009-04-20,21.588126,-157.889201,NAD83,Area,Address Matching,,,,Renato Maniulit,,Closed,3/16/1998,,9201370
9201374,9201374,1196.0,9-201374,"WINDWARD NISSAN, INC.",46-151 KAHUHIPA ST,57521.0,,,BILL MICKELSEN,GENERAL MANGER,1992-05-19,Auto Dealership,jnagashima,2011-04-06 09:02:00,Closed,Site Cleanup Completed (NFA),,,,,,110014049298.0,,1992-05-26,2009-04-20,21.417139,-157.804334,NAD83,Area,Address Matching,,,,Not Assigned,,No Visits,,,9201374
9201377,9201377,1745.0,9-201377,PALI GOLF COURSE,45-050 KAMEHAMEHA HWY,57521.0,,,WALTER M. OZAWA,DIRECTOR,1994-06-21,Other,rkwan,2001-05-15 10:25:54,Closed,,,,,,,110013767842.0,,1994-07-07,,,,,,,,,,,,No Visits,,,9201377
9201381,9201381,296.0,9-201381,"DOTY EQUITIES, INC",99-1269 IWAENA ST,57487.0,,,DENNIS WASHBURN,GENERAL MANAGER,,Not Listed,jnagashima,2011-04-07 11:20:02,Closed,Site Cleanup Completed (NFA),,,,,,110014030048.0,,1998-01-21,2009-04-20,21.380908,-157.905823,NAD83,Area,Address Matching,,,,Jose Ruiz,,No Visits,,,9201381
9201384,9201384,967.0,9-201384,S. TANAKA STORE,KAMEHAMEHA HWY,57512.0,,,SHOSO TANAKA,OWNER,1986-03-21,Not Listed,npeterman,2008-09-11 10:26:56,Closed,Site Cleanup Completed (NFA),,,,,,110014030146.0,,1991-06-18,,21.689793,-157.967747,,,,,,,Lene Ichinotsubo,,No Visits,,,9201384
9201389,9201389,1552.0,9-201389,HI-GRADE PLUMBING,98-151 LIPOA PL,57487.0,,(808) 488-8491,SAMUEL K. NONAKA,PRESIDENT,1992-11-02,Contractor,rkwan,2014-06-13 14:08:46,Closed,Site Cleanup Completed (NFA),,,,,,110014033928.0,,1992-11-04,2009-04-20,21.380987,-157.9446,NAD83,Area,Address Matching,,,,Richard Takaba,,Closed,1/14/2002,,9201389
9201399,9201399,1552.0,9-201399,E. F. PLUMBING,94-170 LEOLE ST,57571.0,,,SOREN KNUDSEN,AGENT,1998-07-21,Contractor,rkwan,1999-03-03 16:33:31,Closed,,,,,,,110014030486.0,,1998-07-23,,,,,,,,,,,,Closed,9/23/1997,,9201399
9201420,9201420,476.0,9-201420,HIROJI TAKI WAREHOUSE,94-070 LEOKANE ST,57571.0,,,HIROJI TAKI,OWNER,1993-03-19,Not Listed,rkwan,1999-09-09 10:35:34,Closed,,,,,,,110014053380.0,,1993-03-24,,,,,,,,,,,,No Visits,,,9201420
9201421,9201421,476.0,9-201421,HIROJI TAKI WAREHOUSE,94-075 LEOKANE ST,57571.0,,,HIROJI TAKI,OWNER,1991-09-18,Other,rkwan,1999-09-09 15:17:36,Closed,,,,,,,110014053399.0,,1993-04-06,,,,,,,,,,,,No Visits,,,9201421
9201428,9201428,257.0,9-201428,DELTA CONSTRUCTION CORPORATION,91-255 OIHANA ST,57492.0,,,EMILY H. WILLING,SAFETY ADMINSTRATOR,1999-12-14,Contractor,rmaniulit,1999-12-27 09:10:56,Closed,Site Cleanup Completed (NFA),,,,,,110014031216.0,,1999-12-15,2009-04-20,21.311458,-158.096048,NAD83,Area,Address Matching,,,,Renato Maniulit,,Closed,7/28/1997,,9201428
9201432,9201432,1734.0,9-201432,"MOUNTAIN VIEW DAIRY, INC.",85-580 B WAIANAE VALLEY RD,57567.0,,(808) 696-3047,DAVID C.WONG SR.,PRESIDENT,1986-03-18,Farm,rkwan,2014-06-13 14:09:02,Closed,,,,,,,110012691382.0,,1991-10-23,,,,,,,,,,,,Closed,9/13/2006,,9201432
9201433,9201433,908.0,9-201433,"RURAL FOOD PROD., INC.",117 MANGO ST,57562.0,,,,,,Commercial,SUP,1994-05-23 00:00:00,Operating,,,,,,,110014031369.0,,1986-03-20,,,,,,,,,,,,No Visits,,,9201433
9201435,9201435,1360.0,9-201435,NCO ACADEMY,"BLDG 6055, EAST RANGE",57620.0,,,,,,Federal Military,rkwan,2007-03-19 15:56:11,Operating,Case Transferred to HEER (unregulated),,,,,,110014031421.0,,1994-08-11,,,,,,,,,,To HEER,,No Visits,,,9201435
9201455,9201455,832.0,9-201455,PEARL COUNTRY CLUB,98-535 KAONOHI ST.,57487.0,,(808) 487-2460,ANDREW HAGAR,SUPERINTENDENT,2016-08-08,Other,roxanne.kwan,2024-06-28 14:23:07,Operating,Site Cleanup Completed (NFA),,(808) 488-2041,,,,110014053665.0,980110340000,2016-08-08,2008-03-05,21.392778,-157.935065,NAD83,Point,Map,,Facility Boundary,USTs on different locations. Above info is for UST 87-1. Other location: (-W) 157.934089 (N) 21.38677  -RI,Jose Ruiz,,Open,6/10/2024,,9201455
9201456,9201456,642.0,9-201456,LDS HAWAII TEMPLE,55-600 NANILOA LP,57538.0,,,MICHAEL L. WILLIAMS,BUILDING ENGINEER,1986-05-09,Not Listed,,,Closed,,,,,,,110014031840.0,,1986-05-12,,,,,,,,,,,,No Visits,,,9201456
9201458,9201458,34.0,9-201458,Mahalo Wahiawa,119  KAMEHAMEHA HWY,57643.0,,(808) 621-1025,Drake Kau,GM Fuel Operations,2020-01-27,Gas Station,Timothy.Ugaitafa,2024-09-30 10:54:36,Operating,Confirmed Release,119 N. Kamehameha Hwy,(808) 621-1025,,,,110014031895.0,1-7-3-004-011,2020-01-30,2011-05-10,21.497637,-158.03006,NAD83,Point,GPS,10.0,,,Allison Hutto,,Closed,8/29/2024,,9201458
9201459,9201459,1532.0,9-701796,HAWAIIAN CEMENT CONCRETE & AGGREGATE,99-1100 HALAWA VALLEY ST,57487.0,,(808) 532-3400,SEAN D HAGGERTY,GENERAL MANAGER,2016-07-08,Truck/Transporter,roxanne.kwan,2024-12-06 12:51:22,Operating,Site Cleanup Completed (NFA),,(808) 441-7602,,,,110001752915.0,9-9-010:010,2016-07-11,2008-04-24,21.37432,-157.90848,NAD83,Point,GPS,11.0,Underground Storage Tank,,Shunsheng Fu,,Open,11/22/2024,,9201459
9201460,9201460,794.0,9-201460,OLOMANA GOLF LINKS,41-1801 KALANIANAOLE HWY,57569.0,,(808) 259-7926,ED KAGEYAMA,GENERAL MANAGER,2016-07-11,Golf Course,george.tabil,2024-12-10 08:52:46,Operating,Disconfirmed Release,,(808) 259-6481,,,,110014031957.0,1-4-1-013-010-000-001,2016-07-14,2009-06-17,21.35396,-157.72882,NAD83,Point,GPS,17.0,Underground Storage Tank,,,,Closed,4/4/2023,,9201460
9201461,9201461,1792.0,9-201461,HAWTHORNE ARCO,406 KAMEHAMEHA HWY,57558.0,,,YUKIO SUMIDA,-,1993-05-31,Not Listed,SUP,1993-08-06 00:00:00,Closed,,,,,,,110014053692.0,,1993-06-09,,,,,,,,,,,,No Visits,,,9201461
9201464,9201464,735.0,9-201464,CHEE HING CATERING,125 WESTERVELT ST,57562.0,,,MRS. HELEN CHING,MANAGER,1986-03-21,Not Listed,SUP,1993-02-05 00:00:00,Closed,,,,,,,110014053727.0,,1990-11-26,,,,,,,,,,,,No Visits,,,9201464
9201465,9201465,638.0,9-201465,Kama'aina Koncrete (formerly Mini-mix Oahu/L.T. Kuwasaki),94-233 LEONUI ST,57571.0,,,L.T. KUWASAKI,OWNER,1986-03-17,Not Listed,dkam,2011-08-24 11:57:48,Closed,Site Cleanup Completed (NFA),,,,,,110014053736.0,,2001-01-31,2011-08-24,21.378335,-158.019489,NAD83,Area,Map,,,,Josh Nagashima,,Closed,1/31/2001,,9201465
9201466,9201466,884.0,9-201466,REDONDO'S INC.,94-140 LEOKANE ST,57571.0,,,YOSHIKAZU SHINTANI,GENERAL MANAGER/TREASURER,1997-01-08,Commercial,jnagashima,2011-04-06 10:18:43,Closed,Site Cleanup Completed (NFA),,,,,,110011647691.0,,1997-01-09,2009-04-20,21.37659,-158.018013,NAD83,Area,Address Matching,,,,Renato Maniulit,,No Visits,,,9201466
9201467,9201467,8.0,9-201467,"LBTC Holdings, LLC dba Lex Brodie's Tire Company",94-169 FARRINGTON HWY,57571.0,,(808) 671-4561,Mike Rizzo,President,2022-02-03,Service Center,roxanne.kwan,2023-03-20 16:23:59,Closed,Site Cleanup Completed (NFA),,(808) 545-2763,,,,110014053754.0,460-3000.350.000,2022-02-22,2007-08-07,21.378313,-158.020568,,Point,Map,5.0,Underground Storage Tank,center of pad,Renato Maniulit,,Open,5/12/2021,,9201467
9201468,9201468,720.0,9-201468,NABARRETE STORE,94-1133 WAIPAHU ST,57571.0,,,PATRICIA NABARETTE,OWNER,1996-07-02,Not Listed,rkwan,2014-06-13 14:09:24,Closed,Site Cleanup Completed (NFA),,,,,,110014032082.0,,2002-05-08,1996-07-02,21.391609,-158.003162,NAD83,Point,GPS,,,,Richard Takaba,,Closed,11/20/2001,,9201468
9201469,9201469,612.0,9-201469,"KENNETH SHIOI & CO., LTD",98-720 KUAHAO PL,57558.0,,,KENNETH SHIOI,PRESIDENT,1996-10-03,Contractor,CCLARK,1997-01-22 14:44:03,Closed,,,,,,,110014032117.0,,1996-10-08,,,,,,,,,,,,No Visits,,,9201469
9201470,9201470,17.0,9-201470,AL PHILLIPS THE CLEANER,340 KUULEI RD,57515.0,,,JOHN BREWER,"PRES, APTC",1986-03-27,Not Listed,roxanne.kwan,2023-01-26 16:39:46,Operating,,,,,,,110014032162.0,,1986-03-31,,,,,,,,,,,,No Visits,,,9201470
9201475,9201475,1065.0,9-201475,TONY HONDA PEARLRIDGE,98-055 KAMEHAMEHA HWY,57487.0,,,ERIC ISHIKAWA,BUSINESS MANAGER,1986-03-19,Not Listed,jnagashima,2011-04-06 10:38:48,Closed,Site Cleanup Completed (NFA),,,,,,110014032288.0,,2004-04-28,2009-04-20,21.3833,-157.948902,NAD83,Area,Address Matching,,,,Randall Heu,,Closed,10/28/1996,,9201475
9201476,9201476,98.0,9-201476,BEKINS MOVING & STORAGE CO,98-021 KAMEHAMEHA HWY,57487.0,,,TERRY MURATA,OPERATIONS SVPR,,Not Listed,jnagashima,2011-04-06 10:02:57,Closed,Site Cleanup Completed (NFA),,,,,,110014053825.0,,1993-03-22,2009-04-20,21.384067,-157.952555,NAD83,Area,Address Matching,,,,Jose Ruiz,,No Visits,,,9201476
9201477,9201477,1178.0,9-201477,WALLYS SERVICE INC.,98-380 KAMEHAMEHA HWY,57487.0,,,WALLACE HO,PRESIDENT,1986-03-13,Not Listed,jnagashima,2011-04-06 10:44:13,Closed,Site Cleanup Completed (NFA),,,,,,110013774282.0,,1993-07-29,2009-04-20,21.378863,-157.936181,NAD83,Area,Address Matching,,,,Jose Ruiz,,No Visits,,,9201477
9201478,9201478,1552.0,9-201478,ANGEL'S MAKAHA UNION 5245,84-1114 FARRINGTON HWY,57567.0,,,CHRIS JANSEN,ENV/PROJ ENGINEER,,Gas Station,jnagashima,2011-04-06 09:01:10,Closed,Site Cleanup Completed (NFA),,,,,,110013773425.0,,1992-08-14,2009-04-20,21.46135,-158.208651,NAD83,Area,Address Matching,,,,Roger Brewer,,No Visits,,,9201478
9201485,9201485,874.0,9-201485,"R.H.S. LEE, INC.",1414 WAIHONA PL,57558.0,,,RICHARD H. S. LEE,PRESIDENT,1986-04-19,Not Listed,rkwan,2015-01-29 09:14:10,Closed,LUST Cleanup Initiated,,,,,,110014032536.0,,2000-01-06,1997-09-03,21.411732,-157.973581,NAD83,Point,GPS,,,,Miranda Fleisher,,Closed,9/3/1997,,9201485
9201486,9201486,874.0,9-201486,"R.H.S. LEE, INC.",SECOND STREET,57558.0,,(808) 455-9026,RICHARD H. S. LEE,PRESIDENT,2000-09-18,Truck/Transporter,rkwan,2000-10-24 11:19:59,Closed,,,,,,,110014032545.0,,2000-09-21,,,,,,,,,,,,No Visits,,,9201486
9201488,9201488,1067.0,9-201488,TOYO'S AUTO SALE & SERVICE,66-460 HALEIWA RD,57495.0,,,TOYOICHI KURIZAKI,,1986-04-21,Not Listed,,,Closed,,,,,,,110014053898.0,,1990-12-20,,,,,,,,,,,,No Visits,,,9201488
9201489,9201489,44.0,9-201489,EQUIPMENT YARD,98-155 KAMEHAMEHA HWY,57487.0,,,CLYDE SUGAWA,CONTROLLER,1986-04-28,Not Listed,rkwan,1996-12-11 10:50:36,Closed,,,,,,,110014053914.0,,1986-08-13,,,,,,,,,,,,No Visits,,,9201489
9201493,9201493,900.0,9-201493,PUPUKEA SERVICE STATION,59-680 KAMEHAMEHA HWY,57495.0,,,M. YOSHIKAWA,PARTNER,1986-04-27,Not Listed,jnagashima,2011-04-06 10:20:19,Closed,Site Cleanup Completed (NFA),,,,,,110013777653.0,,2000-05-26,2009-04-20,21.650601,-158.061628,NAD83,Area,Address Matching,,,,Jose Ruiz,,No Visits,,,9201493
9201494,9201494,825.0,9-201494,PATRICK IBARA,85-775 B WAIANAE VALLEY RD,57567.0,,,PATRICK IBARA,FARMER,1986-04-21,Not Listed,rkwan,2001-08-10 10:17:08,Operating,,,,,,,110014032849.0,,1986-04-24,,,,,,,,,,,,No Visits,,,9201494
9201495,9201495,239.0,9-201495,CUTTER MITSUBISHI,94-149 FARRINGTON HWY,57571.0,,,ROY SUGIMOTO,SERVICE MANAGER,1989-08-04,Auto Dealership,rkwan,2014-06-13 14:09:39,Closed,Site Cleanup Completed (NFA),,,,,,110005725661.0,,1998-12-10,2011-04-01,21.378689,-158.021356,NAD83,Area,Address Matching,,,From LUST4,Josh Nagashima,,Closed,3/28/2002,,9201495
9201501,9201501,1144.0,9-201501,HELEMANO MILITARY RESERVATION,BLDG 3A,57562.0,,,J. WASIELEWSKI,DIR OF FAC ENGR,,Federal Military,jnagashima,2011-09-15 12:11:38,Closed,Site Cleanup Completed (NFA),,,,,,110014033009.0,,1992-03-20,2011-09-15,21.536754,-158.020513,NAD83,Area,Map,,,From UST Folder,Shunsheng Fu,,No Visits,,,9201501
9201502,9201502,1144.0,9-201502,HELEMANO MILITARY RESERVATION,BLDGS 222-1 222-2,57562.0,,,BARRY TOTTEN,DIR OF PUBLIC WORKS,1999-05-25,Federal Military,jnagashima,2011-09-12 12:15:25,Closed,Site Cleanup Completed (NFA),,,,,,110014033081.0,,1999-05-27,2011-09-12,21.538652,-158.023246,NAD83,Area,Map,,,From Report,Shaobin Li,,Closed,8/22/2007,,9201502
9201503,9201503,2176.0,9-201503,National Security Agency Hawaii - Kunia Bldg. 9,BLDG 9,57620.0,5300.0,(808) 364-3319,Rebecca Bahm,"Chief, Installations and Logistics",2020-10-29,Other,roxanne.kwan,2024-08-19 10:43:54,Operating,Site Cleanup Completed (NFA),,(808) 655-3553,,,,110014054012.0,94012009,2020-11-05,2008-12-10,21.47232,-158.054675,NAD83,Point,Map,20.0,Facility Boundary,please verify data in the next inspection via GPS,Renato Maniulit,,Open,2/14/2024,,9201503
9201506,9201506,1144.0,9-201506,KAPALAMA MILITARY RESERVATION,BLDG 940,57562.0,,,J. WASIELEWSKI,DIR OF FAC ENGR,1986-05-06,Federal Military,,,Operating,,,,,,,110014033214.0,,1986-05-06,,,,,,,,,,,,No Visits,,,9201506
9201507,9201507,1144.0,9-201507,KAPALAMA MILITARY RESERVATION," BLDG 942  
TANK 942-1, 942-2, 942-3",57562.0,,,J. WASIELEWSKI,DIR OF FAC ENGR,1986-05-06,Federal Military,roxanne.kwan,2023-10-27 12:15:54,Closed,Case Transferred to HEER (regulated),,,,,,110014033214.0,,1986-05-06,2011-08-30,21.319982,-157.889777,NAD83,Area,Map,,,,To Heer,,No Visits,,,9201507
9201508,9201508,2406.0,9-201508,SCHOFIELD BARRACKS,BLDG 368,57620.0,,,BARRY N. TOTTEN,"U.S. ARMY COLONEL, DIRECTOR OF PUBLIC WORKS",1999-03-25,Federal Military,rkwan,2009-06-24 15:43:48,Operating,Site Cleanup Completed (NFA),,,,,,110014057000.0,,1999-05-27,2009-06-17,21.48883,-158.05109,NAD83,Point,GPS,10.0,Facility Boundary,"parking lot  bounded by Quad B (bldg357), Bldg 2097, Bldg 2096 and NEX Shoppette",Jeffrey Ung,,Closed,6/17/2009,,9201508
9201509,9201509,1144.0,9-201509,SCHOFIELD BARRACKS,BLDG 910,57620.0,,,BARRY N. TOTTEN,US ARMY COLONEL,1999-05-25,Federal Military,jnagashima,2011-09-12 12:10:43,Closed,Site Cleanup Completed (NFA),,,,,,110014051765.0,,1999-05-27,2011-09-12,21.482636,-158.050122,NAD83,Area,Map,,,From Report,Shaobin Li,,No Visits,,,9201509
9201510,9201510,2406.0,9-201510,AAFES SCHOFIELD CAR CARE CENTER (SB80),"BLDG 80, Foote Ave",57620.0,,(808) 624-5150,Nisit A. Gainey,"DIRECTOR OF PUBLIC WORKS, US ARMY GARRISON, HAWAII",2023-04-24,Gas Station,roy.ilaga,2025-02-07 15:40:55,Operating,Confirmed Release,Kolekole Ave.,,,,,110014051765.0,7-7-001:001,2023-04-25,2011-02-03,21.48502,-158.0463,NAD83,,GPS,8.0,Underground Storage Tank,,Richard Takaba,,Open,2/9/2023,,9201510
9201511,9201511,1860.0,9-201511,SCHOFIELD BARRACKS -- Vechile Maintenance Shop,"BLDG 943  tank 943-1,  943-2",57620.0,,,BARRY TOTTEN,"COLONEL, US ARMY, DIRECTOR OF PUBLIC WORKS",1998-08-11,Federal Military,rkwan,2015-01-15 09:53:12,Operating,Site Cleanup Completed (NFA),,,,,,,,1999-05-27,2011-09-12,21.504079,-158.066612,NAD83,Area,Map,,,From Report,Jose Ruiz,,Closed,6/19/2007,,9201511
9201512,9201512,1144.0,9-201512,SCHOFIELD BARRACKS,BLDG 2512,57620.0,,,BARRY N. TOTTEN,"COL, EN, DIRECTOR OF PUBLIC WORKS",1998-02-25,Federal Military,jnagashima,2011-09-15 12:20:31,Closed,Site Cleanup Completed (NFA),,,,,,110014051765.0,,1998-03-05,2011-09-15,21.486147,-158.054513,NAD83,Area,Map,,,From UST Folder,Mark Sutterfield,,No Visits,,,9201512
9201517,9201517,183.0,9-201517,"CHING TONG LEONG, INC.",54-042 KAMEHAMEHA HWY,57500.0,,,SAM CASALINA,,1993-07-08,Not Listed,SUP,1993-07-26 00:00:00,Closed,,,,,,,110014033483.0,,1993-07-12,,,,,,,,,,,,No Visits,,,9201517
9201523,9201523,682.0,9-201523,FUKUYAMA FARM,55-491A KAMEHAMEHA HWY,57538.0,,,CLYDE O. FUKUYAMA,OWNER,1999-12-28,Farm,rkwan,2000-01-05 08:55:57,Closed,,,,,,,110014054174.0,,2000-01-03,,,,,,,,,,,,No Visits,,,9201523
9201529,9201529,466.0,9-201529,"HI-GRADE PLUMBING, INC.",98-121 LIPOA PL,57487.0,,,SAMUEL K. NONAKA,PRESIDENT,1992-11-02,Other,jnagashima,2011-04-06 09:45:43,Closed,Site Cleanup Completed (NFA),,,,,,110014033928.0,,2002-06-04,2009-04-20,21.381965,-157.946279,NAD83,Area,Address Matching,,,,Richard Takaba,,Closed,1/14/2002,,9201529
9201532,9201532,717.0,9-201532,MILILANI GOLF COURSE,95-176 KUAHELANI AVE,57564.0,,,TAKUYA TSUJIMOTO,DEPUTY GENERAL MANAGER,1998-07-09,Other,rkwan,1998-10-27 11:15:28,Closed,,,,,,,110014034026.0,,1998-07-09,,,,,,,,,,,,Closed,10/10/1996,,9201532
9201534,9201534,1576.0,9-201534,GOODYEAR LEASED FACILITY,94-099 LEOKANE ST,57571.0,,,LYLE GOLDEN,,,Not Listed,,,Temporarily Closed,,,,,,,110014034099.0,,1991-11-14,,,,,,,,,,,,No Visits,,,9201534
9201535,9201535,2113.0,9-201535,GOODYEAR AUTO SERVICE CENTER 8023,98-1277 KAAHUMANU ST,57487.0,,,DARREL G. SERIL,MANAGER,1995-09-22,Service Center,jnagashima,2011-04-07 11:34:29,Closed,Site Cleanup Completed (NFA),,,,,,110014034133.0,,1995-09-29,2009-04-20,21.389733,-157.953228,NAD83,Area,Address Matching,,,,Roger Brewer,,No Visits,,,9201535
9201536,9201536,1576.0,9-201536,GOODYEAR AUTO SERVICE CENTER 8024,95-390 KUAHELANI AVE,57564.0,,,DERECK S. BRADLEY,STORE MANAGER,1994-10-05,Service Center,jnagashima,2011-04-06 09:43:02,Closed,Site Cleanup Completed (NFA),,,,,,110014034188.0,,1994-10-07,2009-04-20,21.458206,-158.014635,NAD83,Area,Address Matching,,,,Roger Brewer,,No Visits,,,9201536
9201541,9201541,1658.0,9-201541,"J C PENNEY CO., INC.",98-1025 MOANALUA RD,57487.0,,,B. H. KAWASHIGE,OPERATIONS MANAGER,1986-04-01,Not Listed,richard.takaba,2017-11-13 13:34:55,Closed,Site Cleanup Completed with EHE/EHMP,,,,,,110014034302.0,,1986-05-07,2011-04-01,21.385959,-157.940807,NAD83,Area,Address Matching,,,From LUST4,Richard Takaba,,No Visits,,,9201541
9201547,9201547,1165.0,9-201547,"VULCAN HAWAII, INC.",94-155 LEOWAENA ST,57571.0,,,S. L. WILLIAMS,-,1986-04-11,Not Listed,,,Closed,,,,,,,110014034507.0,,1986-04-15,,,,,,,,,,,,No Visits,,,9201547
9201661,9201661,2244.0,9-201661,TESORO GAS EXPRESS 54,54-304 KAMEHAMEHA HWY,57500.0,,(808) 293-1195,Norman Stewart,Retail Env Compliance Admin,2008-04-07,Gas Station,sfu,2008-05-13 15:27:27,Closed,Site Cleanup Completed (NFA),,(808) 293-1195,,,,110014054977.0,,2008-04-07,1996-11-15,21.619676,-157.91557,NAD83,Point,GPS,,,,Shunsheng Fu,,Closed,10/24/2006,,9201661
9201663,9201663,2037.0,9-201663,"KRAFT, INC.",91-290 KAUHI ST,57492.0,,,PHILIP M. MCANDREW,MANGER ENV PROGRAMS,1994-11-24,Industrial,SUP,1994-11-04 00:00:00,Closed,,,,,,,110013771926.0,,1994-11-28,,,,,,,,,,,,No Visits,,,9201663
9201665,9201665,348.0,9-201665,FUKUOKAS INC. (aka PEARL CITY TAVERN),905 KAMEHAMEHA HWY,57558.0,,,KATSUYUKI FUKUDA,GENERAL MANAGER,1986-05-25,Not Listed,jnagashima,2011-04-06 15:51:16,Operating,Site Cleanup Completed (NFA),,,,,,110014036569.0,,1986-03-31,2009-04-20,21.393769,-157.970711,NAD83,Area,Address Matching,,,,Eric Sadoyama,,No Visits,,,9201665
9201670,9201670,775.0,9-201670,"NURSERY ASSOCIATES, LTD.",47-320 PULMA RD,57521.0,,,MELVIN ING,GENERAL MANAGER,1986-04-22,Not Listed,,,Closed,,,,,,,110014036658.0,,1991-03-06,,,,,,,,,,,,No Visits,,,9201670
9201671,9201671,1637.0,9-201671,NISSAN OF WAHIAWA,1912 WILIKINA DR,57562.0,,,WAYNE SUEHISA,TREASURER,1991-11-21,Auto Dealership,dpark,2009-06-25 15:20:09,Closed,Site Cleanup Completed (NFA),,,,,,110014036676.0,,1991-12-02,2008-08-29,21.497778,-158.050694,NAD83,Point,GPS,10.0,Underground Storage Tank,Obscure site located off of Wilikna Drive,Darren Park,,No Visits,,,9201671
9201672,9201672,1550.0,9-201672,NISSAN OF WAIPAHU - SHOWROOOM,94-119 FARRINGTON HWY,57571.0,,,RODERICK MORRISON,PRESIDENT,1986-04-07,Not Listed,jnagashima,2011-04-07 11:23:12,Closed,Site Cleanup Completed (NFA),,,,,,110014055011.0,,1991-10-24,2009-04-20,21.377683,-158.022872,NAD83,Area,Address Matching,,,,Roger Brewer,,No Visits,,,9201672
9201677,9201677,2451.0,9-201677,WAIANAE SEWAGE TREATMENT PLANT,86-100 FARRINGTON HWY,57567.0,,(808) 768-4531,Edmund Lung,Asst Chief,2021-07-22,Utilities,roxanne.kwan,2023-05-09 11:39:20,Operating,Disconfirmed Release,,(808) 768-4540,,,,110014036756.0,86001044,2021-07-26,2008-11-13,21.4335,-158.18318,NAD83,Point,GPS,6.0,Underground Storage Tank,"This data is for the 6000 Gal tank farthest from the office.
For the 2500 gal tank near the office, the data is:
Lon: -158.18306   Lat: 21.43405  Acc: 6",,,Closed,4/25/2023,,9201677
9201680,9201680,2244.0,9-201680,HELE Ewa Beach 7-11 #61043,91-1669 FT WEAVER RD,57491.0,,(808) 681-5711,Patrick Iona,"Manager, EH&S",2021-03-25,Gas Station,Timothy.Ugaitafa,2023-07-17 09:33:37,Operating,Disconfirmed Release,,(808) 681-5711,,,,110014036783.0,91043160,2021-03-29,1997-10-28,21.34795,-158.027402,NAD83,Point,GPS,10.0,Underground Storage Tank,,,,Closed,6/20/2023,,9201680
