facility_number,Status,facility_id,Type,Name,Address,Address2,City,State,Zip,Phone,OwnerID,Trust land,Tribe,HighFlow Inspection,Pumps,Tanks,Latitude,Longitude
2507742,Inactive,7742,Gas Station,M & H Quick Stop,510 SE 4th St,,Lindsay,OK,73052,4057563363.0,809017746,False,,False,5,3,34.8314,-97.599
2500775,Active,775,Gas Station,Evans Food Stop,610 W CHEROKEE,,Lindsay,OK,73052,,2881,False,,False,4,5,34.8373,-97.6106
2508345,Inactive,8345,Not Listed,Bradley Plant 104,NW/4 SEC 18-04N-04W,,Lindsay,OK,73052,,5034,False,,False,0,2,34.8238,-97.6644
4402389,Inactive,2389,Not Listed,D & L Quick Stop,15962 STATE HWY 76,,Lindsay,OK,73052,,5482,False,,False,0,2,34.9419,-97.6222
2511065,Inactive,11065,Not Listed,B&B Tool Co,HIWAY 76 N.,407 SE 4th St,Lindsay,OK,73052,,397,False,,False,0,2,34.8402,-97.616
2508183,Active,8183,Gas Station,Lindsay Gas N Go,308 E CHEROKEE,,Lindsay,OK,73052,4057562859.0,809019839,False,,True,21,3,34.8366,-97.5991
2503209,Active,3209,Gas Station,Love's Country Store #74,502 W Cherokee,,Lindsay,OK,73052,4057564826.0,4424,False,,True,25,8,34.8374,-97.6085
2501154,Active,1154,Gas Station,Webb Oil Co,411 W CHEROKEE,,Lindsay,OK,73052,4057566120.0,809008272,False,,False,8,15,34.8368,-97.6077
2500881,Active,881,Gas Station,Jake's Short Stop,206 E Cherokee St,,Lindsay,OK,73052,4057568249.0,809019428,False,,False,4,3,34.8367,-97.601
2505200,Inactive,5200,Not Listed,James Supplies & Rental Co Inc,206 E CHEROKEE,,Lindsay,OK,73052,,10165,False,,False,0,2,34.8368,-97.5337
2513579,Inactive,13579,Utilities,Gte Lindsay Central Office,109 CHOCTAW ST,,Lindsay,OK,73052,,12122,False,,False,0,1,34.8357,-97.6027
2516384,Inactive,16384,Gas Station,Former Steve Hall Oil Co,505 SE 4TH ST,,Lindsay,OK,73052,,809017684,False,,False,2,6,34.8316,-97.5982
2510702,Active,10702,Gas Station,Erin Spring Superette Market,HWY 76 S,13102 N. County Road 3029,Lindsay,OK,73052,4057568111.0,809015899,False,,False,4,2,34.8101,-97.5979
4407763,Inactive,7763,Not Listed,George Adams,3 MI N OF LINDSAY ON HWY 76,11825 STATE HWY 76 N,Lindsay,OK,73052,,8276,False,,False,0,3,34.8815,-97.6296
2504718,Inactive,4718,Not Listed,Mobil Lindsay Field Area,HWY 76 N.,,Lindsay,OK,73052,,4319,False,,False,0,1,34.8411,-97.6158
2513022,Inactive,13022,Utilities,"Rural Electric Cooperative, Inc",PO BX 609,801 N INDUSTRIAL HEIGHTS,Lindsay,OK,73052,,10442,False,,False,0,1,34.8454,-97.6162
2507959,Inactive,7959,Gas Station,Old Bell Station/Vacant Lot,609 W CHEROKEE,,Lindsay,OK,73052,,809007746,False,,False,0,3,34.8369,-97.6105
2508016,Inactive,8016,Not Listed,Closed Station,201 NORTH MAIN,,Lindsay,OK,73052,,10339,False,,False,0,2,34.8381,-97.6044
2501204,Inactive,1204,Gas Station,Lindsay Public School,302 SW  8TH STR,,Lindsay,OK,73052,,3900,False,,False,0,3,34.8348,-97.6152
2557952,Active,57952,Petroleum Distributor,Pitmon Lindsay,106 NE 2nd St,,Lindsay,OK,73052,4058674466.0,809014963,False,,False,27,2,34.8374,-97.6033
4406866,Inactive,6866,Not Listed,Ray's Starter & Alternator,"RT. 2, BOX 189",18999 STATE HWY 76,Lindsay,OK,73052,,2436,False,,False,0,2,34.9836,-97.6525
2510132,Inactive,10132,Truck/Transporter,"Lindsay Oil Field Supply, Inc",HWY 76 S (4 1/2 MILES SOUTH OF LINDSAY,15370 Hwy 76,Lindsay,OK,73052,,11820,False,,False,0,3,34.7747,-97.5981
2500906,Inactive,906,Not Listed,Otis Engineering Corporation,HWY 76 S,,Lindsay,OK,73052,,4840,False,,False,0,1,34.8225,-97.5978
2501492,Inactive,1492,Not Listed,City Of Lindsay,BOX 708 308 SW 2ND,,Lindsay,OK,73052,,1247,False,,False,0,2,34.8345,-97.6041
2557363,Active,57363,Not Listed,Rural Electric Coop,13942 Hwy 76 S,,Lindsay,OK,73052,4057563104.0,10442,False,,False,0,1,34.7992,-97.6002
2503110,Inactive,3110,Not Listed,Lindsay Production Office,HWY 76,,Lindsay,OK,73052,,1174,False,,False,0,1,34.8411,-97.6158
2501581,Inactive,1581,Not Listed,Garland A Shoemake,101 S MAIN,,Lindsay,OK,73052,,2411,False,,False,0,5,34.8357,-97.6025
6904010,Inactive,4010,Not Listed,Loco Steamflood-Nattery #1 & #2,HWY 53,186917 N 2960 RD,Loco,OK,73442,,1413,False,,False,0,3,34.3057,-97.7217
6908961,Inactive,8961,Not Listed,Short & Price Oil Co,"2 MI S,1 1/2 MI W OF LOCO",,Loco,OK,73442,,5691,False,,False,0,1,34.3034,-97.7113
6909422,Inactive,9422,Not Listed,Cigna Resources,2 MI S & 2 MI WEST,,Loco,OK,73442,,2838,False,,False,0,1,34.3037,-97.7197
6905515,Inactive,5515,Not Listed,Loco Cafe,HWY 53,,Loco,OK,73442,,3108,False,,False,0,2,34.3292,-97.6807
6910237,Inactive,10237,Not Listed,Jackson Ranches,ADDRESS UNKNOWN,,Loco,OK,73442,,3183,False,,False,0,2,34.2855,-97.7486
6907815,Temporarily Closed,7815,Not Listed,Cline's,MAIN STREET/HWY 53,417 2nd Street,Loco,OK,73442,5805372380.0,809015047,False,,False,0,5,34.3289,-97.6804
6904009,Inactive,4009,Not Listed,Loco Waterflood Unit Yard,HIGHWAY 53,,Loco,OK,73442,,11437,False,,False,0,1,34.318,-97.7347
4913822,Active,13822,Gas Station,Spring Creek Country Store,10850 S Hwy 82,Hwy 82 & Earbob Rd,Locust Grove,OK,74352,9184798114.0,809017914,False,,False,28,9,36.1461,-95.1587
4957139,Active,57139,Gas Station,Kum & Go #846,701 S 82 Hwy,101 Holiday Lane,Locust Grove,OK,74352,9184792210.0,809008334,False,,False,68,3,36.1898,-95.1604
4902851,Inactive,2851,Not Listed,Sams Corner,BOX 894 HWY 33,,Locust Grove,OK,74352,,2488,False,,False,0,3,36.1909,-95.2257
4957276,Active,57276,Gas Station,Wal-Mart Neighborhood Market #3723,800 E Main,,Locust Grove,OK,74352,,809015513,False,,False,20,2,36.1987,-95.1582
4905235,Active,5235,Gas Station,Pirate's Git N Split,INTERSECTION OF HWY 412A & 82,,Locust Grove,OK,74352,,809018305,False,,False,10,3,36.2002,-95.1596
4907438,Active,7438,Gas Station,Rowland Phillips 66,"JCT HWY 82 & 412,  BOX 1962",,Locust Grove,OK,74352,,809008202,False,,False,28,4,36.2003,-95.1585
4914743,Inactive,14743,Not Listed,The Former Misfits Grocery,65108 S 358th Road,12 miles SW of Locust Grove,Locust Grove,OK,74352,,809018541,False,,False,0,1,36.0727,-95.2475
4911669,Inactive,11669,Gas Station,Charlie's In N Out,112 E MAIN (ANDREWS & BROADWAY),,Locust Grove,OK,74352,,809016145,False,,False,0,2,36.1998,-95.1684
4909276,Inactive,9276,Gas Station,Downing Station,202 W MAIN,,Locust Grove,OK,74352,9184798088.0,809008857,False,,False,0,4,36.1998,-95.1702
4908422,Inactive,8422,Not Listed,Jim Holeman,302 E MAIN,,Locust Grove,OK,74352,,809008466,False,,False,0,5,36.1999,-95.1662
4907732,Inactive,7732,Not Listed,Corner Grocery,MAIN & DELAWARE,608 E MAIN ST,Locust Grove,OK,74352,,10637,False,,False,0,3,36.1998,-95.1633
4907442,Inactive,7442,Not Listed,Woodland Country Store,353 HWY 412 E,,Locust Grove,OK,74352,9184793000.0,809015271,False,,False,0,2,36.2221,-95.0828
4905967,Inactive,5967,Gas Station,Circle J,110 W HAROLD ANDREW STR,,Locust Grove,OK,74352,,809018761,False,,False,4,6,36.1991,-95.1719
4909277,Inactive,9277,School,Locust Grove School,421 BROADWAY ST,,Locust Grove,OK,74352,,1871,False,,False,0,1,36.2041,-95.1702
4905632,Inactive,5632,Not Listed,Jerry Comerford,RR 1 BOX 109,,Locust Grove,OK,74352,,3268,False,,False,0,3,36.2048,-94.9642
4914006,Inactive,14006,Gas Station,Former Kum & Go #846,101 Holiday Lane,,Locust Grove,OK,74352,9184792210.0,809008334,False,,False,16,2,36.1892,-95.1596
4904696,Inactive,4696,Gas Station,Earbob,RR 2  BOX 940,,Locust Grove,OK,74352,9184853064.0,809018496,False,,False,2,3,36.0783,-95.2429
4902623,Inactive,2623,Gas Station,Willard's Day & Night,HWY 412 W,5618 US 412,Locust Grove,OK,74352,,809018063,False,,False,10,4,36.1911,-95.1772
400947,Inactive,947,Not Listed,Transwestern Ivanhoe Station,1 1/2 MI E OF FOLLETT ON HWY 159.8 MI N HWY 1454 & 4 MI W,,Logan,OK,73849,,10347,False,,False,0,1,36.5719,-100.1811
5911167,Active,11167,Gas Station,Kum & Go #880,Cimarron Turnpike Exit 36,412 & Hwy 18,Lone Chimney,OK,74058,9184542891.0,809008334,False,,True,76,7,36.2249,-96.7976
1001208,Inactive,1208,Not Listed,Lone Grove School,P.O. BOX 1330,,Lone Grove,OK,73443,,3929,False,,False,0,1,34.1724,-97.2626
1003100,Inactive,3100,Not Listed,B. J. Fisher,E HWY 70     PO BOX 1320,15256 W BROADWAY ST,Lone Grove,OK,73443,,409,False,,False,0,1,34.1731,-97.2338
1012243,Active,12243,Gas Station,S & J Food Mart,6533 Meridian Lane,,Lone Grove,OK,73443,5806574688.0,809018202,False,,False,4,2,34.1802,-97.2477
1003262,Inactive,3262,Not Listed,Chickasaw Telephone Co.,102 N. NEWPORT ROAD,,Lone Grove,OK,73443,,1123,False,,False,0,1,34.1747,-97.2651
1012734,Active,12734,Gas Station,Budget Mart #2,17025 US HWY 70,,Lone Grove,OK,73443,4056573843.0,809019424,False,,False,14,4,34.1725,-97.2646
1009031,Active,9031,Truck/Transporter,Carter County Dist #3,17803 US HWY 70,,Lone Grove,OK,73443,,976,False,,False,0,6,34.1716,-97.2791
1004177,Active,4177,Gas Station,Harry's Food Mart,17012 Hwy 70,,Lone Grove,OK,73443,5806572911.0,809018377,False,,False,16,3,34.173,-97.265
1008697,Active,8697,Not Listed,Kleen Oilfield Service Co Dba Vacco,US Hwy 70,PO Box 574,Lone Grove,OK,73443,,809008946,False,,False,0,1,34.1714,-97.2581
1006978,Active,6978,Gas Station,Grove Mart Gro,6578 Meridian Ln,,Lone Grove,OK,73443,5806574796.0,809019350,False,,False,6,3,34.1811,-97.2473
1004801,Inactive,4801,Not Listed,City Of Lone Grove,16729 HWY 70,,Lone Grove,OK,73443,,1248,False,,False,0,1,34.1722,-97.2598
1003991,Inactive,3991,Not Listed,Bayou Fulton Tank Battery,HWY 70 - P.O. BOX 969,,Lone Grove,OK,73443,,993,False,,False,0,2,34.1685,-97.3702
1007002,Active,7002,Not Listed,L G Fuel Stop,16824 Hwy 70,,Lone Grove,OK,73443,5806574721.0,809018320,False,,False,8,2,34.1733,-97.2613
1012903,Inactive,12903,Gas Station,Leonard Robinson,312 HWY 70,,Lone Grove,OK,73443,,9858,False,,False,0,3,34.1734,-97.2637
1006663,Inactive,6663,Not Listed,Bayou Header #7,HWY 70,,Lone Grove,OK,73443,,1413,False,,False,0,1,34.1705,-97.3728
1004371,Inactive,4371,Not Listed,B & D Express,16917 US HWY 70 W,,Lone Grove,OK,73443,,2999,False,,False,0,3,34.1724,-97.2628
1002734,Inactive,2734,Gas Station,A-1 Automotive,307 HWY 70 WEST,16692 U.S. 70,Lone Grove,OK,73443,5802200443.0,809017406,False,,False,0,4,34.1731,-97.2592
1003992,Inactive,3992,Not Listed,South Overbrook Tank Battery,HWY 70 - P.O. BOX 73443,,Lone Grove,OK,73443,,993,False,,False,0,1,34.1662,-97.3694
1057534,Active,57534,Gas Station,Lonegrove Express,15045 Hwy 70,,Lone Grove,OK,73443,,809018253,False,,True,33,3,34.1733,-97.231
1001971,Inactive,1971,Gas Station,Tire Shop,HWY 70 W AT BROCK RD,,Lone Grove,OK,73443,,809007734,False,,False,0,2,34.173,-97.2301
1008698,Temporarily Closed,8698,Gas Station,Rental Bldg,15465 U.S. Hwy 70,15437 U.S. Hwy 70,Lone Grove,OK,73443,,809019542,False,,False,0,3,34.1725,-97.2376
1005625,Inactive,5625,Not Listed,Holt's Gro.,HWY 70 & NEWPORT ROAD,17046 US HWY 70,Lone Grove,OK,73443,,5659,False,,False,0,2,34.173,-97.2651
3807855,Inactive,7855,Not Listed,Waldo Koester,RT 1,,Lone Wolf,OK,73655,,10432,False,,False,0,1,34.9579,-99.2558
3806254,Active,6254,Gas Station,CJ's Corner,100 E Main,,Lone Wolf,OK,73655,5808465511.0,809017095,False,,False,4,4,34.9887,-99.2376
3801854,Active,1854,Farm,Edna Dugan,R.R. #1,,Lone Wolf,OK,73655,,809018844,False,,False,0,2,,
3813680,Active,13680,Not Listed,Kiowa County Dist #2,1200 Main St,,Lone Wolf,OK,73655,5808469023.0,3670,False,,False,0,3,34.9899,-99.2502
3804111,Inactive,4111,Not Listed,Doris Mcconnell,900 MAIN STR,,Lone Wolf,OK,73655,,1844,False,,False,0,2,34.9897,-99.2467
3809239,Inactive,9239,Not Listed,Lonewolf Quick Stop,HWY 9 & MAIN,,Lone Wolf,OK,73655,,1901,False,,False,0,4,34.9898,-99.2544
3801051,Inactive,1051,Not Listed,Lone Wolf Public School,GENERAL DELIVERY,1001 7th ST,Lone Wolf,OK,73655,,3932,False,,False,0,1,34.989,-99.2486
3800986,Active,986,Petroleum Distributor,Planters Coop Association,101 E MAIN,,Lone Wolf,OK,73655,5808469079.0,5081,False,,True,9,10,34.9899,-99.2375
3813813,Inactive,13813,Not Listed,Peoples Cooperative Funeral Home,P.O. BOX 146,1400 Main St,Lone Wolf,OK,73655,4058469018.0,809007866,False,,False,0,2,34.9895,-99.2543
606090,Inactive,6090,Not Listed,H R  Mceachern,NE Corner of 1st & Ken Miller Ave,,Longdale,OK,73755,,2716,False,,False,0,3,36.1372,-98.5475
609072,Inactive,9072,Not Listed,Bell Gas (770),BOX 168,219 Ken Miller Blvd.,Longdale,OK,73755,,331,False,,False,0,2,36.1351,-98.5479
610593,Inactive,10593,Not Listed,Short Stop Storage,HWY 58 A,,Longdale,OK,73755,,2512,False,,False,0,2,36.1012,-98.5551
611738,Inactive,11738,Not Listed,Fred's Service,HWY 58,210 S Ken Miller Ave,Longdale,OK,73755,,2358,False,,False,0,3,36.1306,-98.5476
612340,Active,12340,Gas Station,Hop N Shop #8,"HWY 58, Box 160",223 S Ken Miller,Longdale,OK,73755,5802743295.0,809019835,False,,False,10,3,36.1302,-98.5481
611541,Inactive,11541,Gas Station,Ark-Emeryl Family Rec,HWY 58-A BOX 331,NE Corner of Hwy 58A & Louie's Lane,Longdale,OK,73755,6205102688.0,809018398,False,,False,0,2,36.1016,-98.5654
811536,Temporarily Closed,11536,Utilities,Klassen Well Testing,101 W WICHITA,,Lookeba,OK,73053,4059299407.0,809018362,False,,False,4,3,35.3632,-98.3661
811412,Inactive,11412,Gas Station,Midway Farmers Coop,14004 County Street 2550,,Lookeba,OK,73053,4054576607.0,3087,False,,False,2,10,35.3629,-98.4476
800897,Inactive,897,Gas Station,Crossroads Gro. #1,"BX 98, HWY 281",14006 US Hwy 281,Lookeba,OK,73053,,809018550,False,,False,5,3,35.3622,-98.3728
805677,Active,5677,Not Listed,Caddo Co. Commissioners Dist. # 1 Barn,P.O. BOX 66,,Lookeba,OK,73053,4054576373.0,890,False,,False,0,2,35.3626,-98.3697
801536,Inactive,1536,Not Listed,Lookeba-Sickles High School,RR 1 BOX 34,,Lookeba,OK,73053,,3935,False,,False,0,3,35.3481,-98.4556
805258,Inactive,5258,Not Listed,Louis S. Robert Wilson,RT1 BOX 60,,Lookeba,OK,73053,,3937,False,,False,0,4,35.2909,-98.5013
3710694,Inactive,10694,Not Listed,Jerry Garms,RR #1 BOX 49-A,5130 E 700 RD,Loyal,OK,73756,,3277,False,,False,0,1,35.9998,-98.1183
3704046,Active,4046,Gas Station,Loyal,1st and Kiel,1 N Kiel St,Loyal,OK,73756,4057294255.0,809019670,False,,True,4,3,35.9715,-98.1157
3708500,Temporarily Closed,8500,Gas Station,J&M Oil Co,1st & Kiel,PO Box 40,Loyal,OK,73756,4057294284.0,809018487,False,,False,4,7,35.9714,-98.1163
3702465,Inactive,2465,Not Listed,Tom Glazier,RT 1 BOX 25A,,Loyal,OK,73756,,6184,False,,False,0,1,36.0142,-98.098
3920879,Inactive,20879,Not Listed,Abandoned Service Station,MAIN & PARK,,Loyal,OK,73756,,809014397,False,,False,0,1,35.973,-98.1188
3702466,Inactive,2466,Not Listed,Les Glazier,RT 1 BOX 2,,Loyal,OK,73756,,3868,False,,False,0,1,35.9709,-98.1094
6212818,Inactive,12818,Gas Station,Lula Country Store,"RT #1, BOX 254",19481 State Hwy 48,Lula,OK,74825,,809019100,False,,False,0,4,34.7002,-96.4321
5507424,Inactive,7424,Not Listed,Little Brothers,HWY 66 & INDIAN MERIDIAN RD,16001 E Hwy 66,Luther,OK,73054,,12514,False,,False,0,2,35.6657,-97.2473
5505209,Inactive,5209,Not Listed,"S&J Contractors, Inc.",1/2MI W LUTHER ROAD OFF HWY 66,,Luther,OK,73054,,809008994,False,,False,0,1,35.6666,-97.2033
5501084,Active,1084,School,Luther Public Schools,320 SE 2ND,,Luther,OK,73054,,3969,False,,False,0,4,35.6601,-97.1921
5511614,Inactive,11614,Not Listed,Allan K Booher / Individual,121 S Ash,,Luther,OK,73054,,131,False,,False,0,3,35.6614,-97.1948
5502446,Inactive,2446,Not Listed,Town Of Luther,119 S MAIN,,Luther,OK,73054,,6227,False,,False,0,1,35.6615,-97.1965
5507545,Inactive,7545,Not Listed,"Sunflower Tank Service, Inc",102 S MAIN,,Luther,OK,73054,,5932,False,,False,0,3,35.4874,-97.1627
5502932,Active,2932,Gas Station,Route 66 Plaza,18725 E Hwy 66,,Luther,OK,73054,,809015326,False,,False,10,7,35.6671,-97.1994
5557308,Active,57308,Gas Station,Dollar General #10009,19250 E Hwy 66,,Luther,OK,73054,8778295505.0,809018130,False,,False,0,2,35.666,-97.1897
5512883,Inactive,12883,Not Listed,Luther Community Center,205 E First St,,Luther,OK,73054,4055963167.0,809014574,False,,False,0,2,35.6622,-97.1945
5512713,Inactive,12713,Gas Station,Olive Lee,16700 N HOGBACK ROAD,,Luther,OK,73054,,9353,False,,False,0,2,35.6367,-97.2338
5507433,Inactive,7433,Not Listed,Richard Legrande,115 E 1ST,,Luther,OK,73054,,5337,False,,False,0,2,35.6624,-97.1952
5509071,Inactive,9071,Not Listed,Bell Gas (769),17716 NE HOGBACK ROAD,,Luther,OK,73054,,331,False,,False,0,2,35.6494,-97.206
6356714,Active,56714,Not Listed,Pottawatomie Dist #2 County Barn,28830 Main St,,Macomb,OK,74852,,5104,False,,False,0,4,35.1466,-97.0091
6313852,Active,13852,Gas Station,Kwick Stop #79,36594 STATE HWY 59B,,Macomb,OK,74852,4055981819.0,4332,False,,False,12,2,35.1453,-97.0095
6305971,Inactive,5971,Not Listed,Berryville Gro.,HWY 102 & AMALCOLM,,Macomb,OK,74852,,12031,False,,False,0,2,35.1127,-97.0542
6301485,Inactive,1485,Not Listed,Macomb Pub Schools-Bus Barn,36591 STATE HWY 59B,,Macomb,OK,74852,,4014,False,,False,0,2,35.1448,-97.0104
6307103,Temporarily Closed,7103,Gas Station,Kwick Stop #78,41064 Macomb Jct Rd,,Macomb,OK,74852,4055980575.0,809017107,False,,False,4,5,35.1454,-96.9312
6312192,Inactive,12192,Gas Station,Sandmann Grocery,RT 1 - HWY 102,31180 HWY 102,Macomb,OK,74852,,809016465,False,,False,0,3,35.1134,-97.0544
6312401,Inactive,12401,Gas Station,Don Renbarger,Hwy 102 & 59,28944 STATE HWY 102,Macomb,OK,74852,,809017950,False,,False,0,2,35.1453,-97.0545
4801895,Inactive,1895,Not Listed,Marshall County Commissioners,Marshall County Courthouse,205 County Road,Madill,OK,73446,,4085,False,,False,0,1,34.1129,-96.7697
4801896,Inactive,1896,Not Listed,Marshall County Commissioners,MARSHALL COUNTY COURTHOUSE,,Madill,OK,73446,,4085,False,,False,0,1,34.0964,-96.7591
4810039,Inactive,10039,Gas Station,Underhill Conoco,500 S 1ST,,Madill,OK,73446,,5747,False,,False,0,5,34.0852,-96.77
4801921,Inactive,1921,Not Listed,Texhoma Peanut,433 E. MAIN,,Madill,OK,73446,,5172,False,,False,0,1,34.0925,-96.7663
4801915,Inactive,1915,Federal Non-Military,Cumberland Cove Resort,CUMBERLAND COVE RD/ QUALLS OIL COMPANY,,Madill,OK,73446,,809007819,False,,False,0,2,34.0525,-96.5824
4801920,Inactive,1920,Not Listed,City Of Madill,201 E OVERTON,,Madill,OK,73446,,11035,False,,False,0,3,34.0929,-96.7711
4811690,Inactive,11690,Gas Station,Vernon's Fish Camp,"6 MI S OF KINGSTON, OK",,Madill,OK,73446,,11493,False,,False,0,2,33.9324,-96.6915
4803265,Inactive,3265,Not Listed,Okla. Welder's Supply,201 S 1,,Madill,OK,73446,,5172,False,,False,0,2,34.0893,-96.7712
4803924,Inactive,3924,Not Listed,Woody Motor Company,200 BLOCK S 2ND ST,201 S 2nd St,Madill,OK,73446,,6761,False,,False,0,3,34.0893,-96.7701
4804852,Inactive,4852,Not Listed,Oklahoma Welders Supply,201 S 1ST,,Madill,OK,73446,,4787,False,,False,0,2,34.089,-96.7713
4805774,Inactive,5774,Not Listed,Oklahoma National Guard,601 S 5TH,,Madill,OK,73446,,4755,False,,False,0,1,34.097,-96.7696
4801897,Inactive,1897,Not Listed,Marshall County Commissioners,MARSHALL COUNTY COURTHOUSE,,Madill,OK,73446,,4085,False,,False,0,1,33.9968,-96.719
4806232,Inactive,6232,Not Listed,W W Trailer Sales,HWY 177 N.,,Madill,OK,73446,,6476,False,,False,0,1,34.1306,-96.7897
4805041,Inactive,5041,Gas Station,Phillips 66 Co #016245,CRESENT DIST CO,,Madill,OK,73446,,5034,False,,False,0,1,34.0897,-96.7714
4804202,Active,4202,Gas Station,Oakland Grocery,14847 W Hwy 70,,Madill,OK,73446,5807957062.0,809019822,False,,False,8,2,34.0995,-96.7909
4806417,Inactive,6417,Farm,Jeff Williams,"RT 2, BOX 419 5 MILES NORTH ON HWY 99",21210 BUCKHOLT RD,Madill,OK,73446,,9293,False,,False,0,2,34.1302,-96.7235
4800140,Inactive,140,Gas Station,Kerr Mcgee #6397,511 S 1ST,,Madill,OK,73446,,12551,False,,False,0,3,34.0858,-96.7719
4800700,Inactive,700,Not Listed,Wagon Wheel Cafe,601 S FIRST,,Madill,OK,73446,,1933,False,,False,0,2,34.0851,-96.772
4801844,Inactive,1844,Gas Station,Lee's Phillips 66,701 N 1ST,,Madill,OK,73446,,809007708,False,,False,0,5,34.0976,-96.7754
4801912,Inactive,1912,Not Listed,Cryer Grocery,OLD WILLIS RD,,Madill,OK,73446,,5172,False,,False,0,2,33.9576,-96.823
4801918,Inactive,1918,Gas Station,Lowes Dx,401 E MAIN,,Madill,OK,73446,,8119,False,,False,0,3,34.0914,-96.768
4802549,Active,2549,Not Listed,Odot-Dist H Headquarters,104 E Francis St,,Madill,OK,73446,,4619,False,,False,0,4,34.0852,-96.7681
4804311,Active,4311,School,Madill Public Schools,601 W MCARTHUR,,Madill,OK,73446,,4016,False,,False,0,3,34.0843,-96.7763
4801397,Inactive,1397,Not Listed,Phil-Air Aviation Inc.,P.O. BOX K,21763 AIRPORT RD,Madill,OK,73446,,4987,False,,False,0,2,34.1399,-96.8128
4801926,Inactive,1926,Gas Station,Madill Dx/Od's,301 South First,,Madill,OK,73446,,8119,False,,False,0,4,34.0883,-96.7706
4802342,Inactive,2342,Gas Station,Paul's Citgo,306 S FIRST P. O. BOX 407,,Madill,OK,73446,,2284,False,,False,0,5,34.0874,-96.7705
4806235,Inactive,6235,Truck/Transporter,Dale Waymire,605 S 1ST,,Madill,OK,73446,,10901,False,,False,0,1,34.0847,-96.7721
4805508,Inactive,5508,Gas Station,Tex's Corner,5041 Highway 199,18042 Short Ave.,Madill,OK,73446,,809015788,False,,False,3,3,34.0852,-96.6191
4806233,Inactive,6233,Not Listed,Jim's Texaco,401 S FIRST,,Madill,OK,73446,,2430,False,,False,0,5,34.094,-96.7734
4806234,Inactive,6234,Not Listed,Bud's Texaco,INTERSECTION 70 & 199,,Madill,OK,73446,,2430,False,,False,0,3,34.084,-96.7684
4801923,Active,1923,Gas Station,Little Glasses Resort & Marina,13443 Parrott Head Ln,,Madill,OK,73446,5807952068.0,809015830,False,,False,4,3,34.0184,-96.6584
4803144,Active,3144,Gas Station,Love's Country Store #84,411 South 1st,,Madill,OK,73446,5807952612.0,4424,False,,False,18,7,34.0865,-96.7698
4807771,Inactive,7771,Not Listed,Ok Tire & Battery Service,807 S FIRST,,Madill,OK,73446,,1405,False,,False,0,1,34.0812,-96.7656
4802336,Inactive,2336,Gas Station,Citgo #4,307 N FIRST,,Madill,OK,73446,,8379,False,,False,0,2,34.0932,-96.7731
4806238,Inactive,6238,Not Listed,Baptist Children's Home,"RT 3, BX 100",13962 ANTHONY LANE,Madill,OK,73446,,11199,False,,False,0,1,34.0269,-96.7247
