OrganizationId,OrganizationFormalName,StampInit,StampDate,OwnerId
2667,NEX Iroquois Point Gas Station,jkanagy,2014-02-25 00:00:00,0
2668,NEX JBPHH Gas Station,jkanagy,2014-02-25 00:00:00,0
2669,NEX Mall Gas Station,jkanagy,2014-02-25 00:00:00,0
2670,NEX NCTAMS PAC Gas Station,jkanagy,2014-02-25 00:00:00,0
2671,NEX PMRF Gas Station,jkanagy,2014-02-25 00:00:00,0
2672,Vehicle Processing Center,jkanagy,2014-02-27 00:00:00,0
2675,Wheeler Army Airfield,jkanagy,2014-02-27 00:00:00,0
2676,Intelsat Paumalu Teleport,jkanagy,2014-02-27 00:00:00,0
2677,OTS Kalihi-Palama Bus Facility,jkanagy,2014-02-28 00:00:00,0
2678,OTS Pearl City Bus Facility,jkanagy,2014-02-28 00:00:00,0
2682,Gennesart,jkanagy,2014-02-28 00:00:00,0
2683,Gennesart Chevron,jkanagy,2014-02-28 00:00:00,0
2684,PFA Repair,jkanagy,2014-02-28 00:00:00,0
2686,Pearl City Repair Facility,jkanagy,2014-02-28 00:00:00,0
2687,Division of Automotive Equipment Service,jkanagy,2014-02-28 00:00:00,0
2688,KALIHI CHEVRON SELF SERVE,gtabil,2014-03-03 00:00:00,0
2689,"State of Hawaii, Dept of Transportation - Airports",jkanagy,2014-03-04 00:00:00,0
2690,Dollar Thrifty-Kona,jkanagy,2014-03-05 00:00:00,0
2691,COSTCO WHOLESALE #485,jkanagy,2014-03-05 00:00:00,0
2692,Fuel System's Repair,jkanagy,2014-03-05 00:00:00,0
2693,Mother & Son LLC,jkanagy,2014-03-05 00:00:00,0
2694,Kamuela Car Wash,jkanagy,2014-03-07 00:00:00,0
2695,KEC Corporation,jkanagy,2014-03-10 00:00:00,0
2696,Mauna Kea Resort,jkanagy,2014-03-10 00:00:00,0
2697,Aloha,jkanagy,2014-03-11 00:00:00,0
2698,HECO Koolau Baseyard,rkwan,2014-03-14 00:00:00,0
2699,"Hawaii Electric Company, INC",rkwan,2014-03-14 00:00:00,0
2700,Manna Food LLC dba Waipea Express,rkwan,2014-03-14 00:00:00,0
2701,Hawaii Pacific Data,jkanagy,2014-03-18 00:00:00,0
2704,Kalihi Footmart (chevron Stn 93183)   dfdfa,rkwan,2014-03-19 00:00:00,0
2705,Kalihi Stream Chevron SS 95592,rkwan,2014-03-19 00:00:00,0
2706,Honolulu Police Dept  Waianae Substation,rkwan,2014-03-19 00:00:00,0
2707,"Hawaii Pacific Data, LLC",rkwan,2014-03-19 00:00:00,0
2708,Stadium Chevron,jkanagy,2014-03-19 00:00:00,0
2709,Tesoro2Go 61075,rkwan,2014-03-19 00:00:00,0
2710,HIE Retail LLC,rkwan,2014-03-19 00:00:00,0
2711,Tesoro 2Go 61020,rkwan,2014-03-19 00:00:00,0
2712,Tesoro Gas Express,jkanagy,2014-03-20 00:00:00,0
2713,Chevron,jkanagy,2014-03-21 00:00:00,0
2714,15 Craigside,jkanagy,2014-03-28 00:00:00,0
2715,Eagle River Investors - Hawwaii LLC,rkwan,2014-04-02 00:00:00,0
2716,Westin Maui,jkanagy,2014-04-14 00:00:00,0
2717,Bellows Express,jkanagy,2014-04-28 00:00:00,0
2718,Pearl City Foodmart 95318,rkwan,2014-04-30 00:00:00,0
2719,AT&T Mobility,jkanagy,2014-05-19 00:00:00,0
2720,Honolulu FBI Field Office,jkanagy,2014-05-19 00:00:00,0
2721,Molokai Fish and Dive,jkanagy,2014-06-26 00:00:00,0
2722,Molokai Fish & Dive,jkanagy,2014-07-10 00:00:00,0
2723,Tesoro Gas Express 61014,jkanagy,2014-07-11 00:00:00,0
2724,"Advantage Dpco, Inc",rkwan,2014-07-29 00:00:00,0
2725,Chevron 93568 Aikahi Park,rkwan,2014-07-29 00:00:00,0
2726,"Lanai Resorts, LLC",jkanagy,2014-08-27 00:00:00,0
2727,"Lanai Resorts, LLC/Lanai Co Baseyard",jkanagy,2014-08-27 00:00:00,0
2728,Kihei Shell,rkwan,2014-09-19 00:00:00,0
2729,Lanai resorts baseyard,rkwan,2014-09-24 00:00:00,0
2730,Dept of Education,rkwan,2014-09-25 00:00:00,0
2731,"Lanai Resorts, LLC/Baseyard",jkanagy,2014-09-26 00:00:00,0
2732,Nanakuli Fire Station,rkwan,2014-10-06 00:00:00,0
2733,Honoluu police Department - Alapai,rkwan,2014-10-09 00:00:00,0
2734,Honolulu Police Department - Wahiawa Stn,rkwan,2014-10-09 00:00:00,0
2735,Honolulu police Department - Pearl City,rkwan,2014-10-09 00:00:00,0
2736,honolulu Police Department - Kaneohe,rkwan,2014-10-09 00:00:00,0
2737,honolulu police Department - kalihi,rkwan,2014-10-09 00:00:00,0
2738,Frank Fasi Municipal Bldg,rkwan,2014-10-20 00:00:00,0
2739,Civiic Center Parking Structure,rkwan,2014-10-20 00:00:00,0
2740,Civic Center parking Structure,rkwan,2014-10-20 00:00:00,0
2741,Kalakaua Gardens,rkwan,2014-11-18 00:00:00,0
2742,"Island Paradise Investments, LP",rkwan,2014-11-18 00:00:00,0
2743,Kilauea General Store,rkwan,2014-11-19 00:00:00,0
2744,Avalon Healthcare Group,rilaga,2014-12-16 00:00:00,0
2745,Hulalai Trading Co.,rkwan,2014-12-16 00:00:00,0
2746,Lalako III Subdivision,rkwan,2014-12-19 00:00:00,0
2747,"maele Wwater resources, Lanai Resorts LLC",rkwan,2014-12-19 00:00:00,0
2748,"Manele Water Resources, Lanai Resorts LLC",rkwan,2014-12-19 00:00:00,0
2749,Manele Wastewater Treatment Facility ,rkwan,2014-12-19 00:00:00,0
2750,"Tripler Army Medical Center, Central Plant",rkwan,2014-12-19 00:00:00,0
2751,LRC Cold Storage Warhouse,rkwan,2014-12-19 00:00:00,0
2752,"LRC Cold Storage Warhouse, SB Bldg 2072",rkwan,2014-12-19 00:00:00,0
2753,Fort Shafter,rkwan,2014-12-19 00:00:00,0
2754,AAFES Schofield Car Care Center,rkwan,2014-12-19 00:00:00,0
2755,KAAFES Kolekole Shoppette,rkwan,2014-12-19 00:00:00,0
2756,AAFES Aliamanu Military Reservation Shoppette,rkwan,2014-12-19 00:00:00,0
2757,Coconut Island Old Pauley Guest House,rkwan,2014-12-19 00:00:00,0
2758,University of Hawaii,rkwan,2014-12-19 00:00:00,0
2759,KOTA Kahului Airport,rkwan,2015-01-15 00:00:00,0
2760,DOTA Kahului Airport,rkwan,2015-01-15 00:00:00,0
2761,Alert Alarm ,jkanagy,2015-01-16 00:00:00,0
2762,Queen's Medical Center West Oahu,jkanagy,2015-01-16 00:00:00,0
2763,"Castle & COOKE Homes Hawaii, Inc",rkwan,2015-02-18 00:00:00,0
2764,C&C Wahiawa Corp Yard,rkwan,2015-03-02 00:00:00,0
2765,Kaneohe Fire Station,rkwan,2015-03-06 00:00:00,0
2766,Groundwater & Environmental Services Inc,rkwan,2015-03-06 00:00:00,0
2767,AMR 880 ,rkwan,2015-03-09 00:00:00,0
2768,Aliamanu Military Reservation,rkwan,2015-03-09 00:00:00,0
2769,Mauna Kea Observatory Support Services,rilaga,2015-03-12 00:00:00,0
2770,Mauna Kea Observatories Support Services,rilaga,2015-03-12 00:00:00,0
2771,"Commerical Sheetmetal Co., Inc",rkwan,2015-03-19 00:00:00,0
2772,Tesoro #61042,rkwan,2015-03-24 00:00:00,0
2773,Malama Gas N Go,rkwan,2015-04-02 00:00:00,0
2774,C & C Honolulu Dept of Emergency Management,jkanagy,2015-04-14 00:00:00,0
2775,REIT Management and Research LLC,rkwan,2015-04-21 00:00:00,0
2776,Insite Wireless Group,jkanagy,2015-04-28 00:00:00,0
2777,Minit Stop Laupahoehoe #88,rkwan,2015-05-12 00:00:00,0
2778,KITV Studio,rkwan,2015-05-28 00:00:00,0
2779,KITV TV a Division of Hearst Television Inc. ,rkwan,2015-05-28 00:00:00,0
2780,TSM Properties LLC ,rkwan,2015-06-08 00:00:00,0
2781,Hawiian Cement,rkwan,2015-06-08 00:00:00,0
2782,Hickam Military Gas station,rkwan,2015-06-10 00:00:00,0
2785,HAFB,rkwan,2015-06-10 00:00:00,0
2787,Tesoro #61041,rkwan,2015-07-30 00:00:00,0
2788,"Groound Transpsort , Inc",rkwan,2015-07-30 00:00:00,0
2789,Green Tea LLCfdfdfdsa,rkwan,2015-08-10 00:00:00,0
2794,fdf,rkwan,2015-08-10 00:00:00,0
2795,Alfred J Andrade Famlily Ltd Partnership,rkwan,2015-08-10 00:00:00,0
2796,Lahaina Petroleum,rkwan,2015-08-18 00:00:00,0
2797,Hokulei Village Chevron,rkwan,2015-08-18 00:00:00,0
2798,Tandal's Union,rkwan,2015-09-10 00:00:00,0
2799,Tesoro #61018,rkwan,2015-09-17 00:00:00,0
2800,Tesoro #61014,rkwan,2015-09-17 00:00:00,0
2801,Tesoro #61013,rkwan,2015-09-17 00:00:00,0
2802,USPS ,rkwan,2015-09-23 00:00:00,0
2803,US Postal Service - Main,rkwan,2015-09-23 00:00:00,0
2804,US postal Service ,rkwan,2015-10-05 00:00:00,0
2805,U S Postal Service,rkwan,2015-10-05 00:00:00,0
2806,Advantage Rent a Car,rkwan,2015-10-05 00:00:00,0
2807,Central Pacifc Bank,rkwan,2015-10-05 00:00:00,0
2810,Bank of Hawaii trustee,rkwan,2015-10-05 00:00:00,0
2811,insitewireless,gtabil,2015-10-06 00:00:00,0
2812,Waipio Garage,rkwan,2015-10-21 00:00:00,0
2813,Heeia Wastewater Treatment Plant,rkwan,2015-10-21 00:00:00,0
2814,ewa beach golf course,rilaga,2015-10-26 00:00:00,0
2815,"2014 kauai Lagoons Golf, LLC",rkwan,2015-10-30 00:00:00,0
2816,County  of Maui - Civil Defense,gtabil,2015-11-09 00:00:00,0
2817,Tesoro #61021,rkwan,2015-11-10 00:00:00,0
2818,Tesoro #61051,rkwan,2015-11-10 00:00:00,0
2819,Tesoro #61086,rkwan,2015-11-10 00:00:00,0
2820,Tesoro #61087,rkwan,2015-11-10 00:00:00,0
2821,Tesoro #61020,rkwan,2015-11-10 00:00:00,0
2822,"AT & T Communications, Inc.",rilaga,2015-12-09 00:00:00,0
2823,"GIC Real Estate, Inc",rkwan,2015-12-23 00:00:00,0
2824,Ward Avenue Complex,rkwan,2016-01-05 00:00:00,0
2825,Minit Stop Hawi,rkwan,2016-01-11 00:00:00,0
2826,AIM - Kam IV,rkwan,2016-01-27 00:00:00,0
2827,Kailua Shell,rkwan,2016-01-27 00:00:00,0
2828,Tesoro 2go #61073,rkwan,2016-01-27 00:00:00,0
2829,ABC Stoes,rkwan,2016-02-08 00:00:00,0
2830,"Gecko Enterprises, Inc. dba Waialua Service",rilaga,2016-02-16 00:00:00,0
2831,State of Hawaii-Department of Public Safety,rilaga,2016-02-24 00:00:00,0
2832,PTA Bulk Fuel Yard,rkwan,2016-02-25 00:00:00,0
2833,"Hawaii Petroleum, Inc.",roy.ilaga,2016-03-07 00:00:00,0
2834,Minit Stop - Paia,jenny.bernier,2016-03-07 00:00:00,0
2835,Minit Stop Pukalani,jenny.bernier,2016-03-07 00:00:00,0
2836,Minit Stop Makawao,jenny.bernier,2016-03-07 00:00:00,0
2837,Minit Stop Wakea,jenny.bernier,2016-03-07 00:00:00,0
2838,C & C of Honolulu - Dept. of Emergency Management,jenny.bernier,2016-03-14 00:00:00,0
2839,"EAN Holdings, LLC of Hawaii",roxanne.kwan,2016-03-21 00:00:00,0
2840,Tesoro #61046,roxanne.kwan,2016-03-22 00:00:00,0
2841,Bionic Chevron,roxanne.kwan,2016-03-28 00:00:00,0
2842,Buena Vista,roxanne.kwan,2016-03-31 00:00:00,0
2843,State of Hawaii - DOT Harbor Division,roxanne.kwan,2016-04-07 00:00:00,0
2844,Masa's Shell Service,george.tabil,2016-04-08 00:00:00,0
2848,Pearl Harbor Naval Shipyard and IMF,roxanne.kwan,2016-04-18 00:00:00,0
2849,Pearl Harbor Shipyard and IMF,roxanne.kwan,2016-04-18 00:00:00,0
2850,"Pacific Helicopters Tours, Inc.",roy.ilaga,2016-04-20 00:00:00,0
2851,"Kawamato Bros, LTD",roxanne.kwan,2016-05-24 00:00:00,0
2852,Shell Gas Waikoloa Beach #1110,roxanne.kwan,2016-05-25 00:00:00,0
2853,"C &C of Honolulu, Dept of Facility Maintenance",roxanne.kwan,2016-06-03 00:00:00,0
2854,Waikoloa Beach Resort,roxanne.kwan,2016-06-08 00:00:00,0
2855,Four Seasons Resort,roxanne.kwan,2016-06-08 00:00:00,0
2856,Huallalai Investors Inc,roxanne.kwan,2016-06-08 00:00:00,0
2857,Howard Hughes Corporation,roxanne.kwan,2016-06-15 00:00:00,0
2858,IBM Building,roxanne.kwan,2016-06-15 00:00:00,0
2859,LOVE'S BAKERY LLC,george.tabil,2016-06-16 00:00:00,0
2860,Mizuno Superette,roxanne.kwan,2016-06-16 00:00:00,0
2861,Menehune Water Company,roxanne.kwan,2016-06-16 00:00:00,0
2862,Tesoro 61041,roxanne.kwan,2016-06-22 00:00:00,0
2863,Tesoro 2go 61089,roxanne.kwan,2016-06-22 00:00:00,0
2864,HI DOT HARBORS DIVISION,george.tabil,2016-06-22 00:00:00,0
2865,MCI WORLDCOM,george.tabil,2016-06-28 00:00:00,0
2866,Kahe Point Cable Station,george.tabil,2016-06-28 00:00:00,0
2867,GRAND Wailea ,george.tabil,2016-06-29 00:00:00,0
2868,DOLLAR RENT A CAR FACILITY,george.tabil,2016-06-29 00:00:00,0
2869,"Matson Terminal, Inc.",roy.ilaga,2016-06-30 00:00:00,0
2870,KONA INTERNATIONAL AIRPORT,george.tabil,2016-06-30 00:00:00,0
2871,Kahului Airport,george.tabil,2016-07-06 00:00:00,0
2872,Kapaa Automotive Repair Facility,roxanne.kwan,2016-07-07 00:00:00,0
2873,KEALAKEHE WASTEWATER TREATMENT PLANT,george.tabil,2016-07-11 00:00:00,0
2874,C&C HNL - Environmental Services ,roxanne.kwan,2016-07-14 00:00:00,0
2875,"KOOLAU GOLF CLUB, LLC",george.tabil,2016-07-22 00:00:00,0
2876,"PAUL's REPAIR Service, Inc.",roy.ilaga,2016-07-28 00:00:00,0
2877,KUAKINI HEALTH SYSTEM,george.tabil,2016-07-28 00:00:00,0
2878,"State of Hawaii, DAGS - Public Works Division",roxanne.kwan,2016-07-28 00:00:00,0
2879,Hertz RENT A CAR FACILITY,roxanne.kwan,2016-08-02 00:00:00,0
2880,Alexandar and Baldwin,roxanne.kwan,2016-08-03 00:00:00,0
2881,The QueeN'S MEDICAL CENTER - West oahu,roxanne.kwan,2016-08-04 00:00:00,0
2883,KUILIMA WWTP,george.tabil,2016-08-09 00:00:00,0
2884,AIRPORT TRAINING CENTER,george.tabil,2016-08-11 00:00:00,0
2885,TONY'S LIQUOR & DELI,george.tabil,2016-08-12 00:00:00,0
2886,Hawaii State Judicdiary ,roxanne.kwan,2016-08-22 00:00:00,0
2887,HIS Mechanical,roxanne.kwan,2016-08-25 00:00:00,0
2888,Dole YI,roxanne.kwan,2016-08-25 00:00:00,0
2889,"Ito-EN (USA), Inc",roxanne.kwan,2016-09-12 00:00:00,0
2890,ala moana was,amanda.lewis,2016-09-21 00:00:00,0
2891,Ala Moana Wastewater Pump Station ,amanda.lewis,2016-09-21 00:00:00,0
2892,"US Army Garrison, Hawaii",roxanne.kwan,2016-10-14 00:00:00,0
2893,Kalakua Gardens,roxanne.kwan,2016-10-14 00:00:00,0
2894,"SB 1167, kolokole Gas Stn",roxanne.kwan,2016-10-14 00:00:00,0
2895,MNS Ltd ABC Store #51,roxanne.kwan,2016-10-14 00:00:00,0
2896,MNS Ltd. ABC Store #51,roxanne.kwan,2016-10-14 00:00:00,0
2897,MNS Ltd  ,roxanne.kwan,2016-10-18 00:00:00,0
2898,MNS Ltd ABC Store #47,roxanne.kwan,2016-10-18 00:00:00,0
2899,Maoana Surfrider,roxanne.kwan,2016-10-18 00:00:00,0
2900,Kyo-ya Hotel & Resorts,roxanne.kwan,2016-10-18 00:00:00,0
2901,Moana Surfrider,roxanne.kwan,2016-10-18 00:00:00,0
2902,"IES Retail, LLC",roy.ilaga,2016-10-28 00:00:00,0
2903,Former Ciutter Mazda Car Dealership,roxanne.kwan,2016-10-28 00:00:00,0
2904,Kuntz Mini Mall,roxanne.kwan,2016-10-28 00:00:00,0
2905,Kolekole Gas Stn ,roxanne.kwan,2016-11-02 00:00:00,0
2906,MNS Ltd  ABC Stsore #51,roxanne.kwan,2016-12-02 00:00:00,0
2907,Kuakini Fire Station,roxanne.kwan,2016-12-06 00:00:00,0
2908,Mid Pacific CC,roxanne.kwan,2016-12-15 00:00:00,0
2909,Island Energy,roy.ilaga,2017-02-06 00:00:00,0
2910,Aukeke Cardlock Lihue Site #1,roxanne.kwan,2017-02-10 00:00:00,0
2911,Blue Hawaiian Helicopters,roy.ilaga,2017-02-16 00:00:00,0
2912,Haleiwa Super Markeg\t,roxanne.kwan,2017-02-24 00:00:00,0
2913,Haleiwa Super Market,roxanne.kwan,2017-02-24 00:00:00,0
2914,Stadium Partners,roxanne.kwan,2017-02-24 00:00:00,0
2915,Honolulu Police Department Pearl City Sub sttion,roxanne.kwan,2017-03-09 00:00:00,0
2916,US Army Garrison -Hawaii,roxanne.kwan,2017-03-19 00:00:00,0
2917,"IES Retail S,. Beretania St",roxanne.kwan,2017-03-19 00:00:00,0
2918,PMRF - Power Plant ,roxanne.kwan,2017-03-20 00:00:00,0
2919,"Island Energy Services, LLC",roy.ilaga,2017-04-05 00:00:00,0
2920,"IES Retail , LLC",roxanne.kwan,2017-04-10 00:00:00,0
2921,IES Retai ,roxanne.kwan,2017-04-10 00:00:00,0
2922,IES Retail Kailua Rd,roxanne.kwan,2017-04-10 00:00:00,0
2923,1001 Queen LLC,roxanne.kwan,2017-04-11 00:00:00,0
2924,Ala Wai Service Inc.,roxanne.kwan,2017-04-19 00:00:00,0
2925,Sandia Corporation,roxanne.kwan,2017-04-24 00:00:00,0
2937,"National Technology and Engineering Solutions, LLC",roxanne.kwan,2017-04-24 00:00:00,0
2938,Par Hawaii ,roy.ilaga,2017-04-24 00:00:00,0
2939,"IES Retai, LLC",roxanne.kwan,2017-05-10 00:00:00,0
2940,"Par Hawaii, Inc. ",roy.ilaga,2017-07-07 00:00:00,0
2941,waikoloa Beach Resort Golf Course Maintenance,roxanne.kwan,2017-07-12 00:00:00,0
2942,SAMKOO Pacific LLC,roxanne.kwan,2017-07-20 00:00:00,0
2943,Manu Kai LLC,roxanne.kwan,2017-07-21 00:00:00,0
2944,Tesoro 2Go #61071,roxanne.kwan,2017-07-21 00:00:00,0
2945,Kukui Grove 76 #411,roxanne.kwan,2017-07-22 00:00:00,0
2946,IES Retail Salt Lake Blvd.,roxanne.kwan,2017-08-20 00:00:00,0
2947,C&C HNLDividion collection system Maintenance,roxanne.kwan,2017-08-20 00:00:00,0
2948,IES Retail Kapolei,roxanne.kwan,2017-08-20 00:00:00,0
2949,Hertz Hilo,roxanne.kwan,2017-08-20 00:00:00,0
2950,Wahiawa WWTP ,roxanne.kwan,2017-08-20 00:00:00,0
2951,Hele #61012,roxanne.kwan,2017-08-20 00:00:00,0
2952,Hele Waimamalo #61101,roxanne.kwan,2017-08-20 00:00:00,0
2955,Hele #61086,roxanne.kwan,2017-08-22 00:00:00,0
2956,"DHL Mahi OPCO, LLC",roxanne.kwan,2017-08-26 00:00:00,0
2957,Kulima WWTP,roxanne.kwan,2017-09-04 00:00:00,0
2958,AIM Kamuela Shell,roxanne.kwan,2017-09-04 00:00:00,0
2959,New Kalaheo 76,roxanne.kwan,2017-09-18 00:00:00,0
2960,Paradise 76,roxanne.kwan,2017-09-18 00:00:00,0
2961,"Big Island Energy Company,LLC",roxanne.kwan,2017-09-20 00:00:00,0
2965,ABC Store #51,roxanne.kwan,2017-10-10 00:00:00,0
2966,ABC STORE #47,roxanne.kwan,2017-10-10 00:00:00,0
2967,Hele Kahului #61071,roxanne.kwan,2017-10-15 00:00:00,0
2968,Albertsons/Safeway Inc,roxanne.kwan,2017-12-07 00:00:00,0
2969,Costco Gasoline,roxanne.kwan,2017-12-08 00:00:00,0
2970,"BRE Turtle Bay Resort, LLC",roxanne.kwan,2017-12-08 00:00:00,0
2971,Fazio Golf Cours,roxanne.kwan,2017-12-08 00:00:00,0
2972,IES Retail Papalaua St,roxanne.kwan,2017-12-13 00:00:00,0
2973,Waikoloa Land Co,Nicole.Okino,2017-12-26 00:00:00,0
2974,HFS Federal Credit Union,roxanne.kwan,2018-01-22 00:00:00,0
2975,Bowers & Kubota Consulting,roxanne.kwan,2018-01-26 00:00:00,0
2976,MCBH Kaneohe Bay,roxanne.kwan,2018-01-26 00:00:00,0
2977,"Stamdard Commercial LLC, Agent",roxanne.kwan,2018-01-26 00:00:00,0
2978,"Ford Canty and Associates, Inc",roxanne.kwan,2018-01-26 00:00:00,0
2979,Hele King/Kalakaua #61018,roxanne.kwan,2018-01-30 00:00:00,0
2980,Honolulu Sports & Spine Surgery Center,roy.ilaga,2018-02-13 00:00:00,0
2981,"Barghausen Consulting Engineers, Inc.",roxanne.kwan,2018-02-16 00:00:00,0
2982,Sprint Environmental,roxanne.kwan,2018-02-16 00:00:00,0
2983,Hele King Cooke #61024,roxanne.kwan,2018-03-01 00:00:00,0
2984,Ililani,roxanne.kwan,2018-03-15 00:00:00,0
2985,Minit Stop Makawao  #06,roxanne.kwan,2018-03-15 00:00:00,0
2986,Minit Stoop Makawao #06,roxanne.kwan,2018-03-15 00:00:00,0
2987,Minit Stop Makawao #06,roxanne.kwan,2018-03-15 00:00:00,0
2988,"MGV Equipment, LLC",roxanne.kwan,2018-03-16 00:00:00,0
2989,Maui  Electric,roxanne.kwan,2018-03-19 00:00:00,0
2990,Adventist Health Castle,roxanne.kwan,2018-03-19 00:00:00,0
2991,Hele Kalihi Kam #61020,roxanne.kwan,2018-03-19 00:00:00,0
2992,Honolulu CC Dept. of Design & Construction,randall.heu,2018-03-20 00:00:00,0
2993,Honolulu City & County Fire Dept.,randall.heu,2018-03-20 00:00:00,0
2994,C&C Honolulu Fire Dept.,randall.heu,2018-03-20 00:00:00,0
2995,Hele Waiakea (#213),roxanne.kwan,2018-04-03 00:00:00,0
2996,Hele Aiea Heights 7-11 #61032,roxanne.kwan,2018-04-03 00:00:00,0
2997,Hele Waianae #61047,roxanne.kwan,2018-04-03 00:00:00,0
2998,IES Retail Kalihi,roxanne.kwan,2018-04-03 00:00:00,0
2999,Minit Stop Pukulani,roxanne.kwan,2018-04-03 00:00:00,0
3000,DOT- Airports Division,roy.ilaga,2018-04-09 00:00:00,0
3001,"HSHEHI Narcissus, LLC & HSHE Sunflower, LLC",roy.ilaga,2018-04-23 00:00:00,0
3002,Heke Waunabaki#101,roxanne.kwan,2018-05-07 00:00:00,0
3003,Hertz Corporation,roxanne.kwan,2018-05-07 00:00:00,0
3004,Kapolei 76 / 7-Eleven #172,roxanne.kwan,2018-05-07 00:00:00,0
3005,Hele Lualualei #61046,roxanne.kwan,2018-05-07 00:00:00,0
3006,Hele Palama #61022,roxanne.kwan,2018-05-08 00:00:00,0
3007,Hle Kapolei #61055,roxanne.kwan,2018-05-08 00:00:00,0
3008,Waimalu 76 / 7-eleven #177,roxanne.kwan,2018-05-08 00:00:00,0
3009,Hele Dillingham #61012,roxanne.kwan,2018-05-09 00:00:00,0
3010,Hele Campbell Cardlock 361023,roxanne.kwan,2018-05-09 00:00:00,0
3011,76 Waipahu #61041,roxanne.kwan,2018-05-09 00:00:00,0
3012,Hele Waipahu #61042,roxanne.kwan,2018-05-09 00:00:00,0
3013,Hele LualuaLlei #31046,roxanne.kwan,2018-05-09 00:00:00,0
3014,Hele Kapolei #61055,roxanne.kwan,2018-05-09 00:00:00,0
3015,Hele Mililani Town Center #61056,roxanne.kwan,2018-05-09 00:00:00,0
3016,Hele Mililani Mauka #61057,roxanne.kwan,2018-05-09 00:00:00,0
3017,US Navy,roxanne.kwan,2018-05-25 00:00:00,0
3018,"Hanzawa Group, LLC",roy.ilaga,2018-06-05 00:00:00,0
3019,"Paul's Electrical Contracting, LLC",roy.ilaga,2018-06-06 00:00:00,0
3020,Board of Water Supply Kalihi Corp Yard,roxanne.kwan,2018-06-16 00:00:00,0
3021,Kohanaiki Minit Stop #87,roxanne.kwan,2018-06-21 00:00:00,0
3022,Hawi Minit Stop #85,roxanne.kwan,2018-06-21 00:00:00,0
3023,Kamuela Minit Stop #82,roxanne.kwan,2018-06-21 00:00:00,0
3024,Kawaihae Minitstop #81,roxanne.kwan,2018-06-21 00:00:00,0
3025,Aleut Maintenance,Timothy.ugaitafa,2018-06-22 00:00:00,0
3026,Covanta Honolulu,roxanne.kwan,2018-06-22 00:00:00,0
3027,"Kamakani Store, LLC",roy.ilaga,2018-06-25 00:00:00,0
3028,Military Gas Station,roxanne.kwan,2018-06-29 00:00:00,0
3029,hele Kapahulu #61013,roxanne.kwan,2018-07-03 00:00:00,0
3030,Hele Kealakekua #61087,roxanne.kwan,2018-07-03 00:00:00,0
3031,Manana Convenience Store,roxanne.kwan,2018-07-13 00:00:00,0
3032,Puunana Interisland Communication System,roxanne.kwan,2018-07-14 00:00:00,0
3033,IES Retail Middle St,roxanne.kwan,2018-07-14 00:00:00,0
3034,IES Retail Keolu Drive,roxanne.kwan,2018-07-14 00:00:00,0
3035,76 Maui Lani #312,roxanne.kwan,2018-07-14 00:00:00,0
3036,Hele Wahiawa #199,roxanne.kwan,2018-07-14 00:00:00,0
3037,Hele Hillside #311,roxanne.kwan,2018-07-14 00:00:00,0
3038,Department of Transportation -  Harbors Division,roxanne.kwan,2018-07-14 00:00:00,0
3039,Department of Transprtation - harbors division,roxanne.kwan,2018-07-14 00:00:00,0
3040,Department of Trnasportation - harbors Division,roxanne.kwan,2018-07-14 00:00:00,0
3041,Aikahi Park Texaco,roxanne.kwan,2018-07-14 00:00:00,0
3042,"3G Enterprises, LLC",roxanne.kwan,2018-07-14 00:00:00,0
3043,Hele Salt Lake #61019,roxanne.kwan,2018-07-14 00:00:00,0
3044,Dairy Road Shell,roxanne.kwan,2018-07-19 00:00:00,0
3045,Hele Hilo #61081,roxanne.kwan,2018-07-30 00:00:00,0
3046,Waikoloa Beach Golf Maintenance,roxanne.kwan,2018-07-30 00:00:00,0
3047,Pearl City Automotive Repair Facility,roxanne.kwan,2018-08-02 00:00:00,0
3048,Ahuimanu WWPTF,roxanne.kwan,2018-09-19 00:00:00,0
3049,Ahimanu WWTP,roxanne.kwan,2018-09-19 00:00:00,0
3050,Kahuku WWTP,roxanne.kwan,2018-09-19 00:00:00,0
3051,Leihano Hale,roxanne.kwan,2018-09-24 00:00:00,0
3052,Joint Base Pearl Harbor - Hickam,roxanne.kwan,2018-10-18 00:00:00,0
3053,DOT -  Transporataion Hwys Division,roxanne.kwan,2018-10-23 00:00:00,0
3054,Kulani Correctinal Facility,roxanne.kwan,2018-10-23 00:00:00,0
3055,Kahului Airport - Maintenance Baseyard,roxanne.kwan,2018-11-07 00:00:00,0
3056,Kahulu Airport - Maintenance Baseyard,roxanne.kwan,2018-11-07 00:00:00,0
3057,He,roxanne.kwan,2018-11-20 00:00:00,0
3058,H3 Traffic operatiions Center,roxanne.kwan,2018-11-20 00:00:00,0
3059,County of Kauai,roxanne.kwan,2018-12-07 00:00:00,0
3060,Hele Waimano #61101,roxanne.kwan,2018-12-19 00:00:00,0
3061,Pearl City 76/7-11 (#165),roxanne.kwan,2019-01-10 00:00:00,0
3062,Onewa 76 / 7-11 (#107),roxanne.kwan,2019-01-10 00:00:00,0
3063,"Hot Refueling Point, Wheeler Army Airfield",roxanne.kwan,2019-01-23 00:00:00,0
3068,"Directorate of Plans, Training",roxanne.kwan,2019-01-23 00:00:00,0
3069,"Directorate of Plans, Training, Mobilization and e",roxanne.kwan,2019-01-23 00:00:00,0
