FacilityID,TankID,TankName,TankLocation,FederallyRegulated,FieldConstructed,EmergencyGenerator,AirportHydrant System,MultipleTanks,TankClosureDate,TankInstallationDate,CompartmentalizedUST,TankStatus,NumberOfCompartments,TankMaterialDescription,TankCorrosionProtectionSacrificialAnode,TankCorrosionProtectionImpressedCurrent,TankCorrosionProtectionCathodicNotRequired,TankCorrosionProtectionInteriorLining,TankCorrosionProtectionOther,TankCorrosionProtectionUnknown,TankSecondaryContainment,CertOfInstallation,CertOfInstallationOther
5000173,5000173-1,1,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1993-04-01,1964-01-01,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
5000176,5000176-2,2,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1990-05-20,1956-06-20,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
5000176,5000176-3,3,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1990-05-20,1956-06-20,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
5000177,5000177-1,1,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1990-01-20,1976-06-23,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
5000183,5000183-1,1,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1990-10-31,1971-06-23,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
5000201,5000201-1,1,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1995-12-14,1987-05-26,No,Closed (removed from ground),1,Fiberglass reinforced plastic,No,No,Yes,No,No,No,Single wall,,
5000201,5000201-3,3,Underground (entirely buried),Yes,Unknown,No,Unknown,No,,1981-05-26,No,Currently in use,1,Fiberglass reinforced plastic,No,No,Yes,No,No,No,Single wall,,
5000201,5000201-4,4,Underground (entirely buried),Yes,Unknown,No,Unknown,No,,1981-05-26,No,Currently in use,1,Fiberglass reinforced plastic,No,No,Yes,No,No,No,Single wall,,
5000201,5000201-5,5,Underground (entirely buried),Yes,Unknown,No,Unknown,No,,1981-05-26,No,Currently in use,1,Fiberglass reinforced plastic,No,No,Yes,No,No,No,Single wall,,
5000201,5000201-6,6,Underground (entirely buried),Yes,Unknown,No,Unknown,No,,1981-05-26,No,Currently in use,1,Fiberglass reinforced plastic,No,No,Yes,No,No,No,Single wall,,
5000211,5000211-1,1,Underground (entirely buried),Yes,Unknown,No,Unknown,No,2000-09-15,1985-01-01,No,Closed (removed from ground),1,Fiberglass reinforced plastic,No,No,Yes,No,No,No,Single wall,,
5000211,5000211-2,2,Underground (entirely buried),Yes,Unknown,No,Unknown,No,2000-09-15,1985-01-01,No,Closed (removed from ground),1,Fiberglass reinforced plastic,No,No,Yes,No,No,No,Single wall,,
5000211,5000211-3,3,Underground (entirely buried),Yes,Unknown,No,Unknown,No,2000-09-18,1985-01-01,No,Closed (removed from ground),1,Fiberglass reinforced plastic,No,No,Yes,No,No,No,Single wall,,
5000211,5000211-4,4,Underground (entirely buried),Yes,Unknown,No,Unknown,No,2000-09-18,1985-01-01,No,Closed (removed from ground),1,Fiberglass reinforced plastic,No,No,Yes,No,No,No,Single wall,,
5000211,5000211-5,5,Underground (entirely buried),Yes,Unknown,No,Unknown,No,2001-01-12,1985-01-01,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
5000211,5000211-6,6,Underground (entirely buried),Yes,Unknown,No,Unknown,No,2001-01-12,1985-01-01,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
5000211,5000211-7,7,Underground (entirely buried),Yes,Unknown,No,Unknown,No,,2001-06-11,No,Currently in use,1,Composite/clad (steel w/fiberglass reinforced plastic),No,No,No,No,Yes,No,Single wall,Installer certified by tank and piping manufacturers,
5000211,5000211-8,8,Underground (entirely buried),Yes,Unknown,No,Unknown,No,,2001-06-11,No,Currently in use,1,Composite/clad (steel w/fiberglass reinforced plastic),No,No,No,No,Yes,No,Single wall,Installer certified by tank and piping manufacturers,
5000218,5000218-3,3,Underground (entirely buried),Yes,Unknown,No,Unknown,No,2024-08-27,1992-08-01,No,Closed (removed from ground),1,Fiberglass reinforced plastic,No,No,Yes,No,No,No,Double-Walled,Installer certified by tank and piping manufacturers,
5000226,5000226-1,1,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1986-02-24,,No,Closed (removed from ground),1,Unknown,No,No,No,No,No,Yes,Single wall,,
5000240,5000240-1,1,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1992-10-27,1971-04-10,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
5000240,5000240-2,2,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1992-10-27,1971-04-10,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
5000240,5000240-4,4,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1992-11-09,1971-04-10,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
5000245,5000245-1,1,Underground (entirely buried),Yes,Unknown,No,Unknown,No,2009-01-13,1976-05-02,No,Closed (removed from ground),1,Composite/clad (steel w/fiberglass reinforced plastic),No,No,No,No,Yes,No,Single wall,Installer certified by tank and piping manufacturers,
5000247,5000247-1,1,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1990-05-19,,No,Closed (removed from ground),1,Unknown,No,No,No,No,No,Yes,Single wall,,
5000247,5000247-10,10,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1998-02-27,,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
5000247,5000247-11,11,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1998-02-27,,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
5000247,5000247-12,12,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1998-02-27,,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
5000247,5000247-2,2,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1990-05-19,,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
5000247,5000247-3,3,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1990-05-19,,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
5000247,5000247-5,5,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1990-05-19,,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
5000247,5000247-6,6,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1998-02-27,,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
5000247,5000247-7,7,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1998-02-27,,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
5000247,5000247-8,8,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1998-02-27,,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
5000247,5000247-9,9,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1998-02-27,,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
5000252,5000252-1,1,Underground (entirely buried),Yes,Unknown,No,Unknown,No,,1984-04-30,No,Currently in use,1,Fiberglass reinforced plastic,No,No,Yes,No,No,No,Single wall,Installer certified by tank and piping manufacturers,
5000252,5000252-2,2,Underground (entirely buried),Yes,Unknown,No,Unknown,No,,1984-04-30,No,Currently in use,1,Fiberglass reinforced plastic,No,No,Yes,No,No,No,Single wall,Installer certified by tank and piping manufacturers,
5000252,5000252-3,3,Underground (entirely buried),Yes,Unknown,No,Unknown,No,,1984-04-30,No,Currently in use,1,Fiberglass reinforced plastic,No,No,Yes,No,No,No,Single wall,Installer certified by tank and piping manufacturers,
5000252,5000252-4,4,Underground (entirely buried),Yes,Unknown,No,Unknown,No,,1984-04-30,No,Currently in use,1,Fiberglass reinforced plastic,No,No,Yes,No,No,No,Single wall,Installer certified by tank and piping manufacturers,
5000252,5000252-5,5,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1999-03-31,1984-04-30,No,Closed (removed from ground),1,Fiberglass reinforced plastic,No,No,Yes,No,No,No,Single wall,,
5000266,5000266-1,1,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1991-07-11,1972-05-06,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
5000266,5000266-10,10,Underground (entirely buried),Yes,Unknown,No,Unknown,No,2015-09-28,,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
5000266,5000266-2,2,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1991-07-11,1971-05-06,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
5000266,5000266-3,3,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1991-07-02,1972-05-06,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
5000266,5000266-4,4,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1991-07-02,1972-05-06,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
5000266,5000266-5,5,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1991-07-12,1956-05-05,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
5000266,5000266-6,6,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1991-06-20,1950-01-01,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
5000266,5000266-7,7,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1991-06-20,1950-01-01,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
5000266,5000266-8,8,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1991-06-20,1950-01-01,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
5000266,5000266-9,9,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1988-01-01,1950-01-01,No,Closed (removed from ground),1,Other,No,No,No,No,No,Yes,Single wall,,
5000266,5000266-11,11,Underground (entirely buried),Yes,Unknown,No,Unknown,No,2015-10-22,,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
5000270,5000270-5,5,Underground (entirely buried),Yes,Unknown,No,Unknown,No,,2022-08-18,No,Currently in use,1,Other,No,No,No,No,No,Yes,Single wall,,
5000270,5000270-1,1,Underground (entirely buried),Yes,Unknown,No,Unknown,No,2022-06-02,1985-04-10,No,Closed (removed from ground),1,Composite/clad (steel w/fiberglass reinforced plastic),No,No,No,No,Yes,No,Single wall,Installer certified by tank and piping manufacturers,
5000281,5000281-1,1,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1993-08-20,1956-07-16,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
5000521,5000521-3,3,Underground (entirely buried),Yes,Unknown,No,Unknown,No,,,No,Closed (removed from ground),1,Unknown,No,No,No,No,No,Yes,Single wall,,
5000283,5000283-1,1,Underground (entirely buried),Yes,Unknown,No,Unknown,No,2005-11-08,1986-07-14,No,Closed (removed from ground),1,Fiberglass reinforced plastic,No,No,Yes,No,No,No,Single wall,,
5000283,5000283-2,2,Underground (entirely buried),Yes,Unknown,No,Unknown,No,2005-11-08,1986-07-14,No,Closed (removed from ground),1,Fiberglass reinforced plastic,No,No,Yes,No,No,No,Single wall,,
5000288,5000288-1,1,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1993-08-23,1968-07-16,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
5000288,5000288-2,2,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1993-08-23,1968-07-16,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
5000297,5000297-1,1,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1999-10-26,1987-07-16,No,Closed (removed from ground),1,Fiberglass reinforced plastic,No,No,Yes,No,No,No,Single wall,,
5000308,5000308-1,1,Underground (entirely buried),Yes,Unknown,No,Unknown,No,2009-01-01,1986-07-09,No,Closed (removed from ground),1,Fiberglass reinforced plastic,No,No,Yes,No,No,No,Double-Walled,Installer certified by tank and piping manufacturers,
5000308,5000308-2,2,Underground (entirely buried),Yes,Unknown,No,Unknown,No,2009-01-01,1986-07-09,No,Closed (removed from ground),1,Fiberglass reinforced plastic,No,No,Yes,No,No,No,Double-Walled,Installer certified by tank and piping manufacturers,
5000308,5000308-3,3,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1992-12-07,1978-07-09,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
5000309,5000309-1,1,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1986-05-01,1976-04-30,No,Closed (removed from ground),1,Unknown,No,No,No,No,No,Yes,Single wall,,
5000309,5000309-2,2,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1992-12-01,1976-04-30,No,Closed (removed from ground),1,Unknown,No,No,No,No,No,Yes,Single wall,,
5000309,5000309-3,3,Underground (entirely buried),Yes,Unknown,No,Unknown,No,2012-09-25,1985-04-30,No,Closed (removed from ground),1,Composite/clad (steel w/fiberglass reinforced plastic),No,No,No,No,Yes,No,Single wall,Installer certified by tank and piping manufacturers,
5000309,5000309-4,4,Underground (entirely buried),Yes,Unknown,No,Unknown,No,2012-09-25,1985-04-30,No,Closed (removed from ground),1,Composite/clad (steel w/fiberglass reinforced plastic),No,No,No,No,Yes,No,Single wall,Installer certified by tank and piping manufacturers,
5000317,5000317-1,1,Underground (entirely buried),Yes,Unknown,No,Unknown,No,2020-09-10,1985-07-03,No,Closed (removed from ground),1,Composite/clad (steel w/fiberglass reinforced plastic),No,No,No,No,Yes,No,Single wall,Installer certified by tank and piping manufacturers,
5000317,5000317-2,2,Underground (entirely buried),Yes,Unknown,No,Unknown,No,2020-09-10,1985-07-03,No,Closed (removed from ground),1,Composite/clad (steel w/fiberglass reinforced plastic),No,No,No,No,Yes,No,Single wall,Installer certified by tank and piping manufacturers,
5000318,5000318-1,1,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1983-12-19,1970-04-25,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
5000318,5000318-2,2,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1983-12-19,1970-04-25,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
5000318,5000318-3,3,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1983-12-19,1970-04-25,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
5000318,5000318-4,4,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1983-12-19,1970-04-25,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
5000318,5000318-5,5,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1983-12-19,,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
5000320,5000320-1,1,Underground (entirely buried),Yes,Unknown,No,Unknown,No,,1956-07-08,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
5000329,5000329-1,1,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1988-01-01,1972-04-29,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,Yes,No,Single wall,,
5000329,5000329-2,2,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1988-01-01,1972-04-29,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,Yes,No,Single wall,,
5000329,5000329-3,3,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1988-01-01,1972-04-29,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,Yes,No,Single wall,,
5000329,5000329-4,4,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1992-03-15,1980-04-29,No,Closed (removed from ground),1,Fiberglass reinforced plastic,No,No,Yes,No,No,No,Single wall,,
5000329,5000329-5,5,Underground (entirely buried),Yes,Unknown,No,Unknown,No,2004-10-13,,No,Closed (removed from ground),1,Fiberglass reinforced plastic,No,No,Yes,No,No,No,Single wall,,
5000329,5000329-6,6,Underground (entirely buried),Yes,Unknown,No,Unknown,No,,2004-10-31,No,Currently in use,1,Fiberglass reinforced plastic,No,No,Yes,No,No,No,Double-Walled,Installer certified by tank and piping manufacturers,
5000329,5000329-7,7,Underground (entirely buried),Yes,Unknown,No,Unknown,No,,2004-10-31,No,Currently in use,1,Fiberglass reinforced plastic,No,No,Yes,No,No,No,Double-Walled,Installer certified by tank and piping manufacturers,
5000353,5000353-1,1,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1999-10-22,1958-09-23,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
5000358,5000358-1,1,Underground (entirely buried),Yes,Unknown,No,Unknown,No,2001-03-14,1981-04-28,No,Closed (removed from ground),1,Fiberglass reinforced plastic,No,No,Yes,No,No,No,Single wall,,
5000358,5000358-2,2,Underground (entirely buried),Yes,Unknown,No,Unknown,No,2001-03-14,1981-04-28,No,Closed (removed from ground),1,Fiberglass reinforced plastic,No,No,Yes,No,No,No,Single wall,,
5000358,5000358-3,3,Underground (entirely buried),Yes,Unknown,No,Unknown,No,2001-03-14,1981-04-28,No,Closed (removed from ground),1,Fiberglass reinforced plastic,No,No,Yes,No,No,No,Single wall,,
5000360,5000360-1,1,Underground (entirely buried),Yes,Unknown,No,Unknown,No,2021-08-17,1982-04-28,No,Closed (removed from ground),1,Fiberglass reinforced plastic,No,No,Yes,No,No,No,Single wall,,
5000360,5000360-2,2,Underground (entirely buried),Yes,Unknown,No,Unknown,No,2021-08-17,1982-04-28,No,Closed (removed from ground),1,Fiberglass reinforced plastic,No,No,Yes,No,No,No,Single wall,,
5000360,5000360-3,3,Underground (entirely buried),Yes,Unknown,No,Unknown,No,2021-08-17,1982-04-28,No,Closed (removed from ground),1,Fiberglass reinforced plastic,No,No,Yes,No,No,No,Single wall,,
5000360,5000360-4,4,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1994-11-01,1982-04-28,No,Closed (removed from ground),1,Fiberglass reinforced plastic,No,No,Yes,No,No,No,Single wall,,
