ï»¿OBJECTID,LUSTKEY,DERRID,PROJECTMAN,NOTIFICATI,DATECLOSE,CLOSURETYPE,DEPTHGW,GWFLOWDIR1,GWFLOWDIR2,CAPSOILTRE,CAPH2OTREA,PSTFUNDSTA,PSTFUNDPER,DEDUCTIBLE,FACILITYID,NFAFORM,MAPLABEL,BLUESTAKES,ENVCOV,RESIDUALCONTAMMAP
2944,3938,LEK,UST,2/14/2000 12:00:00 AM,2/18/2000 12:00:00 AM,< RCL/MCL,,,,0.0,0.0,,0.0,0.0,3852,UST NFA,LEK - 7-ELEVEN 1852-27028,No,No,No
2945,4554,LYV,Michael Pecorelli,6/9/2005 12:00:00 AM,5/22/2006 12:00:00 AM,< Tier 1,7.95 ft bgs,W,NW,0.0,0.0,Eligible (100),100.0,10000.0,3852,Tier 2 Worksheet,LYV - 7-ELEVEN 1852-27028,No,No,No
2946,1919,FND,[John Menatti],1/17/1989 12:00:00 AM,6/16/2003 12:00:00 AM,< Tier 1,6-9,W,SW,,,,,,3853,Tier 1 Worksheet w/ Supp. Info,FND - 7-ELEVEN 1890-26348,No,No,No
2947,1920,FGE,[Evan Sullivan],7/31/1989 12:00:00 AM,11/17/1994 12:00:00 AM,<blank>,,,,,,,,,3854,<blank>,FGE - TV SPECIALISTS INC.,No,No,No
2948,1921,FXL,[Mike Pfeiffer],7/6/1990 12:00:00 AM,4/13/1994 12:00:00 AM,Int. CO Files to UST,,,,,,,,,3857,<blank>,FXL - TESCO/WILLIAMSEN,No,No,No
2949,3638,KTT,[Doug Hansen],12/9/1998 12:00:00 AM,4/4/2005 12:00:00 AM,< Tier 1,10',W,NW,650.0,50000.0,Eligible (100),100.0,10000.0,3858,Tier 1 Worksheet,KTT - RAY JONES SINCLAIR,No,No,No
2950,5226,MWI,Kevin Beery,12/6/2011 12:00:00 AM,1/6/2012 12:00:00 AM,< ISL,9,NW,,0.0,0.0,,,0.0,3858,Tier 1 Worksheet,MWI - RAY JONES SINCLAIR,No,No,No
2951,1922,FOG,[Robin Jenkins],3/7/1990 12:00:00 AM,9/18/1992 12:00:00 AM,<blank>,,W,,,,,,,3859,<blank>,FOG - THATCHER CHEMICAL CO.,No,No,No
2952,4176,LMV,[Melissa Turchi],1/17/2002 12:00:00 AM,4/4/2002 12:00:00 AM,Transfer - DWQ,,,,0.0,0.0,,0.0,0.0,3859,<Blank>,LMV - THATCHER CHEMICAL CO.,No,No,No
2953,1923,GDV,[Shelly Quick],9/21/1990 12:00:00 AM,11/30/1995 12:00:00 AM,<blank>,7,NE,,,,,,,3861,<blank>,"GDV - THRIFTY FOODS, INC.",No,No,No
2954,1924,JVX,UST,12/3/1996 12:00:00 AM,12/3/1996 12:00:00 AM,< RCL/MCL,,,,,,,,,3862,UST NFA,JVX - Holy Cross Hospital - Salt Lake,No,No,No
2955,1925,HWB,[Kate Johnson],10/19/1992 12:00:00 AM,8/11/1994 12:00:00 AM,<blank>,7,,,2881.0,1700.0,,,,3863,<blank>,HWB - UTAH TRANSPORTATON BLDG,No,No,No
2956,1926,FEP,[Dale Urban],5/17/1989 12:00:00 AM,3/28/1995 12:00:00 AM,<blank>,,,,,,,,,3865,<blank>,FEP - EMIL TOMSIC,No,No,No
2957,4197,LNQ,[Dale Urban],3/14/2002 12:00:00 AM,5/8/2002 12:00:00 AM,< Tier 1,10,SW,SE,200.0,3500.0,,0.0,0.0,3867,Tier 1 Worksheet,"LNQ - TRAILWAYS BUS SYSTEMS, INC.",No,No,No
2958,1927,GBN,[Rocky Stonestreet],8/30/1990 12:00:00 AM,8/7/1996 12:00:00 AM,<blank>,19 feet,,,,,,,,3870,Tier 1 Worksheet,GBN - GAS STATION,No,No,No
2959,4857,MJK,Avery Holyoak,4/23/2008 12:00:00 AM,10/26/2020 12:00:00 AM,> Tier 1,7.5-10.0 ft,NW,,0.0,0.0,Eligible (100),100.0,10000.0,3872,Tier 1 Worksheet w/ Supp. Info,MJK - FASTRAC SINCLAIR 3900 SOUTH,Yes,No,Yes
2960,1928,IQS,[Dale Urban],8/2/1994 12:00:00 AM,12/23/2008 12:00:00 AM,< Tier 1,40-50',W,SW,475.0,,,0.0,0.0,3873,Tier 1 Worksheet,IQS - 21ST SOUTH #20,No,No,No
2961,1929,FNG,[DeAnn Rasmussen],2/6/1990 12:00:00 AM,11/18/1997 12:00:00 AM,> Tier 1,10 feet,NW,,1400.0,,,0.0,0.0,3874,Tier 1 Worksheet w/ Supp. Info,FNG - TUNE UP MASTERS #652,No,No,No
2964,1931,IJG,Hong-Lei Tao,11/29/1993 12:00:00 AM,6/5/2007 12:00:00 AM,< Tier 1,6 to 9 feet,SW,,,,Eligible (100),100.0,25000.0,3878,Tier 1 Worksheet w/ Supp. Info,IJG - FASTRAC SINCLAIR 2700 SOUTH,No,No,No
2965,5566,NJR,[J.D. Keetley],3/28/2016 12:00:00 AM,11/30/2016 12:00:00 AM,< Tier 1, 7,NE,SE,0.0,0.0,Eligible (100),100.0,10000.0,3878,Tier 1 Worksheet w/ Supp. Info,NJR - FASTRAC SINCLAIR 2700 SOUTH,No,No,No
2966,3502,KOO,UST,7/13/1998 12:00:00 AM,7/28/1998 12:00:00 AM,< RCL/MCL,,,,0.0,0.0,,0.0,0.0,3879,UST NFA,KOO - SOUTH JORDAN #45,No,No,No
2967,4814,MHY,UST,7/31/2007 12:00:00 AM,8/10/2007 12:00:00 AM,< RCL/MCL,,,,0.0,0.0,,0.0,0.0,3879,UST NFA,MHY - SOUTH JORDAN #45,No,No,No
2968,4773,MGP,Morgan Atkinson,6/26/2007 12:00:00 AM,1/31/2008 12:00:00 AM,< RCL/MCL,>10',W,,0.0,0.0,,0.0,0.0,3880,Tier 1 Worksheet,MGP - 17TH SOUTH TESORO #59,No,No,No
2970,1933,FWM,[Dale Urban],6/29/1990 12:00:00 AM,12/20/1994 12:00:00 AM,<blank>,,,,,,,,,3886,<blank>,FWM - 20TH CENTURY LITES,No,No,No
2971,1934,GAY,[Shelly Quick],8/24/1990 12:00:00 AM,5/6/1996 12:00:00 AM,<blank>,7.5 feet,NW,,700.0,,,,,3888,Tier 1 Worksheet,GAY - U.S.A. INDUSTRIES,No,No,No
2972,1935,HPB,Michael Pecorelli,6/12/1992 12:00:00 AM,3/11/2019 12:00:00 AM,> Tier 1,5-8,SW,,,,Eligible (100),100.0,25000.0,3889,Tier 1 Worksheet w/ Supp. Info,HPB - NATIONAL CAR RENTAL,No,No,No
2973,1936,FSO,[John Menatti],5/9/1990 12:00:00 AM,1/9/2001 12:00:00 AM,< Tier 1,2.5-4 ft,NW,,,,,,,3890,Tier 1 Worksheet,FSO - U-HAUL 72050,No,No,No
2974,1937,JEY,[Doug Hansen],10/25/1995 12:00:00 AM,8/5/1996 12:00:00 AM,< RCL,,,,,,Ineligible (0),0.0,0.0,3891,<blank>,JEY - MURRAY U-HAUL CENTER (72052),No,No,No
2975,1938,IER,[Mike Pfeiffer],7/12/1993 12:00:00 AM,10/20/1993 12:00:00 AM,Int. CO Files to UST,,,,,,,,,3892,<blank>,IER - U-HAUL RENTAL CENTER (72059),No,No,No
2976,1939,GIW,[Melissa Turchi],11/27/1990 12:00:00 AM,8/1/2002 12:00:00 AM,< Tier 1,4-5',NW,,125.0,,,,,3893,Tier 1 Worksheet w/ Supp. Info,GIW - DAW TECH.,No,No,No
2977,3654,KUQ,[Doug Hansen],12/28/1998 12:00:00 AM,7/10/2000 12:00:00 AM,< Tier 1,~10ft,NW,,0.0,0.0,Eligible (100),100.0,10000.0,3894,Tier 1 Worksheet,KUQ - MAVERIK #310,No,No,No
2978,4680,MDE,Michael Pecorelli,10/12/2006 12:00:00 AM,2/24/2009 12:00:00 AM,> Tier 1,6,W,,0.0,0.0,Eligible (100),100.0,10000.0,3894,Tier 1 Worksheet w/ Supp. Info,MDE - MAVERIK #310,No,No,No
2979,5480,NGE,UST,3/9/2015 12:00:00 AM,3/31/2015 12:00:00 AM,< ISL,,,,0.0,0.0,,,0.0,3894,UST NFA,NGE - MAVERIK #310,No,No,No
2980,1940,FDM,[Evan Sullivan],3/2/1989 12:00:00 AM,12/1/1997 12:00:00 AM,< tier 1,Unknown,NW,,,,,,,3895,tier 1 Worksheet,FDM - UINTAH FREIGHTWAYS,No,No,No
2981,1941,GVU,[Evan Sullivan],6/10/1991 12:00:00 AM,12/1/1997 12:00:00 AM,< tier 1,8-9ft,NW,,,,Ineligible (0),0.0,0.0,3895,tier 1 Worksheet,GVU - UINTAH FREIGHTWAYS,No,No,No
2982,1942,FPQ,[Shelly Quick],3/28/1990 12:00:00 AM,2/7/1996 12:00:00 AM,<blank>,8 to 10 feet,,,40.0,,,,,3896,<blank>,FPQ - SALT LAKE CITY-9TH SOUTH SEC.,No,No,No
2983,1943,GCR,[Shelly Quick],9/7/1990 12:00:00 AM,11/30/1995 12:00:00 AM,<blank>,13,W,,,,,,,3897,<blank>,GCR - MURRAY SECTION HOUSE,No,No,No
2984,1944,FMY,[Robin Jenkins],1/26/1990 12:00:00 AM,12/20/1999 12:00:00 AM,< Tier 1,10ft,SW,,,,,0.0,0.0,3900,Tier 1 Worksheet w/ Supp. Info,FMY - NORTH YARD,No,No,No
2985,1945,FPR,[Robin Jenkins],8/7/1991 12:00:00 AM,9/3/1999 12:00:00 AM,> Tier 1,9 feet,W,,,,,0.0,0.0,3900,Tier 2 Worksheet,FPR - NORTH YARD,No,No,No
2986,1946,GDA,[Robin Jenkins],9/14/1990 12:00:00 AM,6/6/1995 12:00:00 AM,<blank>,12.5-13',NW,SE,2300.0,,,,,3901,<blank>,GDA - UNITED AIRLINES AIR CARGO,No,No,No
2987,4624,MBG,[DeAnn Rasmussen],2/22/2006 12:00:00 AM,4/21/2006 12:00:00 AM,> Tier 1,12.5-13',,,0.0,0.0,,0.0,0.0,3901,Tier 1 Worksheet w/ Supp. Info,MBG - UNITED AIRLINES AIR CARGO,No,No,No
2988,3474,KNP,Molly Parker,7/1/1998 12:00:00 AM,3/8/2022 12:00:00 AM,> Tier 1,2-8,E,NE,0.0,0.0,Eligible (100),100.0,10000.0,3902,Tier 1 Worksheet w/ Supp. Info,KNP - UNITED FENCE COMPANY,No,No,Yes
2989,1947,FFP,[John Menatti],7/5/1989 12:00:00 AM,7/2/2001 12:00:00 AM,> Tier 1,5 feet bg,SW,,750.0,,,0.0,0.0,3903,Tier 1 Worksheet w/ Supp. Info,FFP - UNITED PARCEL SERVICE INC.,No,No,No
2990,1948,FJW,Eileen Brennan,11/9/1989 12:00:00 AM,5/6/2019 12:00:00 AM,> Tier 1,3.5,,NE,,,,,0.0,3903,Tier 1 Worksheet w/ Supp. Info,FJW - UNITED PARCEL SERVICE INC.,Yes,Yes,Yes
2991,1949,FYI,Eileen Brennan,10/31/1989 12:00:00 AM,5/6/2019 12:00:00 AM,> Tier 1,"3 EW-5, 2016",S,,,,,,0.0,3903,Tier 1 Worksheet w/ Supp. Info,FYI - UNITED PARCEL SERVICE INC.,Yes,Yes,Yes
2992,1950,IWJ,Lauran Ortman,3/16/1995 12:00:00 AM,7/25/2018 12:00:00 AM,> Tier 1,10,E,NE,75.0,,Eligible (100),100.0,10000.0,3904,Tier 1 Worksheet w/ Supp. Info,"IWJ - U.S. POSTAL SERVICE, VEHICLE MAINT. FAC",No,No,No
2993,1951,JZU,Lauran Ortman,4/10/1997 12:00:00 AM,7/25/2018 12:00:00 AM,> Tier 1,10,E,NE,,,Ineligible (0),0.0,0.0,3904,Tier 1 Worksheet w/ Supp. Info,"JZU - U.S. POSTAL SERVICE, VEHICLE MAINT. FAC",No,No,No
2994,1952,FKZ,[Evan Sullivan],12/20/1989 12:00:00 AM,12/11/1997 12:00:00 AM,< tier 1,10-15ft,NE,,,,,,,3905,tier 1 Worksheet,FKZ - UNITED STATES WELDING,No,No,No
2995,5314,MZT,Morgan Atkinson,2/1/2013 12:00:00 AM,12/12/2013 12:00:00 AM,> Tier 1,,,,0.0,0.0,,,0.0,3906,Internal Closeout Memo,MZT - SOUTH TEMPLE SINCLAIR,No,No,No
2996,3627,KTJ,[Robin Jenkins],11/25/1998 12:00:00 AM,8/18/1999 12:00:00 AM,Internal Close-out,,,,0.0,0.0,,,0.0,3906,Internal Closeout Memo,KTJ - SOUTH TEMPLE SINCLAIR,No,No,No
2997,3960,LFH,Michael Pecorelli,6/1/2000 12:00:00 AM,12/7/2017 12:00:00 AM,> Tier 1,60,,,0.0,0.0,Eligible (100),100.0,10000.0,3906,Tier 1 Worksheet w/ Supp. Info,LFH - SOUTH TEMPLE SINCLAIR,No,No,No
2998,5131,MSS,Michael Pecorelli,12/27/2010 12:00:00 AM,4/5/2011 12:00:00 AM,> Tier 1,,,,0.0,0.0,,,0.0,3906,Tier 1 Worksheet,MSS - SOUTH TEMPLE SINCLAIR,No,No,No
2999,1953,HGQ,[Dale Urban],12/17/1991 12:00:00 AM,6/12/2002 12:00:00 AM,< Tier 1,,,,,,,0.0,0.0,3907,Tier 1 Worksheet,HGQ - UNIVERSITY OF UTAH,No,No,No
3000,5894,NWM,UST,1/15/2020 12:00:00 AM,1/30/2020 12:00:00 AM,< ISLs,,,,0.0,0.0,,0.0,0.0,3907,UST NFA,NWM - UNIVERSITY OF UTAH,No,No,No
2969,1932,FFB,Eileen Brennan,6/15/1989 12:00:00 AM,,,5-7',N,NW,,,,,,3882,null,FFB - SHAMROCK USED TIRE STORE,No,No,No
3001,1954,HNR,[Ben Anderson],5/8/1992 12:00:00 AM,2/24/1994 12:00:00 AM,<blank>,5.5',W,,700.0,,,,,3908,<blank>,HNR - DEPT. OF ALCOHOLIC BEVERAGE CONTROL,No,No,No
3003,5572,NJX,Eileen Brennan,4/15/2016 12:00:00 AM,1/8/2019 12:00:00 AM,Transfer - DWQ,,,,0.0,0.0,,,0.0,3909,Internal Closeout Memo,"NJX - PENSKE TRUCK LEASING CO., L.P.",No,No,No
3004,1955,IJM,[Doug Hansen],12/8/1993 12:00:00 AM,1/5/1998 12:00:00 AM,> Tier 1,6-7',NE,,,,Eligible (100),100.0,25000.0,3909,Tier 1 Worksheet w/ Supp. Info,"IJM - PENSKE TRUCK LEASING CO., L.P.",No,No,No
3005,3333,KJC,[Doug Hansen],2/9/1998 12:00:00 AM,4/8/1998 12:00:00 AM,< Tier 1,~9ft,,,0.0,0.0,,0.0,0.0,3911,Tier 1 Worksheet,KJC - ST. MARK'S HOSPITAL,No,No,No
3006,5177,MUM,UST,6/22/2011 12:00:00 AM,7/14/2011 12:00:00 AM,< ISL,,,,0.0,0.0,,0.0,0.0,3911,UST NFA,MUM - ST. MARK'S HOSPITAL,No,No,No
3007,1956,HGI,[Dale Urban],12/9/1991 12:00:00 AM,4/7/1995 12:00:00 AM,<blank>,10',NE,E,,,Ineligible (0),0.0,0.0,3912,<blank>,HGI - HERTZ MAINTENANCE,No,No,No
3008,1957,FLG,[Shelly Quick],12/21/1989 12:00:00 AM,10/30/1990 12:00:00 AM,<blank>,5,,,,,,,,3913,<blank>,FLG - UTAH MOVING and STORAGE CO.,No,No,No
3009,1958,GFC,[Rocky Stonestreet],10/1/1990 12:00:00 AM,12/31/1990 12:00:00 AM,<blank>,,,,5.0,,,,,3914,<blank>,GFC - UTAH HIGH SCHOOL ACTIVITIES ASSC,No,No,No
3010,1959,FSC,[Shelly Quick],5/2/1990 12:00:00 AM,12/1/1995 12:00:00 AM,<blank>,< 10 feet,,,40.0,,,,,3915,<blank>,"FSC - UTAH METAL WORKS, INC.",No,No,No
3011,1960,GIC,[Evan Sullivan],11/15/1990 12:00:00 AM,2/26/1997 12:00:00 AM,<blank>,120 to 130 feet,,,230.0,,,,,3916,Tier 1 Worksheet,"GIC - UTAH NATIONAL GUARD, CAMP WILLIAMS",No,No,No
3012,1961,GIL,[Rocky Stonestreet],11/20/1990 12:00:00 AM,4/23/1996 12:00:00 AM,<blank>,175 feet,W,,100.0,,,,,3917,Tier 1 Worksheet,GIL - OMS 5 SALT LAKE COMPLEX,No,No,No
3013,1962,GYN,[Mike Pfeiffer],7/5/1991 12:00:00 AM,8/18/1992 12:00:00 AM,<blank>,,,,,,,,,3919,<blank>,GYN - UTAH ARMY NATIONAL GUARD,No,No,No
3014,5539,NIQ,[J.D. Keetley],11/9/2015 12:00:00 AM,9/7/2016 12:00:00 AM,< ISL,>50,NE,,0.0,0.0,Eligible (100),100.0,10000.0,3919,Internal Closeout Memo,NIQ - UTAH ARMY NATIONAL GUARD,No,No,No
3015,1964,JFM,Michael Pecorelli,11/7/1995 12:00:00 AM,1/13/1998 12:00:00 AM,< Tier 1,3-8ft,NW,,,,Eligible (100),100.0,10000.0,3921,Tier 1 Worksheet,JFM - UT. ST. PARKS/JORDAN RIVER PARK,No,No,No
3016,1965,ISD,[DeAnn Rasmussen],9/1/1994 12:00:00 AM,2/3/2000 12:00:00 AM,< Tier 1,81-82 ft,E,NE,,,Eligible (100),100.0,10000.0,3923,Tier 1 Worksheet w/ Supp. Info,ISD - STATE PRISON MOTOR POOL,No,No,No
3017,3584,KRQ,[Bruce Hagans],10/26/1998 12:00:00 AM,1/7/1999 12:00:00 AM,Internal Close-out,,,,0.0,0.0,,0.0,0.0,3923,Internal Closeout Memo,KRQ - STATE PRISON MOTOR POOL,No,No,No
3018,4818,MIC,[Robin Davis],10/25/2007 12:00:00 AM,5/9/2008 12:00:00 AM,< Tier 1,15,NE,,0.0,0.0,Eligible (100),100.0,10000.0,3923,Tier 1 Worksheet w/ Supp. Info,MIC - STATE PRISON MOTOR POOL,No,No,No
3019,6141,OGE,UST,11/17/2022 12:00:00 AM,12/12/2022 12:00:00 AM,Int. CO Files to UST,,,,0.0,0.0,,0.0,0.0,3923,UST NFA,OGE - STATE PRISON MOTOR POOL,No,No,No
3020,1966,FAN,Mark Crim,11/13/1989 12:00:00 AM,8/8/1994 12:00:00 AM,<blank>,,,,,,,,,3924,<blank>,FAN - MEADOWBROOK DIVISION,No,No,No
3021,1967,HVE,Eileen Brennan,9/24/1992 12:00:00 AM,5/25/2001 12:00:00 AM,Internal Close-out,8,NW,,5600.0,,,,,3924,Tier 2 Risk Assessment,HVE - MEADOWBROOK DIVISION,No,No,No
3022,1969,JPY,Mark Crim,8/2/1996 12:00:00 AM,9/9/1996 12:00:00 AM,<blank>,12 feet,N,NW,,,,0.0,0.0,3924,Tier 1 Worksheet,JPY - MEADOWBROOK DIVISION,No,No,No
3023,1970,JXW,UST,1/17/1997 12:00:00 AM,1/17/1997 12:00:00 AM,< RCL/MCL,,,,,,,,,3924,UST NFA,JXW - MEADOWBROOK DIVISION,No,No,No
3024,3944,LEQ,[Robin Jenkins],4/1/2000 12:00:00 AM,6/18/2001 12:00:00 AM,Risk Assessment,7 ft,SW,,0.0,0.0,,0.0,0.0,3924,Tier 2 Worksheet,LEQ - MEADOWBROOK DIVISION,No,No,No
3025,4189,LNI,Morgan Atkinson,2/22/2002 12:00:00 AM,9/24/2002 12:00:00 AM,Internal Close-out,,,,0.0,0.0,,0.0,0.0,3924,Internal Closeout Memo,LNI - MEADOWBROOK DIVISION,No,No,No
3026,4834,MIQ,Eileen Brennan,1/29/2008 12:00:00 AM,6/30/2011 12:00:00 AM,< Tier 1,8,W,,0.0,0.0,,,0.0,3924,Tier 1 Worksheet w/ Supp. Info,MIQ - MEADOWBROOK DIVISION,No,No,No
3027,5798,NSS,Eileen Brennan,8/28/2018 12:00:00 AM,1/8/2019 12:00:00 AM,Int. CO Files to LUST,,,,0.0,0.0,,,0.0,3924,Internal Closeout Memo,NSS - MEADOWBROOK DIVISION,No,No,No
3028,1971,FPD,Mark Crim,3/21/1990 12:00:00 AM,1/3/1996 12:00:00 AM,<blank>,8 to 10 feet,W,,,,,,,3925,<blank>,FPD - UTA - CENTRAL DIVISION,No,No,No
3029,4036,LIE,Morgan Atkinson,12/6/2000 12:00:00 AM,2/4/2002 12:00:00 AM,< Tier 1,~9 feet,S,SE,0.0,0.0,,0.0,0.0,3925,Tier 1 Worksheet,LIE - UTA - CENTRAL DIVISION,No,No,No
3030,4078,LJP,Morgan Atkinson,4/4/2001 12:00:00 AM,4/5/2010 12:00:00 AM,< Tier 1,9',N,NW,700.0,0.0,,0.0,0.0,3925,Tier 1 Worksheet,LJP - UTA - CENTRAL DIVISION,No,No,No
3031,1972,FXA,[Edward Fall],7/6/1990 12:00:00 AM,11/12/1996 12:00:00 AM,<blank>,16' to 22',,,,,,0.0,0.0,3926,Closeout Checklist,"FXA - UTAH WELDERS SUPPLY CO., INC.",No,No,No
3032,1973,KGM,[Bruce Hagans],11/3/1997 12:00:00 AM,4/8/1998 12:00:00 AM,< RCL,,,,4.0,,,0.0,0.0,3927,Internal Closeout Memo,KGM - JERRY SEINER BUICK-GMC TRUCK,No,No,No
3033,4705,MEC,Kevin Beery,11/29/2006 12:00:00 AM,8/21/2007 12:00:00 AM,< RCL/MCL,10,NW,,0.0,0.0,Eligible (100),100.0,10000.0,3928,Tier 1 Worksheet,MEC - UW FREIGHT LINES,No,No,No
3034,1974,GBC,[Shelly Quick],8/24/1990 12:00:00 AM,7/1/1992 12:00:00 AM,<blank>,,,,,,,,,3931,<blank>,GBC - INTERAGENCY FIRE CENTER,No,No,No
3035,1975,IPQ,[Evan Sullivan],6/23/1994 12:00:00 AM,3/14/1995 12:00:00 AM,<blank>,7,,,,700.0,,0.0,0.0,3933,<blank>,IPQ - UNION POINT CONSTRUCTION COMPANY,No,No,No
3036,3810,LAC,Kevin Beery,8/20/1999 12:00:00 AM,8/22/2017 12:00:00 AM,> Tier 1,6.5,NW,,0.0,0.0,Eligible (100),100.0,10000.0,3934,Tier 1 Worksheet w/ Supp. Info,LAC - CAPITAL FUEL,No,No,No
3037,1976,FTF,[Melissa Turchi],5/22/1990 12:00:00 AM,9/29/2005 12:00:00 AM,< Tier 1,43 to 53 ft,W,,,,,,,3935,Tier 1 Worksheet w/ Supp. Info,FTF - TESORO #62101,No,No,No
3038,4885,MKK,Kevin Beery,9/8/2008 12:00:00 AM,10/16/2018 12:00:00 AM,> Tier 1,105,W,,0.0,800.0,Eligible (100),100.0,10000.0,3935,Tier 1 Worksheet w/ Supp. Info,MKK - TESORO #62101,No,Yes,No
3039,3898,LDG,Michael Pecorelli,1/25/2000 12:00:00 AM,6/30/2000 12:00:00 AM,< Tier 1,> 12 feet,W,,0.0,0.0,,0.0,0.0,3936,Tier 1 Worksheet,LDG - SUGARHOUSE CONOCO,No,No,No
3040,4548,LYQ,UST,5/5/2005 12:00:00 AM,5/5/2005 12:00:00 AM,< RCL/MCL,,,,0.0,0.0,,0.0,0.0,3936,UST NFA,LYQ - SUGARHOUSE CONOCO,No,No,No
3041,1977,HBQ,[Shelly Quick],9/3/1991 12:00:00 AM,2/11/1994 12:00:00 AM,<blank>,400,,,,,,,,3938,<blank>,HBQ - U.S. ARMY SUPPORT DETACHMENT,No,No,No
3042,1978,HLV,[Mike Pfeiffer],4/6/1992 12:00:00 AM,5/13/1992 12:00:00 AM,<blank>,,,,,,,,,3938,<blank>,HLV - U.S. ARMY SUPPORT DETACHMENT,No,No,No
3043,4188,LNH,Morgan Atkinson,2/20/2002 12:00:00 AM,3/4/2002 12:00:00 AM,< Tier 1,>6',NW,,0.0,0.0,,0.0,0.0,3938,Tier 1 Worksheet,LNH - U.S. ARMY SUPPORT DETACHMENT,No,No,No
3044,1979,JBL,[John Menatti],8/15/1995 12:00:00 AM,9/8/1999 12:00:00 AM,> Tier 1,,,,,,Ineligible (0),0.0,0.0,3939,Tier 1 Worksheet w/ Supp. Info,JBL - WESTERN OVERHEAD DOOR,No,No,No
3045,5667,NNQ,Lauran Ortman,4/24/2017 12:00:00 AM,8/16/2017 12:00:00 AM,< Tier 1,14-19 (USGS-1999),,,0.0,0.0,Eligible (100),100.0,10000.0,3940,Tier 1 Worksheet,NNQ - UDOT HQ RAMPTON,No,No,No
3046,1980,FPI,[Paul Zahn],3/23/1990 12:00:00 AM,7/9/1990 12:00:00 AM,<blank>,,,,,,,,,3940,<blank>,FPI - UDOT HQ RAMPTON,No,No,No
3047,5633,NMI,UST,12/6/2016 12:00:00 AM,12/15/2016 12:00:00 AM,< ISL,,,,0.0,0.0,,,0.0,3941,UST NFA,NMI - CAPITOL BOILER,No,No,No
3048,1982,HOT,[Victor Scherer],6/1/1992 12:00:00 AM,8/22/1997 12:00:00 AM,<blank>,200 feet,,,80.0,,,,,3941,Closeout Checklist,HOT - CAPITOL BOILER,No,No,No
3049,1983,IZK,UST,5/23/1995 12:00:00 AM,6/14/1995 12:00:00 AM,< RCL/MCL,,,,,,,,,3941,UST NFA,IZK - CAPITOL BOILER,No,No,No
3050,4008,LHD,UST,9/21/2000 12:00:00 AM,9/26/2000 12:00:00 AM,< RCL/MCL,,,,0.0,0.0,,0.0,0.0,3941,UST NFA,LHD - CAPITOL BOILER,No,No,No
3051,4662,MCL,[Melissa Turchi],7/14/2006 12:00:00 AM,7/26/2006 12:00:00 AM,Transfer - DWQ,,,,0.0,0.0,,,0.0,3941,Internal Closeout Memo,MCL - CAPITOL BOILER,No,No,No
3052,1984,FHM,[John Menatti],9/22/1989 12:00:00 AM,12/22/2000 12:00:00 AM,< Tier 1,12-14ft,SW,,,,,,,3944,Tier 1 Worksheet w/ Supp. Info,FHM - CARLING'S SERVICE CENTER,No,No,No
3053,1985,HBC,[Mike Pfeiffer],7/16/1991 12:00:00 AM,10/7/1992 12:00:00 AM,<blank>,20,,,,,,,,3945,<blank>,"HBC - JOHN C. MARTIN OLDS., CAD.",No,No,No
3054,5346,NBA,UST,6/19/2013 12:00:00 AM,7/25/2013 12:00:00 AM,< ISL,,,,0.0,0.0,,,0.0,3946,UST NFA,NBA - TOP STOP C-53,No,No,No
3055,5960,NZB,Eileen Brennan,11/10/2020 12:00:00 AM,4/11/2023 12:00:00 AM,> Tier 1,22,W,NW,0.0,0.0,,0.0,0.0,3946,Tier 1 Worksheet w/ Supp. Info,NZB - TOP STOP C-53,No,No,Yes
3056,1986,HVX,[Dale Urban],10/21/1992 12:00:00 AM,2/11/1994 12:00:00 AM,Int. CO Files to UST,,,,,,,0.0,0.0,3947,Internal Closeout Memo,HVX - TOP STOP FOOD STORE C-9,No,No,No
3057,4453,LVT,UST,4/1/2004 12:00:00 AM,4/1/2004 12:00:00 AM,< RCL/MCL,,,,0.0,0.0,,0.0,0.0,3948,UST NFA,LVT - TOP STOP C-10,No,No,No
3058,4593,MAG,[Robin Davis],10/31/2005 12:00:00 AM,5/12/2006 12:00:00 AM,> Tier 1,>35 ft,,,0.0,0.0,,,0.0,3949,Tier 1 Worksheet w/ Supp. Info,MAG - TOP STOP FOOD STORES C-11,No,No,No
3059,5093,MRJ,UST,8/5/2010 12:00:00 AM,8/19/2010 12:00:00 AM,< ISL,,,,0.0,0.0,,0.0,0.0,3950,UST NFA,MRJ - TOP STOP C-13,No,No,No
3060,1988,FBP,[DeAnn Rasmussen],10/12/1988 12:00:00 AM,6/4/1999 12:00:00 AM,> Tier 1,5.41 to 8.73,S,SW,6000.0,,,0.0,0.0,3951,Tier 1 Worksheet w/ Supp. Info,FBP - SOUTH MURRAY CONOCO,No,No,No
3061,1989,JIK,[Bruce Hagans],2/5/1996 12:00:00 AM,3/13/1996 12:00:00 AM,<blank>,>12',,,,,,0.0,0.0,3952,Tier 1 Worksheet,JIK - CASH SAVER,No,No,No
3062,3897,LDH,[Doug Hansen],3/15/2000 12:00:00 AM,11/1/2007 12:00:00 AM,> Tier 1,6 to 8',NE,N,1481.0,1000.0,Eligible (100),100.0,10000.0,3953,Tier 1 Worksheet w/ Supp. Info,LDH - LUCERO'S CASH SAVER 40 (CHESTERFIELD),No,No,No
