FacilityID,TankID,TankName,TankLocation,TankStatus,FederallyRegulated,FieldConstructed,EmergencyGenerator,AirportHydrantSystem,MultipleTanks,TankClosureDate,TankInstallationDate,CompartmentalizedUST,NumberOfCompartments,TankMaterialDescription,TankCorrosionProtectionSacrificialAnode,TankCorrosionProtectionImpressedCurrent,TankCorrosionProtectionCathodicNotRequired,TankCorrosionProtectionInteriorLining,TankCorrosionProtectionOther,TankCorrosionProtectionUnknown,TankSecondaryContainment,CertOfInstallation,CertOfInstallationOther,DispenserID,DispenserUDC,DispenserUDCWallType
3-000673,5422,1,Underground,Removed,Yes,No,No,No,No,1989-10-15,1973-06-24,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000673,5423,2,Underground,Removed,Yes,No,No,No,No,1989-10-15,1966-06-24,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000674,5426,3,Underground,Removed,Yes,No,No,No,No,1989-01-16,1966-04-05,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000674,5427,4,Underground,Removed,Yes,No,No,No,No,1989-01-16,1966-04-05,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000675,5429,2,Underground,Removed,Yes,No,No,No,No,1993-08-05,1965-01-01,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000675,5428,3,Underground,Removed,Yes,No,No,No,No,1993-08-05,1965-01-01,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000676,5431,1,Underground,Closed in Place,Yes,No,No,No,No,1981-04-01,1968-01-25,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000677,5432,1,Underground,Removed,Yes,No,No,No,No,1988-11-01,1966-05-06,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000678,5433,1,Underground,Removed,Yes,No,No,No,No,1993-02-01,1978-04-30,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000679,5434,1,Underground,Closed in Place,Yes,No,No,No,No,1981-01-01,,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000680,5441,1,Underground,Removed,Yes,No,No,No,No,1993-03-09,1985-01-01,No,1,Cathodically Protected Steel,Yes,No,No,No,No,No,No,No,,,,
3-000680,5435,10,Underground,Removed,Yes,No,No,No,No,1992-03-02,1981-01-01,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000680,5442,2,Underground,Removed,Yes,No,No,No,No,1993-03-09,1985-01-01,No,1,Cathodically Protected Steel,Yes,No,No,No,No,No,No,No,,,,
3-000680,5444,4,Underground,Removed,Yes,No,No,No,No,1990-01-01,1978-04-10,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000680,5440,5,Underground,Removed,Yes,No,No,No,No,1991-01-24,1981-01-01,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000680,5438,6,Underground,Removed,Yes,No,No,No,No,1992-03-02,1981-01-01,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000680,5439,7,Underground,Removed,Yes,No,No,No,No,1991-01-24,1981-01-01,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000681,5448,1,Underground,Removed,Yes,No,No,No,No,1995-01-26,1986-12-01,No,1,Epoxy Coated Steel,No,No,Yes,No,No,No,No,No,,,,
3-000681,5447,2,Underground,Removed,Yes,No,No,No,No,1995-01-27,1986-12-01,No,1,Epoxy Coated Steel,No,No,Yes,No,No,No,No,No,,,,
3-000681,5445,3,Underground,Removed,Yes,No,No,No,No,1995-01-27,1986-12-01,No,1,Epoxy Coated Steel,No,No,Yes,No,No,No,No,No,,,,
3-000681,5446,4,Underground,Removed,Yes,No,No,No,No,1995-01-27,1986-12-01,No,1,Epoxy Coated Steel,No,No,Yes,No,No,No,No,No,,,,
3-000682,5453,1,Underground,Removed,Yes,No,No,No,No,1994-10-17,1973-10-13,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000682,5454,2,Underground,Removed,Yes,No,No,No,No,1994-10-17,1973-10-13,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000682,5455,3,Underground,Removed,Yes,No,No,No,No,1994-10-17,1973-10-13,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000682,5456,4,Underground,Removed,Yes,No,No,No,No,1994-10-17,1973-10-13,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000682,5452,5,Underground,Removed,Yes,No,No,No,No,1994-10-17,1986-10-23,No,1,Cathodically Protected Steel,Yes,No,No,No,No,No,No,No,,,,
3-000682,5450,6,Underground,In Service,Yes,No,No,No,No,,1994-09-13,No,1,Cathodically Protected Steel,No,No,Yes,No,No,No,Yes,Implementing Agency,,,,
3-000682,5451,7,Underground,In Service,Yes,No,No,No,No,,1994-09-13,No,1,Cathodically Protected Steel,No,No,Yes,No,No,No,Yes,Implementing Agency,,,,
3-000682,5449,8,Underground,In Service,Yes,No,No,No,No,,1994-09-13,No,1,Cathodically Protected Steel,No,No,Yes,No,No,No,Yes,Implementing Agency,,,,
3-000683,5464,1,Underground,Closed in Place,Yes,No,No,No,No,1984-08-01,,No,1,Cathodically Protected Steel,Yes,No,No,No,No,No,No,No,,,,
3-000683,5466,10,Underground,Removed,Yes,No,No,No,No,1992-01-03,1986-07-23,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000683,5467,11,Underground,Removed,Yes,No,No,No,No,1998-12-29,1992-02-14,No,1,Composite (Steel w/ FRP),No,No,Yes,No,No,No,Yes,No,,,,
3-000683,5468,12,Underground,Removed,Yes,No,No,No,No,1998-12-29,1992-02-14,No,1,Fiberglass Reinforced Plastic,No,No,Yes,No,No,No,Yes,No,,,,
3-000683,5469,13,Underground,Closed in Place,Yes,No,No,No,No,1982-01-01,,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000683,12055,14,Underground,Removed,Yes,No,No,No,No,2005-02-17,1938-01-01,No,1,Steel (Unprotected),No,No,Yes,No,No,No,No,No,,,,
3-000683,5465,2,Underground,Closed in Place,Yes,No,No,No,No,1984-08-01,,No,1,Cathodically Protected Steel,Yes,No,No,No,No,No,No,No,,,,
3-000683,5463,3,Underground,Removed,Yes,No,No,No,No,1992-01-03,1986-07-23,No,1,Cathodically Protected Steel,No,Yes,No,No,No,No,No,No,,,,
3-000683,5462,4,Underground,Removed,Yes,No,No,No,No,2006-08-03,1986-07-23,No,1,Cathodically Protected Steel,No,Yes,No,No,No,No,No,No,,,,
3-000683,5460,5,Underground,Removed,Yes,No,No,No,No,2006-08-03,1986-07-23,No,1,Cathodically Protected Steel,No,Yes,No,No,No,No,No,No,,,,
3-000683,5461,6,Underground,Removed,Yes,No,Yes,No,No,1999-04-03,1986-07-23,No,1,Cathodically Protected Steel,Yes,No,No,No,No,No,No,No,,,,
3-000683,5459,7,Underground,Removed,Yes,No,Yes,No,No,1999-04-13,1984-07-22,No,1,Cathodically Protected Steel,Yes,No,No,No,No,No,No,No,,,,
3-000683,5457,8,Underground,Removed,Yes,No,No,No,No,1992-01-03,1986-07-23,No,1,Cathodically Protected Steel,Yes,No,No,No,No,No,No,No,,,,
3-000683,5458,9,Underground,Removed,Yes,No,No,No,No,1992-01-03,1986-07-23,No,1,Cathodically Protected Steel,Yes,No,No,No,No,No,No,No,,,,
3-000686,5471,1,Underground,Removed,Yes,No,No,No,No,2012-11-06,1986-12-12,No,1,Cathodically Protected Steel,Yes,No,No,No,No,No,No,No,,,,
3-000686,13124,10,Underground,In Service,Yes,No,No,No,No,,2012-11-15,Yes,2,Composite (Steel w/ FRP),No,No,Yes,No,No,No,Yes,Implementing Agency,,,,
3-000686,13125,11,Underground,In Service,Yes,No,No,No,No,,2012-11-15,Yes,2,Composite (Steel w/ FRP),No,No,Yes,No,No,No,No,Implementing Agency,,,,
3-000686,5472,2,Underground,Removed,Yes,No,No,No,No,2012-11-06,1986-12-12,No,1,Cathodically Protected Steel,Yes,No,No,No,No,No,No,No,,,,
3-000686,5473,3,Underground,Removed,Yes,No,No,No,Yes,2012-11-06,1986-12-12,No,1,Cathodically Protected Steel,Yes,No,No,No,No,No,No,No,,,,
3-000686,5474,4,Underground,Removed,Yes,No,No,No,Yes,2012-11-06,1986-12-12,No,1,Cathodically Protected Steel,Yes,No,No,No,No,No,No,No,,,,
3-000686,5475,5,Underground,Removed,Yes,No,No,No,No,2006-12-18,1986-12-12,No,1,Cathodically Protected Steel,Yes,No,No,No,No,No,No,No,,,,
3-000686,5470,6,Underground,Removed,Yes,No,No,No,No,2012-11-06,1986-12-12,No,1,Cathodically Protected Steel,Yes,No,No,No,No,No,No,No,,,,
3-000686,12334,7,Underground,In Service,Yes,No,No,No,No,,2006-12-27,No,1,Polyethylene Tank Jacket,No,No,Yes,No,No,No,Yes,Implementing Agency,,,,
3-000686,13015,8,Underground,Removed,Yes,No,No,No,No,2011-12-12,1950-01-01,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000686,13016,9,Underground,Removed,Yes,No,No,No,No,2011-12-12,1950-01-01,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000687,5476,1,Underground,Removed,Yes,No,No,No,No,1995-10-11,1986-01-01,No,1,Epoxy Coated Steel,No,No,Yes,No,No,No,No,No,,,,
3-000687,5477,2,Underground,Removed,Yes,No,No,No,No,1995-10-12,1986-01-01,No,1,Epoxy Coated Steel,No,No,Yes,No,No,No,No,No,,,,
3-000688,5478,1,Underground,Removed,Yes,No,No,No,No,1997-10-28,1987-01-01,No,1,Fiberglass Reinforced Plastic,No,No,Yes,No,No,No,No,No,,,,
3-000688,5479,2,Underground,Removed,Yes,No,No,No,No,1997-10-28,1987-01-01,No,1,Fiberglass Reinforced Plastic,No,No,Yes,No,No,No,No,No,,,,
3-000690,5481,1,Underground,Removed,Yes,No,No,No,No,1994-10-25,1972-01-01,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000690,5490,10,Underground,In Service,Yes,No,No,No,No,,1994-09-30,No,1,Composite (Steel w/ FRP),No,No,Yes,No,No,No,No,Implementing Agency,,,,
3-000690,5482,2,Underground,Removed,Yes,No,No,No,No,1994-10-26,1972-01-01,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000690,5483,3,Underground,Removed,Yes,No,No,No,No,1994-10-25,1972-01-01,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000690,5484,4,Underground,Removed,Yes,No,No,No,No,1994-10-26,1972-01-01,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000690,5485,5,Underground,Removed,Yes,No,No,No,No,1994-10-25,1972-01-01,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000690,5486,6,Underground,Removed,Yes,No,No,No,No,1994-10-26,1972-01-01,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000690,5487,7,Underground,Removed,Yes,No,No,No,No,1999-03-03,1982-01-01,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000690,5488,8,Underground,In Service,Yes,No,No,No,No,,1987-04-01,No,1,Cathodically Protected Steel,Yes,No,No,No,No,No,No,No,,,,
3-000690,5489,9,Underground,In Service,Yes,No,No,No,No,,1994-09-30,No,1,Composite (Steel w/ FRP),No,No,Yes,No,No,No,No,Implementing Agency,,,,
3-000691,5491,1,Underground,Removed,Yes,No,No,No,No,2018-07-17,1986-12-01,No,1,Cathodically Protected Steel,Yes,No,No,No,No,No,No,No,,,,
3-000691,5492,2,Underground,Removed,Yes,No,No,No,No,2018-07-17,1986-12-01,No,1,Cathodically Protected Steel,Yes,No,No,No,No,No,No,No,,,,
3-000692,5493,1,Underground,Removed,Yes,No,No,No,No,1993-09-09,1987-04-27,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000696,5499,1,Underground,Removed,Yes,No,No,No,No,1998-10-20,1986-10-15,No,1,Cathodically Protected Steel,Yes,No,No,No,No,No,No,No,,,,
3-000696,5500,2,Underground,Removed,Yes,No,No,No,No,1998-10-20,1986-10-15,No,1,Cathodically Protected Steel,Yes,No,No,No,No,No,No,No,,,,
3-000696,5501,3,Underground,Removed,Yes,No,No,No,No,1998-10-20,1986-10-15,No,1,Cathodically Protected Steel,Yes,No,No,No,No,No,No,No,,,,
3-000696,5502,4,Underground,Removed,Yes,No,No,No,No,1998-10-20,1986-10-15,No,1,Cathodically Protected Steel,Yes,No,No,No,No,No,No,No,,,,
3-000697,5503,1,Underground,Removed,Yes,No,No,No,No,1993-08-19,1983-08-26,No,1,Cathodically Protected Steel,Yes,No,No,No,No,No,No,No,,,,
3-000697,5504,2,Underground,Removed,Yes,No,No,No,No,1993-08-19,1983-08-26,No,1,Cathodically Protected Steel,Yes,No,No,No,No,No,No,No,,,,
3-000697,5505,3,Underground,Removed,Yes,No,No,No,No,1993-08-19,1983-01-01,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000698,5506,1,Underground,Removed,Yes,No,No,No,No,1989-09-13,1967-07-03,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000699,5507,1,Underground,Removed,Yes,No,No,No,No,1997-07-08,1984-07-28,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000700,5508,1,Underground,Closed in Place,Yes,No,No,No,No,1991-03-04,1984-08-04,No,1,Fiberglass Reinforced Plastic,No,No,Yes,No,No,No,No,No,,,,
3-000701,5509,1,Underground,Removed,Yes,No,No,No,No,1994-04-10,1978-08-04,No,1,Not Listed,No,No,Yes,Yes,No,No,No,No,,,,
3-000702,5512,1,Underground,Removed,Yes,No,No,No,No,1993-07-13,1973-01-01,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000702,5511,2,Underground,Removed,Yes,No,No,No,No,1993-07-13,1973-01-01,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000702,5513,3,Underground,Removed,Yes,No,No,No,No,1998-08-13,1973-01-01,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000702,5514,4,Underground,Removed,Yes,No,No,No,No,1998-08-13,1973-01-01,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000705,5520,1,Underground,Removed,Yes,No,No,No,No,1994-12-28,1973-08-04,No,1,Cathodically Protected Steel,Yes,No,No,No,No,No,No,No,,,,
3-000705,5519,2,Underground,Removed,Yes,No,No,No,No,1994-11-10,1973-08-04,No,1,Cathodically Protected Steel,Yes,No,No,No,No,No,No,No,,,,
3-000705,5516,3,Underground,Removed,Yes,No,No,No,No,1994-11-10,1978-08-04,No,1,Cathodically Protected Steel,Yes,No,No,No,No,No,No,No,,,,
3-000705,5518,5,Underground,Removed,Yes,No,No,No,No,1991-08-05,,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000706,5521,1,Underground,Removed,Yes,No,No,No,No,1989-11-10,1969-10-11,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000707,5522,1,Underground,Removed,Yes,No,No,No,No,1995-08-03,1978-05-28,No,1,Asphalt Coated or Bare Steel,No,No,Yes,Yes,No,No,No,No,,,,
3-000707,5523,2,Underground,Removed,Yes,No,No,No,No,1989-07-15,1973-05-28,No,1,Asphalt Coated or Bare Steel,No,No,Yes,Yes,No,No,No,No,,,,
3-000707,5524,3,Underground,Removed,Yes,No,No,No,No,1995-08-03,1978-05-28,No,1,Asphalt Coated or Bare Steel,No,No,Yes,Yes,No,No,No,No,,,,
3-000708,5526,1,Underground,Removed,Yes,No,No,No,No,1998-12-15,1984-04-23,No,1,Fiberglass Reinforced Plastic,No,No,Yes,Yes,No,No,No,No,,,,
3-000708,5527,2,Underground,Removed,Yes,No,No,No,No,1998-12-15,1984-04-23,No,1,Fiberglass Reinforced Plastic,No,No,Yes,No,No,No,No,No,,,,
3-000709,5528,1,Underground,Removed,Yes,No,No,No,No,1990-01-01,1978-07-07,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000710,5529,1,Underground,Removed,Yes,No,No,No,No,1986-08-01,1973-09-20,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000710,5530,2,Underground,Removed,Yes,No,No,No,No,1986-08-01,1973-09-20,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000711,5533,1,Underground,Removed,Yes,No,No,No,Yes,1998-12-22,,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000711,5534,2,Underground,Removed,Yes,No,No,No,Yes,1998-12-22,,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000711,5532,3,Underground,Removed,Yes,No,No,No,Yes,1998-12-22,,No,1,Asphalt Coated or Bare Steel,No,No,Yes,Yes,No,No,No,No,,,,
3-000711,5531,4,Underground,Removed,Yes,No,No,No,Yes,1998-12-22,,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000711,5535,5,Underground,In Service,Yes,No,No,No,No,,1998-12-23,No,1,FRP Tank Jacket,No,No,Yes,No,No,No,Yes,Implementing Agency,,,,
3-000711,5536,6,Underground,In Service,Yes,No,No,No,No,,1998-12-23,No,1,FRP Tank Jacket,No,No,Yes,No,No,No,Yes,Implementing Agency,,,,
3-000711,14231,7,Underground,Removed,Yes,No,No,No,No,2017-11-29,,No,1,Steel (Unprotected),No,No,Yes,No,No,No,No,No,,,,
3-000712,5537,1,Underground,Removed,Yes,No,No,No,No,1993-04-26,1980-11-23,No,1,Asphalt Coated or Bare Steel,No,No,Yes,Yes,No,No,No,No,,,,
3-000712,5538,2,Underground,Removed,Yes,No,No,No,No,1993-04-26,1968-11-23,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000712,5539,3,Underground,Removed,Yes,No,No,No,No,1993-04-26,1968-11-23,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000712,5540,4,Underground,Removed,Yes,No,No,No,No,1989-01-01,1968-11-23,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000712,5541,5,Underground,Removed,Yes,No,No,No,No,1993-04-26,1968-11-23,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000712,5542,6,Underground,Removed,Yes,No,No,No,No,1993-04-26,,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000712,5543,7,Underground,Removed,Yes,No,No,No,No,1993-04-26,,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000713,5544,1,Underground,Removed,Yes,No,No,No,No,1998-08-06,1983-01-01,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000713,5545,2,Underground,Removed,Yes,No,No,No,No,1998-08-06,1983-01-01,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000713,5546,3,Underground,Removed,Yes,No,No,No,No,1998-08-07,1983-01-01,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000713,5547,4,Underground,Removed,Yes,No,No,No,No,1998-08-07,1983-01-01,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000713,5548,5,Underground,Removed,Yes,No,No,No,No,1998-08-06,1983-01-01,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000714,5549,E-2,Underground,Removed,Yes,No,No,No,No,1987-06-01,,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000715,5552,1,Underground,Removed,Yes,No,No,No,No,1991-08-20,1984-12-23,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000715,5550,2,Underground,Removed,Yes,No,No,No,No,1991-08-20,1968-12-23,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000716,5553,1,Underground,Removed,Yes,No,No,No,No,1998-09-22,1985-02-12,No,1,Fiberglass Reinforced Plastic,No,No,Yes,No,No,No,No,No,,,,
3-000716,5554,2,Underground,In Service,Yes,No,Yes,No,No,,1998-11-25,No,1,Cathodically Protected Steel,No,No,Yes,No,No,No,Yes,Implementing Agency,,,,
3-000717,5555,1,Underground,Removed,Yes,No,No,No,No,1989-06-19,1979-05-05,No,1,Not Listed,No,No,Yes,Yes,No,No,No,No,,,,
3-000719,5567,1,Underground,Removed,Yes,No,No,No,No,1996-05-06,1973-01-01,No,1,Epoxy Coated Steel,No,No,Yes,Yes,No,No,No,No,,,,
3-000719,5565,2,Underground,Removed,Yes,No,No,No,No,1996-05-06,1973-01-01,No,1,Epoxy Coated Steel,No,No,Yes,Yes,No,No,No,No,,,,
3-000719,5566,3,Underground,Removed,Yes,No,No,No,No,1996-05-06,1973-01-01,No,1,Epoxy Coated Steel,No,No,Yes,Yes,No,No,No,No,,,,
3-000719,5564,4,Underground,Removed,Yes,No,No,No,No,1996-05-06,1973-01-01,No,1,Epoxy Coated Steel,No,No,Yes,Yes,No,No,No,No,,,,
3-000719,5563,5,Underground,Removed,Yes,No,No,No,No,1996-05-06,1973-01-01,No,1,Epoxy Coated Steel,No,No,Yes,Yes,No,No,No,No,,,,
3-000719,5559,6,Underground,Removed,Yes,No,No,No,No,2004-10-25,1987-01-01,No,1,Cathodically Protected Steel,Yes,No,No,No,No,No,No,No,,,,
3-000719,5560,7,Underground,Removed,Yes,No,No,No,No,1996-05-06,,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000719,5561,8,Underground,In Service,Yes,No,No,No,No,,1996-05-31,No,1,Polyethylene Tank Jacket,No,No,Yes,No,No,No,Yes,Implementing Agency,,,,
3-000719,5562,9,Underground,In Service,Yes,No,No,No,No,,1996-05-31,No,1,Polyethylene Tank Jacket,No,No,Yes,No,No,No,Yes,Implementing Agency,,,,
3-000720,5569,1,Underground,Closed in Place,Yes,No,No,No,No,1982-06-01,1967-05-04,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000720,5568,2,Underground,Closed in Place,Yes,No,No,No,No,1982-06-01,1967-05-04,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000720,5570,3,Underground,Closed in Place,Yes,No,Yes,No,No,2011-04-27,1988-01-01,No,1,Fiberglass Reinforced Plastic,No,No,Yes,No,No,No,No,No,,,,
3-000721,5571,1,Underground,Removed,Yes,No,No,No,No,1993-10-19,1987-04-20,No,1,Fiberglass Reinforced Plastic,No,No,Yes,No,No,No,No,No,,,,
3-000722,5574,1,Underground,Removed,Yes,No,No,No,Yes,2004-10-29,1975-10-01,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000722,5573,2,Underground,Removed,Yes,No,No,No,Yes,2004-10-29,1975-10-01,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000723,5576,1,Underground,Removed,Yes,No,No,No,No,1995-02-01,1975-01-01,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000723,5577,2,Underground,Removed,Yes,No,No,No,No,1995-02-01,1975-01-01,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000724,13208,12,Underground,Removed,Yes,No,No,No,No,2011-05-05,1951-01-01,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000726,5586,1,Underground,Removed,Yes,No,No,No,No,1989-05-01,1967-01-01,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000726,5585,2,Underground,Removed,Yes,No,No,No,No,1992-05-26,1967-01-01,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000727,5588,1,Underground,Removed,Yes,No,No,No,No,2014-10-20,1986-06-16,No,1,Fiberglass Reinforced Plastic,No,No,Yes,Yes,No,No,No,No,,,,
3-000727,5589,2,Underground,Removed,Yes,No,No,No,No,2014-10-20,1987-06-16,No,1,Fiberglass Reinforced Plastic,No,No,Yes,No,No,No,No,No,,,,
3-000728,5590,1,Underground,Removed,Yes,No,No,No,No,1989-08-24,1967-04-15,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000728,5591,2,Underground,Removed,Yes,No,No,No,No,1989-08-24,1967-04-15,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000728,5592,3,Underground,Closed in Place,Yes,No,No,No,No,1993-10-27,1967-04-15,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000729,13197,2,Underground,Removed,Yes,No,No,No,No,1995-05-30,1979-01-01,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000730,5595,1,Underground,Removed,Yes,No,No,No,No,1992-10-07,1967-04-15,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000731,5598,1,Underground,Removed,Yes,No,No,No,No,1991-09-30,1967-04-15,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000731,5599,2,Underground,Removed,Yes,No,No,No,No,1991-09-27,1969-04-15,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000731,5600,3,Underground,Removed,Yes,No,No,No,No,1991-09-30,1979-04-15,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000731,5601,4,Underground,Closed in Place,Yes,No,No,No,No,1991-09-30,1979-04-15,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000733,5603,1,Underground,Removed,Yes,No,No,No,No,1992-10-26,,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000733,5604,2,Underground,Removed,Yes,No,No,No,No,1992-10-26,1969-07-11,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000734,5606,1,Underground,Removed,Yes,No,No,No,No,1991-09-17,1985-04-15,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000734,5607,2,Underground,Removed,Yes,No,No,No,No,1996-02-28,1985-04-15,No,1,Cathodically Protected Steel,Yes,No,No,No,No,No,No,No,,,,
3-000735,5608,1,Underground,Removed,Yes,No,No,No,No,2019-03-07,1986-01-01,No,1,Fiberglass Reinforced Plastic,No,No,Yes,No,No,No,No,No,,,,
3-000735,5609,2,Underground,Removed,Yes,No,No,No,No,2019-03-07,1986-01-01,No,1,Fiberglass Reinforced Plastic,No,No,Yes,No,No,No,No,No,,,,
3-000735,5610,3,Underground,Removed,Yes,No,No,No,No,2019-03-07,1986-01-01,No,1,Fiberglass Reinforced Plastic,No,No,Yes,No,No,No,No,No,,,,
