release_id,land_location_id,facility_id,tank_system_id,end_type,note,project_manager,agency_lead,hist_source_of_funding,responsible_party_obs,product_type_released_old,impacted_media_old,chemicals_of_concern,hist_lust_approval,closed_resid_contam,closed_w_followup_needed,nhpa_done,nhpa_date,esa_done,esa_date,created_by,created_date,updated_by,updated_date,sampling_schedule,other_sampling_schedule,fyr_required,release_name,suspected_causes,how_discovered,product_type_released,substance_comments,impacted_media_new,impacted_media_comments,state_lust_id_number
1596,3193,3113.0,,Unconditional,,,EPA,,,,Soil,,No,N,,,,,,Mhendrix,1990-01-30 00:00:00,,2021-12-16 11:12:50,,,,Release 1,,,,,3,,
1597,3193,3113.0,,Unconditional,,,EPA,,,,,,No,N,,,,,,gwang,1999-11-19 00:00:00,,,,,,Release 2,,,,,,,
1598,3194,3114.0,,Unconditional,,,EPA,,,,,,No,N,,,,,,bnear,1991-06-28 00:00:00,,,,,,Release 1,,,,,,,
1599,3195,3115.0,,Unconditional,,,EPA,,,,,,No,N,,,,,,Mhendrix,1991-10-01 00:00:00,,,,,,Release 1,,,,,,,
1600,3196,3116.0,,Unconditional,,,EPA,,,,Soil,,No,N,,,,,,gwang,2010-11-30 00:00:00,MHENDRIX,2023-04-14 14:06:15,,,N,Release 1,2,,,,3,,
1601,3197,3117.0,,Unconditional,,,EPA,,,,,,No,N,,,,,,bnear,1993-10-21 00:00:00,,,,,,Release 1,,,,,,,
1602,3198,3118.0,,Unconditional,,,EPA,,,,,,No,N,,,,,,gwang,1993-07-21 00:00:00,,,,,,Release 1,,,,,,,
1603,3198,3118.0,,Unconditional,,,EPA,,,,,,No,N,,,,,,gwang,1994-08-02 00:00:00,,,,,,Release 2,,,,,,,
1604,3199,3119.0,,Unconditional,,,EPA,,,,,,No,N,,,,,,RFaliskie,1985-12-20 00:00:00,,,,,,Release 1,,,,,,,
1605,3200,3120.0,,Unconditional,,,EPA,,,,,,No,N,,,,,,gwang,1993-10-07 00:00:00,,,,,,Release 1,,,,,,,
1606,3200,3120.0,,Unconditional,,,EPA,,,,,,No,N,,,,,,gwang,2013-07-01 00:00:00,,,,,,Release 2,3:4,,,,,,
1607,3201,3121.0,,Unconditional,,,EPA,,,,,,No,N,,,,,,gwang,1994-08-26 00:00:00,,,,,,Release 1,,,,,,,
1608,3201,3121.0,,Unconditional,,,EPA,,,,,,No,N,,,,,,gwang,2003-01-27 00:00:00,,,,,,Release 2,,,,,,,
1609,3201,3121.0,,Unconditional,,,EPA,,,,,,No,N,,,,,,gwang,2006-10-10 00:00:00,,,,,,Release 3,,,,,,,
1610,3201,3121.0,,Unconditional,,,EPA,,,,,,No,N,,,,,,Mhendrix,2018-06-07 00:00:00,,,,,,Release 4,6,,,,,,
1611,3202,3122.0,,Unconditional,,,EPA,,,,,,No,N,,,,,,gwang,1995-10-12 00:00:00,,,,,,Release 1,,,,,,,
1612,3203,3123.0,,Unconditional,,33.0,EPA,,,,"Groundwater, Soil",,No,N,,,,,,Pjuancor,2004-05-25 00:00:00,,2021-12-16 11:12:50,,,,Release 1,1:5,,,,3:2,,
1613,3205,3125.0,,Unconditional,,,EPA,,,,,,No,N,,,,,,gwang,1995-06-06 00:00:00,,,,,,Release 1,,,,,,,
1614,3205,3125.0,,Unconditional,,33.0,EPA,,,,Soil,,No,N,,,,,,gwang,2003-08-20 00:00:00,,2021-12-16 11:12:50,,,,Release 2,3:4,,,,3,,
1615,3207,3127.0,,Unconditional,,,EPA,,,,Soil,,No,N,,,,,,Mhendrix,1990-10-18 00:00:00,,2021-12-16 11:12:50,,,,Release 1,,8,,,3,,
1616,3208,3128.0,,Unconditional,,,EPA,,,,,,No,N,,,,,,bnear,1994-12-16 00:00:00,,,,,,Release 1,,,,,,,
1617,3210,3130.0,,Unconditional,,,EPA,,,,,,No,N,,,,,,gwang,1990-04-02 00:00:00,,,,,,Release 1,,,,,,,
1618,3213,3133.0,,Unconditional,,,EPA,,,,,,No,N,,,,,,RFaliskie,1990-01-25 00:00:00,,,,,,Release 1,,8,,,,,
1619,3214,3134.0,,Unconditional,,,EPA,,,,,,No,N,,,,,,bnear,1996-08-28 00:00:00,,,,,,Release 1,,,,,,,
1620,3215,3135.0,,Unconditional,,,EPA,,,,,,No,N,,,,,,bnear,1996-08-08 00:00:00,,,,,,Release 1,,,,,,,
1621,3220,3140.0,,Unconditional,,,EPA,,,,,,No,N,,,,,,gwang,1994-10-12 00:00:00,,,,,,Release 1,,,,,,,
1622,3221,3141.0,,Unconditional,,,EPA,,,,,,No,N,,,,,,gwang,1990-11-19 00:00:00,,,,,,Release 1,,,,,,,
1623,3221,3141.0,,Unconditional,,,EPA,,,,Soil,,No,N,,,,,,gwang,1996-07-02 00:00:00,,2021-12-16 11:12:50,,,,Release 2,,,,,3,,
1624,3221,3141.0,,Unconditional,,,EPA,,,,"Depth to Groundwater: 13, Soil",,No,N,,,,,,RFaliskie,2002-07-05 00:00:00,,2021-12-16 11:12:50,,,,Release 3,,8,,,3:2,Depth to Groundwater: 13,
1625,3221,3141.0,,Unconditional,,,EPA,,,,Surface Water,,No,N,,,,,,gwang,2006-06-24 00:00:00,,2021-12-16 11:12:50,,,,Release 4,4,,,,5,,
1626,3228,3148.0,,Unconditional,,,EPA,,,,,,No,N,,,,,,gwang,1990-03-21 00:00:00,,,,,,Release 1,,,,,,,
1627,3230,3150.0,,Unconditional,,,EPA,,,,,,No,N,,,,,,gwang,1995-01-29 00:00:00,,,,,,Release 1,,,,,,,
1628,3233,3153.0,,Unconditional,,,EPA,,,,,,No,N,,,,,,bnear,1992-08-03 00:00:00,,,,,,Release 1,,,,,,,
1629,3236,3156.0,,Unconditional,,,EPA,,,,"Depth to Groundwater: 12, Groundwater, Soil",,No,N,,,,,,Mhendrix,1991-04-22 00:00:00,MHENDRIX,2022-04-07 18:36:56,,,Y,Release 1,,,,,3:2,Depth to Groundwater: 12,
1630,3237,3157.0,,Unconditional,,,EPA,,,,,,No,N,,,,,,bnear,1990-05-07 00:00:00,,,,,,Release 1,,,,,,,
1631,3238,3158.0,,Unconditional,,,EPA,,,,,,No,N,,,,,,gwang,1990-03-29 00:00:00,,,,,,Release 1,,,,,,,
1632,3240,3160.0,,Unconditional,,,EPA,,,,,,No,N,,,,,,bnear,1990-03-29 00:00:00,,,,,,Release 1,,,,,,,
1633,3241,3161.0,,Unconditional,,,EPA,,,,,,No,N,,,,,,gwang,1990-06-05 00:00:00,,,,,,Release 1,,,,,,,
1634,3242,3162.0,,Unconditional,,,EPA,,,,,,No,N,,,,,,bnear,1991-02-15 00:00:00,,,,,,Release 1,,,,,,,
1635,3248,3168.0,,Unconditional,,,EPA,,,,,,No,N,,,,,,bnear,1996-08-21 00:00:00,,,,,,Release 1,,,,,,,
1636,3250,3170.0,,Unconditional,,,EPA,,,,,,No,N,,,,,,RFaliskie,1995-11-15 00:00:00,,,,,,Release 1,,,,,,,
1637,3254,3174.0,,Unconditional,,,EPA,,,,,,No,N,,,,,,bnear,1990-04-27 00:00:00,,,,,,Release 1,,,,,,,
1638,3258,3178.0,,Unconditional,,,EPA,,,,,,No,N,,,,,,bnear,1993-06-30 00:00:00,,,,,,Release 1,,,,,,,
1639,3259,3179.0,,Unconditional,,,EPA,,,,"Groundwater, Soil",,No,N,,,,,,Pjuancor,1990-03-21 00:00:00,,2021-12-16 11:12:50,,,,Release 1,2,,,,3:2,,
1640,3260,3180.0,,Unconditional,,,EPA,,,,,,No,N,,,,,,Mhendrix,1996-02-23 00:00:00,,,,,,Release 1,,,,,,,
1641,3261,3181.0,,Unconditional,,,EPA,,,,,,No,N,,,,,,gwang,1993-04-27 00:00:00,,,,,,Release 1,2,,,,,,
1642,3262,3182.0,,Unconditional,,,EPA,,,,,,No,N,,,,,,gwang,1993-12-13 00:00:00,,,,,,Release 2,,,,,,,
1643,3262,3182.0,,Unconditional,,32.0,EPA,,,,"Groundwater, Soil",,No,N,,,,,,gwang,1989-06-16 00:00:00,,2021-12-16 11:12:50,,,,Release 1,6,,,,3:2,,
1644,3263,3183.0,,Unconditional,,,EPA,,,,Soil,,No,N,,,,,,Mhendrix,2000-02-08 00:00:00,,2021-12-16 11:12:50,,,,Release 1,1,,,,3,,
1645,3264,3184.0,,Unconditional,,,EPA,,,,,,No,N,,,,,,Admin,1995-11-07 00:00:00,,,,,,Release 1,,,,,,,
1646,3268,3188.0,,Unconditional,,,EPA,,,,"Depth to Groundwater: 20, Soil",,No,Y,,,,,,gwang,1993-10-25 00:00:00,,2021-12-16 11:12:50,,,,Release 1,6,8,,,3:2,Depth to Groundwater: 20,
1647,3272,3192.0,,Unconditional,,,EPA,,,,,,No,N,,,,,,Mhendrix,1996-09-09 00:00:00,MHENDRIX,2023-04-14 14:08:00,,,N,Release 1,4,1,,,,,
1648,3272,3192.0,,Unconditional,,,EPA,,,,,,No,N,,,,,,gwang,1997-03-04 00:00:00,MHENDRIX,2023-04-14 14:09:15,,,N,Release 2,4,4,,,,,
1649,3272,3192.0,,Unconditional,,95.0,EPA,,,,,,No,N,N,,,,,Mhendrix,2021-04-06 00:00:00,JFITZGIB,2022-05-27 13:49:44,,,N,Release 3,6,,,,,,
1650,3275,3195.0,,Unconditional,,,EPA,,,,Soil,,No,N,,,,,,gwang,1991-05-01 00:00:00,,2021-12-16 11:12:50,,,,Release 1,,,,,3,,
1651,3276,3196.0,,Unconditional,,,EPA,,,,"Groundwater, Soil",,No,N,,,,,,gwang,2000-12-13 00:00:00,,2021-12-16 11:12:50,,,,Release 1,2,,,,3:2,,
1652,3277,3197.0,,Unconditional,,,EPA,,,,,,No,N,,,,,,gwang,1990-04-01 00:00:00,,,,,,Release 1,,,,,,,
1653,3278,3198.0,,Unconditional,,,EPA,,,,Soil,,No,N,,,,,,Pjuancor,1993-03-09 00:00:00,MHENDRIX,2023-04-14 14:11:50,,,N,Release 1,2,,,,3,,
1654,3279,3199.0,,Unconditional,,,EPA,,,,"Groundwater, Soil",,No,N,,,,,,RFaliskie,1996-12-20 00:00:00,,2021-12-16 11:12:50,,,,Release 1,2,,,,3:2,,
1655,3280,3200.0,,Unconditional,,,EPA,,,,"Groundwater, Soil",,No,N,,,,,,Mhendrix,1992-04-10 00:00:00,MHENDRIX,2023-04-14 14:11:07,,,N,Release 1,2,8,,,3:2,,
1656,3282,3202.0,,Unconditional,,,EPA,,,,Soil,,No,N,,,,,,Mhendrix,1999-11-05 00:00:00,,2021-12-16 11:12:50,,,,Release 1,1,,,,3,,
1657,3283,3203.0,,Unconditional,,,EPA,,,,"Groundwater, Soil",,No,N,,,,,,RFaliskie,1999-11-05 00:00:00,,2021-12-16 11:12:50,,,,Release 1,1,,,,3:2,,
1658,3285,3205.0,,Unconditional,,,EPA,,,,Soil,,No,N,,,,,,Mhendrix,1990-08-08 00:00:00,,2021-12-16 11:12:50,,,,Release 1,2,,,,3,,
1659,3288,3208.0,,Unconditional,,,EPA,,,,,,No,N,,,,,,bnear,1993-07-21 00:00:00,,,,,,Release 1,,,,,,,
1660,3290,3210.0,,Unconditional,,,EPA,,,,,,No,N,,,,,,gwang,2002-05-14 00:00:00,,,,,,Release 1,,,,,,,
1661,3291,3211.0,,Unconditional,,,EPA,,,,,,No,N,,,,,,gwang,2003-01-09 00:00:00,,,,,,Release 1,,,,,,,
1662,3296,3216.0,,Unconditional,,,EPA,,,,"Soil, Surface Water",,No,N,,,,,,dhohman,2003-03-01 00:00:00,MHENDRIX,2023-04-14 16:22:55,,,N,Release 1,2,,,,3:5,,
1663,3303,3223.0,,Unconditional,,,EPA,,,,Soil,,No,N,,,,,,Mhendrix,2003-10-21 00:00:00,,2021-12-16 11:12:50,,,,Release 1,2,,,,3,,
1664,3306,3226.0,,Unconditional,,,EPA,,,,Soil,,No,N,,,,,,Pjuancor,2007-09-27 00:00:00,,2021-12-16 11:12:50,,,,Release 1,2,,,,3,,
1665,3307,3227.0,,Unconditional,,32.0,EPA,,,,,,No,N,,,,,,Mhendrix,1997-11-17 00:00:00,,,,,,Release 1,5,1,,,,,
1666,3311,3231.0,,Unconditional,,,EPA,,,,"Depth to Groundwater: 27, Soil",,No,N,,,,,,gwang,2001-04-19 00:00:00,,2021-12-16 11:12:50,,,,Release 1,6,,,,3:2,Depth to Groundwater: 27,
1667,3314,3234.0,,Unconditional,,,State,,,,"Groundwater, Surface Water",,No,N,,,,,,dhohman,1989-01-22 00:00:00,,2021-12-16 11:12:50,,,,Release 1,6,,,,2:5,,
1668,3314,3234.0,,Unconditional,,,State,,,,,,No,N,,,,,,Mhendrix,2018-07-13 00:00:00,,,,,,Release 4,,,,,,,
1669,3314,3234.0,,Unconditional,,,State,,,,,,No,N,,,,,,dhohman,2012-10-02 00:00:00,,,,,,Release 2,,,,,,,
1670,3314,3234.0,,Unconditional,,,State,,,,,,No,N,,,,,,dhohman,2012-10-02 00:00:00,,,,,,Release 3,,,,,,,
1671,3315,3235.0,,Unconditional,,,State,,,,"Groundwater, Soil",,No,N,,,,,,Mhendrix,1989-08-15 00:00:00,,2021-12-16 11:12:50,,,,Release 1,6,,,,3:2,,
1672,3318,3238.0,,Unconditional,,,EPA,,,,,,No,N,,,,,,Mhendrix,2019-12-02 00:00:00,,,,,,Release 1,,,,,,,
1673,3319,3239.0,,Unconditional,,,EPA,,,,,,No,N,,,,,,gwang,1992-12-11 00:00:00,,,,,,Release 1,,,,,,,
1674,3320,3240.0,,Unconditional,,32.0,EPA,,,,"Groundwater, Soil",,No,N,,,,,,Pjuancor,1988-01-19 00:00:00,MHENDRIX,2023-05-19 17:10:47,,,N,Release 1,2,8,,,3:2,,
1675,3321,3241.0,,Unconditional,,32.0,EPA,,,,Soil,,No,N,,,,,,gwang,2002-05-07 00:00:00,,2021-12-16 11:12:50,,,,Release 1,6,8,,,3,,
1676,3322,3242.0,,Unconditional,,32.0,EPA,,,,Soil,,No,N,,,,,,gwang,2003-03-10 00:00:00,,2021-12-16 11:12:50,,,,Release 1,6,,,,3,,
1677,3322,3242.0,,Unconditional,,32.0,EPA,,,,Soil,,No,N,,,,,,gwang,2003-03-10 00:00:00,,2021-12-16 11:12:50,,,,Release 2,2,,,,3,,
1678,3323,3243.0,,Unconditional,,,EPA,,,,,,No,N,,,,,,dhohman,2007-07-11 00:00:00,MHENDRIX,2023-04-14 16:26:33,,,N,Release 1,,,,,,,
1679,3324,3244.0,,Unconditional,,,EPA,,,,,,No,N,,,,,,dhohman,2001-06-28 00:00:00,MHENDRIX,2023-04-14 16:30:24,,,N,Release 1,2,,,,,,
1680,3325,3245.0,,Unconditional,,,EPA,,,,,,No,N,,,,,,dhohman,1989-10-24 00:00:00,,,,,,Release 1,,,,,,,
1681,3326,3246.0,,Unconditional,,,EPA,,,,,,No,N,,,,,,dhohman,2001-09-07 00:00:00,MHENDRIX,2023-04-14 16:36:49,,,N,Release 1,,,,,,,
1682,3327,3247.0,,Unconditional,,,EPA,,,,,,No,N,,,,,,Mhendrix,1993-09-01 00:00:00,,,,,,Release 1,,,,,,,
1683,3329,3249.0,,Unconditional,,,EPA,,,,Surface Water,,No,N,,,,,,Mhendrix,2010-10-25 00:00:00,,2021-12-16 11:12:50,,,,Release 1,,,,,5,,
1684,3330,3250.0,,Unconditional,,,EPA,,,,,,No,N,,,,,,gwang,2006-07-07 00:00:00,,,,,,Release 1,,,,,,,
1685,3331,3251.0,,Unconditional,,,EPA,,,,,,No,N,,,,,,RFaliskie,2011-04-04 00:00:00,,,,,,Release 1,,,,,,,
1686,3332,3252.0,,Unconditional,,,EPA,,,,,,No,N,,,,,,Mhendrix,2000-10-19 00:00:00,,,,,,Release 1,,,,,,,
1687,3333,3253.0,,Unconditional,,,EPA,,,,,,No,N,,,,,,gwang,1992-07-30 00:00:00,,,,,,Release 1,,,,,,,
1688,3369,3289.0,,Unconditional,,,EPA,,,,,,No,N,,,,,,gwang,2013-12-24 00:00:00,MHENDRIX,2023-04-14 16:19:10,,,N,Release 1,,,,,,,
1689,3376,3296.0,,Unconditional,,,EPA,,,,,,No,N,,,,,,Mhendrix,2010-01-25 00:00:00,,,,,,Release 1,,,,,,,
925,1560,1481.0,,,,25.0,EPA,,,,,,Yes,,,,,,,mrestaino,2019-10-08 00:00:00,MRESTAIN,2023-05-24 17:55:02,,,Y,R5-0340,,,41,,,,
929,1564,1485.0,,Unconditional,,17.0,State,,,,,,No,N,,,,,,skamke,2017-02-03 00:00:00,,2022-10-06 09:03:06,,,Y,R5-187,,,,,,,LS0006891
934,1570,1491.0,,Unconditional,,17.0,State,,,,,,No,N,,,,,,mrestaino,2018-10-31 00:00:00,,2022-10-06 09:03:06,,,Y,R5-206,,,,,,,LS0008537
992,1721,1642.0,,Unconditional,,17.0,State,,,,"Groundwater, Soil",,No,N,,,,,,skamke,2017-02-03 00:00:00,,2022-10-06 09:03:06,,,Y,R5-261,,,,,3:2,,LS0011763
1036,1843,1764.0,,Unconditional,,92.0,State,,,,,,No,N,,,,,,mrestaino,2016-12-30 00:00:00,,2022-10-06 09:03:06,,,Y,R5-313,,,,,,,LS0018068
1137,2406,2326.0,,Unconditional,,,EPA,,,,Soil,,No,N,,,,,,Mhendrix,1994-10-27 00:00:00,,2021-12-16 11:12:50,,,,Release 1,2,,,,3,,
1138,2407,2327.0,,Unconditional,,32.0,EPA,,,,,,No,N,,,,,,Mhendrix,2003-04-30 00:00:00,,,,,,Release 1,2,,,,,,
1139,2409,2329.0,,Unconditional,,,EPA,,,,"Groundwater, Soil",,No,N,,,,,,dhohman,1992-12-14 00:00:00,MHENDRIX,2023-04-14 13:26:30,,,N,Release 1,2,,,,3:2,,
1140,2411,2331.0,,Unconditional,,,EPA,,,,Soil,,No,N,,,,,,Mhendrix,1991-11-06 00:00:00,,2021-12-16 11:12:50,,,,Release 1,2,,,,3,,
1141,2412,2332.0,,Unconditional,,,EPA,,,,"Groundwater, Soil",,No,N,,,,,,gwang,2011-11-30 00:00:00,,2021-12-16 11:12:50,,,,Release 1,,,,,3:2,,
1142,2412,2332.0,,Unconditional,,,EPA,,,,Soil,,No,N,,,,,,Mhendrix,2016-10-18 00:00:00,,2021-12-16 11:12:50,,,,Release 2,5,,,,3,,
1143,2413,2333.0,,Unconditional,,,EPA,,,,Soil,,No,N,,,,,,gwang,1992-06-25 00:00:00,,2021-12-16 11:12:50,,,,Release 1,2,,,,3,,
1144,2417,2337.0,,Unconditional,,,EPA,,,,,,No,N,,,,,,gwang,1989-06-19 00:00:00,,,,,,Release 1,,,,,,,
1145,2421,2341.0,,Unconditional,,,EPA,,,,Soil,,No,N,,,,,,Mhendrix,2016-04-22 00:00:00,,2021-12-16 11:12:50,,,,Release 1,5,,,,3,,
1146,2424,2344.0,,Unconditional,,,EPA,,,,,,No,N,,,,,,Mhendrix,1992-07-19 00:00:00,,,,,,Release 1,,,,,,,
1147,2424,2344.0,,Unconditional,,,EPA,,,,Soil,,No,N,,,,,,BNEAR,2000-07-18 00:00:00,,2021-12-16 11:12:50,,,,Release 2,2,,,,3,,
1148,2424,2344.0,,Unconditional,,,EPA,,,,"Groundwater, Soil",,No,N,,,,,,gwang,2009-09-30 00:00:00,,2021-12-16 11:12:50,,,,Release 3,1:2,,,,3:2,,
1149,2433,2353.0,,Unconditional,,,EPA,,,,Soil,,No,N,,,,,,gwang,1999-01-13 00:00:00,,2021-12-16 11:12:50,,,,Release 1,2,,,,3,,
1150,2439,2359.0,,Unconditional,,,EPA,,,,Soil,,No,N,,,,,,gwang,1999-11-16 00:00:00,MHENDRIX,2023-04-14 14:13:43,,,N,Release 1,2,,,,3,,
1151,2440,2360.0,,Unconditional,,,EPA,,,,"Groundwater, Soil",,No,N,,,,,,Mhendrix,2017-10-03 00:00:00,,2021-12-16 11:12:50,,,,Release 1,6,,,,3:2,,
1152,2442,2362.0,,Unconditional,,,EPA,,,,Groundwater,,No,N,,,,,,gwang,1998-02-18 00:00:00,,2021-12-16 11:12:50,,,,Release 1,2,,,,2,,
1153,2443,2363.0,,Unconditional,,,EPA,,,,,,No,N,,,,,,gwang,1998-10-28 00:00:00,,,,,,Release 1,,,,,,,
1154,2444,2364.0,,Unconditional,,,EPA,,,,,,No,N,,,,,,RFaliskie,1998-01-18 00:00:00,,,,,,Release 1,,,,,,,
1155,2445,2365.0,,Unconditional,,,EPA,,,,,,No,N,,,,,,Mhendrix,1993-04-28 00:00:00,,,,,,Release 1,,,,,,,
1156,2446,2366.0,,Unconditional,,,EPA,,,,,,No,N,,,,,,gwang,1999-03-09 00:00:00,,,,,,Release 1,,,,,,,
1157,2447,2367.0,,Unconditional,,,EPA,,,,,,No,N,,,,,,gwang,1996-10-02 00:00:00,,,,,,Release 1,,,,,,,
1158,2453,2373.0,,Unconditional,,,EPA,,,,,,No,N,,,,,,Mhendrix,2003-02-27 00:00:00,,,,,,Release 1,,,,,,,
1159,2458,2378.0,,Unconditional,,,EPA,,,,,,No,N,,,,,,gwang,1998-10-15 00:00:00,,,,,,Release 1,,,,,,,
1160,2459,2379.0,,Unconditional,,,EPA,,,,"Groundwater, Soil",,No,N,,,,,,Pjuancor,1998-10-22 00:00:00,,2021-12-16 11:12:50,,,,Release 1,2,,,,3:2,,
1161,2462,2382.0,,Unconditional,,,EPA,,,,,,No,N,,,,,,gwang,1998-10-28 00:00:00,,,,,,Release 1,,,,,,,
1162,2468,2388.0,,Unconditional,,,EPA,,,,,,No,N,,,,,,gwang,1996-10-07 00:00:00,,,,,,Release 1,,,,,,,
1163,2471,2391.0,,Unconditional,,,EPA,,,,,,No,N,,,,,,gwang,1996-09-25 00:00:00,,,,,,Release 1,,,,,,,
1164,2480,2400.0,,Unconditional,,,EPA,,,,,,No,N,,,,,,Mhendrix,1990-04-24 00:00:00,,,,,,Release 1,,,,,,,
1165,2480,2400.0,,Unconditional,,,EPA,,,,"Groundwater, Soil",,No,N,,,,,,Mhendrix,2012-02-01 00:00:00,,2021-12-16 11:12:50,,,,Release 2,6,,,,3:2,,
1166,2482,2402.0,,Unconditional,,,EPA,,,,Soil,,No,N,,,,,,gwang,1998-09-05 00:00:00,,2021-12-16 11:12:50,,,,Release 1,2,,,,3,,
1167,2483,2403.0,,Unconditional,,,EPA,,,,,,No,N,,,,,,FChambus,1990-05-14 00:00:00,,,,,,Release 1,,,,,,,
1168,2492,2412.0,,Unconditional,,,EPA,,,,,,No,N,,,,,,FChambus,1995-05-22 00:00:00,,,,,,Release 1,,,,,,,
1169,2495,2415.0,,Unconditional,,,EPA,,,,,,No,N,,,,,,b near,1992-06-09 00:00:00,,,,,,Release 1,,,,,,,
1170,2496,2416.0,,Unconditional,,,EPA,,,,,,No,N,,,,,,gwang,2013-10-01 00:00:00,,,,,,Release 1,,,,,,,
1171,2501,2421.0,,Unconditional,,,EPA,,,,,,No,N,,,,,,gwang,2013-10-02 00:00:00,,,,,,Release 1,,,,,,,
1172,2502,2422.0,,Unconditional,,,EPA,,,,,,No,N,,,,,,gwang,1996-06-06 00:00:00,,,,,,Release 1,,,,,,,
1173,2505,2425.0,,Unconditional,,,EPA,,,,,,No,N,,,,,,gwang,1998-04-07 00:00:00,,,,,,Release 1,,,,,,,
1174,2507,2427.0,,Unconditional,,,EPA,,,,"Depth to Groundwater: 6, Soil",,No,N,,,,,,gwang,1997-08-18 00:00:00,,2021-12-16 11:12:50,,,,Release 1,2,,,,3:2,Depth to Groundwater: 6,
1175,2511,2431.0,,Unconditional,,,EPA,,,,,,No,N,,,,,,gwang,1998-09-17 00:00:00,,,,,,Release 1,,,,,,,
1176,2515,2435.0,,Unconditional,,,EPA,,,,,,No,N,,,,,,gwang,1998-09-24 00:00:00,,,,,,Release 1,,,,,,,
1177,2518,2438.0,,Unconditional,,,EPA,,,,"Groundwater, Soil",,No,N,,,,,,dhohman,2000-06-06 00:00:00,,2021-12-16 11:12:50,,,,Release 1,2,,,,3:2,,
1178,2520,2440.0,,Unconditional,,,EPA,,,,,,No,N,,,,,,dhohman,1991-01-25 00:00:00,,,,,,Release 1,,,,,,,
1179,2521,2441.0,,Unconditional,,,EPA,,,,"Groundwater, Soil",,No,N,,,,,,gwang,1997-08-22 00:00:00,MHENDRIX,2023-04-14 14:15:32,,,N,Release 1,,,,,3:2,,
1180,2522,2442.0,,Unconditional,,,EPA,,,,Soil,,No,N,,,,,,gwang,2000-01-06 00:00:00,MHENDRIX,2023-04-14 14:16:21,,,N,Release 1,2,,,,3,,
1181,2523,2443.0,,Unconditional,,,EPA,,,,,,No,N,,,,,,Pjuancor,2000-09-11 00:00:00,,,,,,Release 1,,,,,,,
1182,2524,2444.0,,Unconditional,,,EPA,,,,Soil,,No,N,,,,,,gwang,2000-03-24 00:00:00,,2021-12-16 11:12:50,,,,Release 1,2,,,,3,,
1183,2526,2446.0,,Unconditional,,,EPA,,,,Groundwater,,No,N,,,,,,Pjuancor,1998-11-12 00:00:00,,2021-12-16 11:12:50,,,,Release 1,2,,,,2,,
1184,2527,2447.0,,Unconditional,,,EPA,,,,,,No,N,,,,,,gwang,1990-10-26 00:00:00,,,,,,Release 1,,,,,,,
1185,2529,2449.0,,Unconditional,,,EPA,,,,,,No,N,,,,,,Mhendrix,1997-08-15 00:00:00,,,,,,Release 1,,,,,,,
1186,2531,2451.0,,Unconditional,,,EPA,,,,"Depth to Groundwater: 7, Groundwater, Soil",,No,N,,,,,,Mhendrix,1991-08-13 00:00:00,,2021-12-16 11:12:50,,,,Release 1,2,,,,3:2,Depth to Groundwater: 7,
1187,2532,2452.0,,Unconditional,,,EPA,,,,Soil,,No,N,,,,,,Mhendrix,1999-09-02 00:00:00,,2021-12-16 11:12:50,,,,Release 1,6,,,,3,,
1188,2533,2453.0,,Unconditional,,,EPA,,,,,,No,N,,,,,,dhohman,1989-08-21 00:00:00,,,,,,Release 1,,,,,,,
1189,2534,2454.0,,Unconditional,,,EPA,,,,"Groundwater, Soil",,No,N,,,,,,dhohman,1998-04-28 00:00:00,,2021-12-16 11:12:50,,,,Release 1,,,,,3:2,,
1190,2536,2456.0,,Unconditional,,31.0,EPA,,,,"Groundwater, Soil",,No,N,,,,,,Mhendrix,1993-08-20 00:00:00,MHENDRIX,2023-04-14 14:18:38,,,N,Release 2,2,,,,3:2,,
1191,2536,2456.0,,Unconditional,,,EPA,,,,,,No,N,,,,,,dhohman,1992-08-12 00:00:00,,,,,,Release 1,,,,,,,
1192,2537,2457.0,,Unconditional,,,EPA,,,,,,No,N,,,,,,Mhendrix,1991-02-04 00:00:00,,,,,,Release 1,,,,,,,
1193,2537,2457.0,,Unconditional,,,EPA,,,,Soil,,No,N,,,,,,Mhendrix,2019-02-04 00:00:00,,2021-12-16 11:12:50,,,,Release 3,6,,,,3,,
1194,2537,2457.0,,Unconditional,,,EPA,,,,,,No,N,,,,,,Mhendrix,2020-05-26 00:00:00,,,,,,Release 2,3,,,,,,
1195,2541,2461.0,,Unconditional,,,EPA,,,,Soil,,No,N,,,,,,dhohman,1999-09-02 00:00:00,MHENDRIX,2023-04-14 14:21:12,,,N,Release 1,2,,,,3,,
1196,2543,2463.0,,Unconditional,,,EPA,,,,,,No,N,,,,,,dhohman,2000-06-29 00:00:00,,,,,,Release 1,5,,,,,,
1197,2544,2464.0,,Unconditional,,,EPA,,,,,,No,N,,,,,,dhohman,1990-10-09 00:00:00,,,,,,Release 1,,,,,,,
1198,2545,2465.0,,Unconditional,,,EPA,,,,,,No,N,,,,,,dhohman,2001-07-17 00:00:00,MHENDRIX,2023-04-14 16:20:23,,,N,Release 1,2,,,,,,
1199,2546,2466.0,,Unconditional,,,EPA,,,,,,No,N,,,,,,"NFI, Inc.",1998-05-13 00:00:00,,,,,,Release 1,,,,,,,
1200,2547,2467.0,,Unconditional,,,EPA,,,,,,No,N,,,,,,Mhendrix,1992-03-11 00:00:00,,,,,,Release 1,,,,,,,
