land_location_id,site_id,drnk_water_well_within_14,location_name,address_1,address_2,city,county,state,zip,phone,tribe_owned,tribe,land_status,potential_abandoned,latitude,longitude,lat_lon_source,location_desc,created_by,created_date,updated_by,updated_date,region_id,tribe_id,geo_location
9139,3-430035,,Lakeview Chevron,"300 E. Lake St., P.O. Box 2390",,Mc Call,Valley,ID,83638.0,(208) 634-7544,,,Not Indian Country,,44.91096,-116.0986,,,CBoulind,2012-03-22 00:00:00,,,11,,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe9490c50>
9147,3-430614,,Franklin Building Supply,HWY 55 & Johnson LN,,Mc Call,Valley,ID,83638.0,(208) 634-8111,,,Not Indian Country,,44.86142,-116.09154,,,eorzech,2011-12-05 00:00:00,,,11,,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe9490e50>
9190,4-160012,,Burley Municipal Golf Course,2400 Golf,,Burley,Cassia,ID,83318.0,,,,Not Indian Country,,42.531944,-113.768611,,,eorzech,2012-05-08 00:00:00,,,11,,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe9491050>
9196,4-160052,,United Oil Station #16,560 Overland,,Burley,Cassia,ID,83318.0,(208) 678-0830,,,Not Indian Country,,42.54649,-113.79261,,,CBoulind,2010-10-19 00:00:00,,,11,,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe9491290>
12500,LSC5002,,Oyate C - Store (New),39409 City Highway 24,,Morton,Redwood,MN,56270.0,,,,Trust,,44.52993,-95.002424,GPS_Tribe,,MRESTAIN,2021-12-30 11:43:49,MRESTAIN,2022-04-25 09:00:31,7,188.0,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe9491510>
12535,2030191,,Half Circle Harbor HOA,30371 Half Circle Way,,Polson,Lake,MT,59860.0,,,,Fee Land,,47.77053681771128,-114.13499584620318,OnlineMapGoogle,,RPERSON,2022-08-25 13:12:26,RPERSON,2022-08-25 13:12:54,10,293.0,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe9491790>
12543,HDOH058 (9-100810),,"Avis Rent A Car System, LLC",,,,,HI,,,,,Not Indian Country,,,,,,BOJHA,2022-09-02 13:25:12,,,1,,
2352,EBCI-028,,Magic Water Gulf,Location Unknown- May be near Harrah's Casino,,Cherokee,Swain,NC,28719.0,,,,Indian Land,,,,Geocode,,R4 Closed Load,2021-04-28 13:04:13,DSTOUT01,2022-12-16 13:28:02,6,171.0,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe9491a90>
12641,HDOH094 (9-601613),,Hertz Rent a Car Facility (Hilo),,,,,CA,,,,,Not Indian Country,,,,,,BOJHA,2023-07-17 13:01:22,,,1,,
12624,5830333,,Portland Water Treatment Plant,298 Portland Lake Road,,Portland,Sumner,TN,37148.0,,,,Not Indian Country,,36.608531,-86.489556,,,DSTOUT01,2023-05-16 09:43:47,,,6,,
12551,HDOH067 (9-102384),,NEX Mall Gas Station,,,,,HI,,,,,Not Indian Country,,,,,,BOJHA,2022-09-02 13:46:31,,,1,,
12552,HDH068 (9-101000),,AAFES Aliamanu Milatry Shoppette,,,,,HI,,,,,Not Indian Country,,,,,,BOJHA,2022-09-02 13:48:03,,,1,,
12553,HDOH069 (9-210724),,7-Eleven Haleiwa,,,,,HI,,,,,Not Indian Country,,,,,,BOJHA,2022-09-02 13:51:27,,,1,,
12560,HDOH059 (9-100078),,Kahilihi-Kai Fire Station #31,,,,,HI,,,,,Not Indian Country,,,,,,BOJHA,2022-09-02 14:28:24,,,1,,
12570,HDOH080 (9-103826),,Bank Of Hawaii - Central Processing Facility,,,,,HI,,,,,Not Indian Country,,,,,,BOJHA,2022-09-14 09:46:30,,,1,,
1554,WE5018,,BIA Roads Garage @ Forestry Building,254 County Rd 4 ?,,Naytahwaush,Mahnomen,MN,56566.0,(218) 935-5967,,,Trust,,47.261441,-95.628581,GPS_Tribe,,bchapman,2015-05-08 00:00:00,MRESTAIN,2022-09-16 17:12:17,7,597.0,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe9492190>
12587,OR4808,,Klamath Falls ARSR,Hamaker Mountain Rd,,Keno,Klamath,OR,97627.0,(541) 776-4307,,,Not Indian Country,,42.068779,121.972513,,EPG,MWILLOUG,2022-09-29 18:52:24,,,11,,
2348,EBCI-016,,BIA Cherokee Road Shops/Cherokee Roads Maintenance ,71 HOSPITAL ROAD,,Cherokee,,NC,28719.0,,,,Indian Land,,35.478412,-83.324704,,,R4 Closed Load,2021-04-28 13:04:13,DSTOUT01,2023-01-26 16:02:48,6,171.0,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe9492550>
12597,EBCI-015,,Soco Exxon,Location Unknown- Likely on Paint Town Rd. 19 East,,Cherokee,Swain,NC,28719.0,,,,Indian Land,,35.468491,-83.28341,,,DSTOUT01,2022-12-09 10:16:09,DSTOUT01,2023-06-22 14:34:43,6,171.0,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe94927d0>
12636,HDOH091 (9-600351),,Pua Pump Station (Hilo),,,,,HI,,,,,Not Indian Country,,,,,,BOJHA,2023-07-17 12:21:10,,,1,,
12638,HDOH092,,Mauna Kea Beach Hotel ,,,,,HI,,,,,Not Indian Country,,,,,,BOJHA,2023-07-17 12:35:54,,,1,,
12639,HDOH091,,Pua Pump Station (9-600351),,,,,HI,,,,,Not Indian Country,,,,,,BOJHA,2023-07-17 12:48:09,,,1,,
12598,EBCI-030,,Whitewater Drive Site,Whitewater Drive,,Cherokee,Swain,NC,28719.0,,,,Indian Land,,35.467903,-83.319326,,,DSTOUT01,2022-12-12 14:16:42,DSTOUT01,2022-12-16 13:48:26,6,171.0,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe9492c10>
12477,12397,,"Company ""A"" Service Station",South Highway 77,,Winnebago,Thurston,NE,68071.0,,,,Indian Land,,42.22757,-96.47351,,,ASENA,2021-05-03 15:29:57,ASENA,2021-05-06 09:49:41,9,285.0,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe9492e50>
12620,MITW5019,,Standing Pines,N201 Hwy 47/55,,Keshena,Menominee,WI,54135.0,,,,Trust,,44.86002055067328,-88.62908061300057,OnlineMapGoogle,,MRESTAIN,2023-04-07 15:18:57,MRESTAIN,2023-04-07 16:34:49,7,190.0,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe9493150>
12590,0397OK,,Department of Transportation,300 N White Antelope Road,,Concho,Canadian,OK,73022.0,(405) 262-0345,,,Trust,,35.610108,-97.989944,GPS_Tribe,,JRIDLEY,2022-10-25 09:51:27,,,8,211.0,
12629,AK2489,,The Frontier Building,"3601 C Street, Suite 334",,Anchorage,Anchorage,AK,99503.0,,,,Not Indian Country,,,,,,MWILLOUG,2023-06-02 16:25:09,,,11,,
12644,HDOH096 (9-601613),,Hertz Rent A Car (Hilo),,,,,HI,,,,,Not Indian Country,,,,,,BOJHA,2023-07-17 14:39:53,,,1,,
12623,191785,,City of Belle Meade,Harding Pike and Clarendon Ave. Intersection,,Nashville,Davidson,TN,37205.0,,,,Not Indian Country,,36.114199,-86.861636,,,DSTOUT01,2023-05-08 09:47:49,DSTOUT01,2023-05-08 09:56:07,6,,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe9493710>
2362,EBCI-013,,"Food Mart (""Cherokee Shell/Convenience King #3"")",No Address- Facility removed and turned into parking lot,,Cherokee,Swain,NC,28719.0,,,,Indian Land,,35.477279,-83.320112,Geocode,,R4 Closed Load,2021-04-28 13:04:13,DSTOUT01,2022-12-16 12:56:57,6,171.0,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe9493990>
12627,AK59,,Boniface Chevron,2801 Boniface Parway,,Anchorage,Anchorage,AK,99504.0,,,,Not Indian Country,,,,,,MWILLOUG,2023-06-02 14:53:28,,,11,,
12514,WA100632,,Jet Mart Conoco,1001 N Volland St,,Kennewick,Benton,WA,99336.0,(509) 396-7691,,,Not Indian Country,,46.22071,-119.18151,GPS_State,,JGREEVES,2022-03-24 11:56:36,JGREEVES,2022-03-24 15:13:10,11,,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe9493d90>
12614,WA100782,,Medical Lake Quick Stop,710 E Hwy 902,,Medical Lake,Spokane,WA,99022.0,(509) 344-9040,,,Not Indian Country,,47.57893,-117.67427,,,JSEALE,2023-04-05 16:22:55,,,11,,
12640,HDOH093 (9-601690),,MAuna Kea Resort - Golf Maintenance ,,,,,HI,,,,,Not Indian Country,,,,,,BOJHA,2023-07-17 12:58:26,,,1,,
12529,OR5965,,Qwest Corporation dba Century Link QC,Hamaker Mountain Rd,,Klamath Falls,Klamath,OR,97601.0,(206) 733-5149,,,Not Indian Country,,42.069344,121.074581,,EPG,MWILLOUG,2022-08-17 18:29:07,,,11,,
12632,2300001,,Sturgeon Station,509909 Highway 95,,Bonners Ferry,Boundary,ID,83805.0,,,,Trust,,48.7254035,-116.29975,OnlineMapGoogle,,JSEALE,2023-06-30 16:47:23,,,11,336.0,
12523,WA101932,,Sunval Express,2777 W Broadway Ave,,Moses Lake,Grant,WA,98837.0,(509) 765-7051,,,Not Indian Country,,47.104588,-119.310802,GPS_State,,MWILLOUG,2022-08-01 18:52:34,,,11,,
12585,NAV535,,Navajo Blue Travel Plaza,21275 Resort Boulevard ,,Flagstaff,Coconino,AZ,86004.0,(505) 905-7100,,,Indian Land,,35.166371,-111.26996,,,LBRANDT,2022-09-28 17:26:09,LBRANDT,2022-09-28 17:31:22,1,80.0,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe9498810>
12607,WA1335,,Riverside Powersports,34610 N. Newport Hwy,,Chattaroy,Spokane,WA,99003.0,(509) 292-2439,,,Not Indian Country,,47.97044,-117.34915,,,JSEALE,2023-04-05 14:35:10,,,11,,
12615,WA100007,,Hangar 15 LLC,6205 E Rutter Ave,,Spokane,Spokane,WA,99212.0,(509) 879-8954,,,Not Indian Country,,47.68063,-117.31819,,,JSEALE,2023-04-05 16:41:52,,,11,,
12606,WA5711,no,Riverside Centerplace Market,34710 N. Newport Hwy,,Chattaroy,Spokane,WA,99003.0,(509) 292-2253,,,Not Indian Country,,47.97128,-117.35022,,,JSEALE,2023-04-04 19:17:08,,,11,,
12522,WA609312,,Phillips 66 Moses Lake Terminal,6864 Stratford RD NE,,Moses Lake,Grant,WA,98837.0,(509) 765-7051,,,Not Indian Country,,47.1888035,-119.278715,GPS_State,Petroleum Bulk Station and Terminal,MWILLOUG,2022-07-11 18:54:25,,,11,,
12519,MI50001,,Good Times Party Store,6981 Remus Road,,Mt. Pleasant ,,MI,,,,,Not Indian Country,,,,,,MRESTAIN,2022-04-13 15:07:53,MRESTAIN,2022-07-29 14:53:22,7,,
12524,WA100157,,Sunval Express,1819 Kittelson RD,,Moses Lake,Grant,WA,98837.0,(509) 765-4667,,,Not Indian Country,,47.101484,-199.244268,GPS_State,Convenience Store & gas station,MWILLOUG,2022-08-02 12:31:10,,,11,,
12550,HDOH066 (9-102062),,Joint Base Pearl Harbor BLDG 1102,,,,,HI,,,,,Not Indian Country,,,,,,BOJHA,2022-09-02 13:45:05,,,1,,
12555,HDOH071 (9-202544),,DOT Airports Division - Kawaihapai  Airfield,,,,,HI,,,,,Not Indian Country,,,,,,BOJHA,2022-09-02 13:56:40,,,1,,
12559,HDOH068 (9-101000),,AAFES Aliamanu Milatry Shoppette,,,,,HI,,,,,Not Indian Country,,,,,,BOJHA,2022-09-02 14:21:12,,,1,,
12609,WA101648,,Banners Fuel Stop 3,5707 E Broadway Ave,,Spokane Valley,Spokane,WA,99212.0,(509) 496-0749,,,Not Indian Country,,47.66416,-117.32923,,,JSEALE,2023-04-05 15:28:54,,,11,,
12612,WA8478,,Whitley Oil LLC #1,217 S Division St,,Spokane,Spokane,WA,99202.0,(509) 456-0793,,,Not Indian Country,,47.65372,-117.41085,,,JSEALE,2023-04-05 16:04:25,,,11,,
12616,OR1327,,Court Street Shell,335 SE Court Ave,,Pendleton,Umatilla,OR,97801.0,(541) 481-4876,,,Not Indian Country,,45.673884,-118.784124,OnlineMapGoogle,,JSEALE,2023-04-06 14:19:38,,,11,,
12506,SEM-010,,Ahfachkee School Portable,31200 Josie Billie Hwy,,Clewiston,Hendry,FL,33440.0,,,,Indian Land,,26.317465,-80.988802,,,JPOE,2022-02-23 15:39:16,DSTOUT01,2023-03-14 13:56:52,6,175.0,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe9499ad0>
12507,4010005,,Flying J Travel Plaza #1169,2725 93rd Ave SW,,Olympia,Thurston,WA,98512.0,,,,Trust,,46.952126,-122.940137,,,JGREEVES,2022-03-04 13:36:45,CBOULIND,2022-08-17 19:17:29,11,320.0,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe9499d10>
12508,4100007,,Nisqually Markets Frederickson,17808 Canyon Road E,,,,WA,98375.0,,,,Trust,,,,,,JGREEVES,2022-03-04 16:42:01,,,11,342.0,
2304,P047NM,,Thriftway 183 (RHOC Express Riverside),1398 Riverside Dr. (Previously  902 N.),,Espanola,,NM,87532.0,,,,Fee Land,,36.01226621,-106.0648748,Geocode,,LTHOMA01,2020-07-31 11:20:18,,2022-10-06 09:03:00,8,255.0,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe949a010>
2255,0390NM,,Gonzales Chrysler,504 Riverside Drive,,Espanola,Rio Arriba,NM,,,,,Indian Land,,35.99659682,-106.0651384,Geocode,,Lthomas,2020-02-20 00:00:00,,2022-10-06 09:03:01,8,255.0,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe949a250>
2235,0365LA,,Feather Fuel,121 Panther Trail Drive,,Kinder,Allen,LA,70648.0,(337) 224-3159,,,Indian Land,,30.548462,-92.810213,GPS_EPA,,Lthomas,2020-04-09 00:00:00,RSNAVELY,2022-07-12 14:04:42,8,217.0,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe949a550>
12633,5-830374,,Costco 1659,1105 Forest Retreat Road,,Hendersonville,Sumner,TN,37075.0,,,,Not Indian Country,,36.327551,-86.623077,,,DSTOUT01,2023-07-05 09:28:36,,,6,,
8517,4150021,,Q Mart II,619 E. Market,,Aberdeen,Grays Harbor,WA,98520.0,(360) 612-4053,,,Trust,,46.978028,-123.812444,,,showell,2021-01-25 00:00:00,CBOULIND,2022-10-14 16:08:17,11,347.0,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe949a9d0>
12605,MICC-003,,Gas Plaza near Tamiami Station,512b SW 8th Street,,Miami,Dade,FL,33194.0,,,,Indian Land,,25.76211,-80.770564,,,DSTOUT01,2023-03-02 12:48:32,DSTOUT01,2023-03-02 12:50:59,6,172.0,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe949ac10>
12503,CRIT058,,Post Office Sinkhole,144977 Aqueduct Rd (Hwy 62),,Earp,San Bernardino,CA,92242.0,,,,Trust,,34.163766,-114.303598,null,,SPLATUK,2022-01-12 18:31:37,SPLATUK,2022-07-08 17:57:35,1,28.0,
12603,4100008,yes,Nisqually Markets RezMart,4301 Protocol St SE,4031 Nisqually Market Village Dr,Olympia,Thurston,WA,98513.0,(360) 464-2893,,,Trust,,47.01258,-122.66488,OnlineMapGoogle,,JSEALE,2023-02-03 14:22:11,,,11,342.0,
12505,MBCI-011,,Village Co-Op,338 Main St.,,Philadelphia,Neshoba,MS,39350.0,,,,Indian Land,,32.770545,-89.116519,,,NMCKEE,2022-02-16 12:28:33,DSTOUT01,2023-03-13 08:37:41,6,173.0,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe949b310>
12527,WA10569,,Valley Quick Stop Inc,518 W Valley Rd,,Moses Lake,Grant,WA,98837.0,(509) 398-1197,,,Not Indian Country,,47.138642,-119.285211,,Convenience Store & gas station,MWILLOUG,2022-08-02 17:58:41,,,11,,
12528,WA101255,,One Stop Mart#36,8034 Valley Rd NE,,Moses Lake,Grant,WA,98837.0,(509) 460-7050,,,Not Indian Country,,47.142252,-119.319846,,Convenience Store & gas station,MWILLOUG,2022-08-02 19:18:05,,,11,,
12642,HDOH095 (9-603667),,Costco Gasoline (Loc. 40),,,,,HI,,,,,Not Indian Country,,,,,,BOJHA,2023-07-17 14:11:16,,,1,,
12516,WA620357,,Daily Harbor,2221 E Lewis St,,Pasco,Franklin,WA,99301.0,(509) 679-5606,,,Not Indian Country,,46.23391,-119.06798,GPS_State,,JGREEVES,2022-03-24 16:24:51,JGREEVES,2022-03-24 16:25:23,11,,
10528,OR4247,,Leathers Oil Co. #50 - Sandy,39021 Proctor Blvd.,,Sandy,Clackamas,OR,97055.0,(503) 668-6762,,,Not Indian Country,,0.0,0.0,,,CBoulind,2006-12-07 00:00:00,,,11,,
1829,SMSC5005,,Shakopee Dakota Convenience Store # 2,14160 Wilds Path NW,,Prior Lake,Scott,MN,55372.0,(952) 233-2992,,,Trust,,44.744352649029224,-93.46934093485055,OnlineMapGoogle,,mrestaino,2014-09-10 00:00:00,MRESTAIN,2021-05-07 11:54:12,7,201.0,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe949bd90>
12499,12419,,Grandview Oil CO,2314 330 Street,,White Cloud,Doniphan,KS,66094.0,,,,Indian Land,,,,,,MPOMES,2021-12-29 14:08:58,MPOMES,2021-12-29 14:49:06,9,274.0,
2360,EBCI-012,,Cherokee Texaco (Adjacent to Soco Creek and Harrah's Casino),No address- Facility removed and turned into road,,Cherokee,Swain,NC,28719.0,,,,Indian Land,,35.468566,-83.300403,,,R4 Closed Load,2021-04-28 13:04:13,DSTOUT01,2022-12-16 12:56:03,6,171.0,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe94a0210>
12618,OR12661,,First Stop Mart,85713 OR-11,,Milton Freewater,Umatilla,OR,97862.0,(541) 419-8753,,,Not Indian Country,,46.00050052116786,-118.38685000451326,OnlineMapGoogle,,JSEALE,2023-04-06 16:03:01,,,11,,
2309,0384OK,,Choctaw Country Marketplace - Clayton,121 South Highway 271,,Clayton,Pushmataha,OK,75436.0,(580) 326-8579,,,Trust,,34.58592,-95.35375,GPS_Tribe,,JRIDLEY,2021-01-21 12:49:06,RSNAVELY,2023-04-11 10:33:17,8,214.0,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe94a06d0>
12621,5750507,,Costco 1448,1536 Beasie Road,,Murfreesboro,Rutherford,TN,37128.0,(615) 439-2639,,,Not Indian Country,,35.826032,-86.41897,,,DSTOUT01,2023-04-26 15:48:18,DSTOUT01,2023-04-27 13:11:43,6,,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe94a0950>
12586,OR12097,,Speedway NO.9485,5400 South 6th Street,,Klamath Falls,Klamath,OR,97603.0,(562) 495-6850,,,Not Indian Country,,,,,Gas Station & Convenience Store,MWILLOUG,2022-09-29 16:43:02,,,11,,
12608,WA4594,,Chattaroy Quick Stop,28312 N. Newport Hwy,,Chattaroy,Spokane,WA,99003.0,(509) 863-5801,,,Not Indian Country,,47.91483,-117.34957,,,JSEALE,2023-04-05 15:14:12,,,11,,
12610,WA100575,,Valley Grocery and Gas,17128 E Sprague Ave,,Greenacres,Spokane,WA,99016.0,(509) 879-8954,,,Not Indian Country,,47.6567,-117.17251,,,JSEALE,2023-04-05 15:43:03,,,11,,
12611,WA5715,,Hillyard Grocery,5803 N Market Street,,Spokane,Spokane,WA,99208.0,(509) 487-7041,,,Not Indian Country,,47.71091,-117.36503,,,JSEALE,2023-04-05 15:54:07,,,11,,
12613,WA5115,,Bains Mart,404 S Maple Street,,Spokane,Spokane,WA,99201.0,(509) 443-4844,,,Not Indian Country,,47.65211,-117.43613,,,JSEALE,2023-04-05 16:13:50,,,11,,
3082,2020044,,Little Bighorn Camp,Junction I-90 & Hwy. 212,PO Box 775,Crow Agency,Big Horn,MT,59022.0,(406) 861-4859,,,Indian Land,,45.578,-107.45579,,Costa Lane and 2nd Bridge Road,Mhendrix,2021-02-24 00:00:00,RPERSON,2022-11-18 15:24:42,10,295.0,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe94a13d0>
12604,MBCI-012,,Garbage Facility UST,,,,,MS,,,,,Indian Land,,32.784181,-89.228032,,,DSTOUT01,2023-02-21 09:37:37,,,6,173.0,
12588,FCP5005,,Potawatomi Convenience,614 State Highway 32,,Wabeno,Forest,WI,,,,,Fee Land,,,,,,MRESTAIN,2022-10-12 09:56:57,MRESTAIN,2022-10-12 16:27:46,7,178.0,
12622,OR7076,,Indian Hills Chevron,309 SE Nye,,Pendleton,Umatilla,OR,97801.0,(541) 481-4876,,,Not Indian Country,,45.662233741,-118.7780435,OnlineMapGoogle,,JSEALE,2023-04-27 11:55:32,,,11,,
12596,WA619930,,Maverik 468,3505 N Road 68,,Pasco,Franklin,WA,99301.0,(509) 545-0130,,,Not Indian Country,,46.31193,-119.20726,,Gas station and convenience store,MWILLOUG,2022-11-30 11:49:54,,,11,,
12536,2471498,,Costco #1116,123 Lovell Road,,Knoxville,Knox,TN,37934.0,,,,Not Indian Country,,35.89732,-84.13975,OnlineMapGoogle,,DSTOUT01,2022-08-29 15:01:07,DSTOUT01,2022-08-30 09:46:43,6,,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe94a1d50>
2589,4070001,,Porcupine Trading Post,100 North Main St.,,Porcupine,Oglala Lakota,SD,57772.0,(605) 867-1326,,,Indian Land,,43.237633,-102.328833,,,Mhendrix,2021-02-16 00:00:00,AFONG,2022-12-21 15:11:03,10,303.0,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe94a1fd0>
2602,4070021,,Kyle Grocery,P.O. Box 249,,Kyle,Oglala Lakota,SD,57752.0,(605) 455-2824,,,Indian Land,,43.4251,-102.175117,,,FChambus,2018-09-28 00:00:00,AFONG,2022-12-21 15:11:03,10,303.0,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe94a22d0>
2605,4070026,,Batesland Bus Garage,Unknown/N43.127943 w102.098457,,Batesland,Oglala Lakota,SD,57716.0,(605) 288-1921,,,Indian Land,,43.1282,-102.100245,Geocode,,dhohman,2014-10-28 00:00:00,AFONG,2022-12-21 15:11:03,10,303.0,
2621,4070062,,Rockyford Elementary School,"HCR 49
P.O. Box 17",,Porcupine,Oglala Lakota,SD,57772.0,(605) 455-2438,,,Indian Land,,43.2401,-102.32785,,,dhohman,2015-02-10 00:00:00,AFONG,2022-12-21 15:11:03,10,303.0,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe94a2790>
2921,4070072,,Oglala Community School (BIA),Tanks at Bldgs. 338 & 204,,Pine Ridge,Oglala Lakota,SD,57770.0,,,,Indian Land,,43.0224438,-102.5400424,Geocode,,bnear,2000-03-02 00:00:00,AFONG,2022-12-21 15:11:03,10,303.0,
2992,4070028,,Oyate General  Store (former Cubby's Convenience Store),P.O. Box 1501,,Pine Ridge,Oglala Lakota,SD,57770.0,(605) 867-2048,,,Indian Land,,43.187917,-102.75205,,,FChambus,2018-09-28 00:00:00,AFONG,2022-12-21 15:11:03,10,303.0,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe94a2c50>
12631,AK3570,,Carrs- Safeway #1805,,,Anchorage,Anchorage,AK,99517.0,,,,Not Indian Country,,,,,1690 Northern Lights Blvd,MWILLOUG,2023-06-02 16:59:10,,,11,,
12538,9792625,,Costco #353,3775 Hacks Cross Road,,Memphis,Shelby,TN,38125.0,,,,Not Indian Country,,35.046324,-89.797135,,,DSTOUT01,2022-08-30 12:42:00,DSTOUT01,2022-08-30 12:43:11,6,,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe94a2fd0>
12579,5190638,,R&L Carriers,3240 Franklin Limestone Road,,Antioch,Davidson,TN,37211.0,,,,Not Indian Country,,36.07725,-86.67982,,,DSTOUT01,2022-09-19 10:27:49,,,6,,
12619,SAG5141,,Z's Gas and Go,11021 N. Loomis Rd.,,Clare,Clare,MI,48617.0,,,,Fee Land,,43.80180201979734,-84.66757258198922,OnlineMapGoogle,,MRESTAIN,2023-04-07 10:49:27,MRESTAIN,2023-04-07 10:51:07,7,198.0,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe94a3410>
12625,191637,,Old Hickory Sewage Pump Station,Anita Drive,,Old Hickory,Davidson,TN,37138.0,,,,Not Indian Country,,36.258291,-86.666685,,,DSTOUT01,2023-05-16 12:28:40,,,6,,
12521,CIC001,,Wintun Mini Mart,3790 Highway 45,,Colusa,Colusa,CA,95932.0,,,,Indian Land,,,,,,MCOSSON,2022-07-06 17:20:27,MCOSSON,2022-07-06 17:24:01,1,15.0,
12600,WE5052,,George French,End of Highway 225,,Ponsford,,MN,,,,,Not Indian Country,,,,,,MRESTAIN,2022-12-20 17:12:29,MRESTAIN,2022-12-20 17:20:16,7,597.0,
12628,AK588,,Speedway Express #5324,6740 Lake Otis Parkway,,Anchorage,Anchorage,AK,99507.0,,,,Not Indian Country,,,,,,MWILLOUG,2023-06-02 15:57:03,,,11,,
12630,AK3538,,Holiday #639,2150 Raspberry Rd,,Anchorage,Anchorage,AK,99502.0,,,,Not Indian Country,,,,,,MWILLOUG,2023-06-02 16:46:00,,,11,,
12617,WA7076,,Indian Hills Chevron,309 SE Nye,,Pendleton,Umatilla,OR,97801.0,(541) 481-4876,,,Not Indian Country,,45.662265473823346,-118.77844138128272,OnlineMapGoogle,,JSEALE,2023-04-06 15:44:37,JSEALE,2023-04-27 11:24:22,11,,
12525,WA6330,,Ernie's Fuel Stop,1810 E Kittleson RD,,Moses Lake,Grant,WA,98837.0,(509) 765-7370,,,Not Indian Country,,47.10188,-119.24511,GPS_State,Convenience Store & gas station,MWILLOUG,2022-08-02 16:31:11,,,11,,
12526,WA581163,,Samaritan Hospital,801 E Wheeler RD,,Moses Lake,Grant,WA,98837.0,(509) 793-9640,,,Not Indian Country,,47.18976,-119.32765,GPS_State,Hospital with EPG,MWILLOUG,2022-08-02 17:22:26,,,11,,
1840,OTW5068,,De Pere Super Store,1501 Main Avenue,,De Pere,,WI,54115.0,,,,Fee Land,,44.45250054894562,-88.09124350442607,OnlineMapGoogle,,mrestain,2013-10-23 00:00:00,MRESTAIN,2021-05-07 14:51:15,7,193.0,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe94ac410>
9197,4-160058,,City of Burley Water Dept.,420 E. 33rd St.,,Burley,Cassia,ID,83318.0,,,,Not Indian Country,,42.51141,-113.7864,,,ESirs,2013-09-11 00:00:00,,,11,,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe94ac610>
9198,4-160059,,Burley Chevron Terminal,U.S. Hwy. 81 E.,,Burley,Cassia,ID,83318.0,,,,Not Indian Country,,42.524947,-113.754091,,,eorzech,2012-05-08 00:00:00,,,11,,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe94ac810>
9199,4-340630,,Burley Inn Chevron,702 N. Overland,,Burley,Cassia,ID,83318.0,(208) 679-5727,,,Not Indian Country,,42.5446,-113.79261,,,CBoulind,2010-10-19 00:00:00,CBOULIND,2022-08-18 15:56:26,11,,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe94aca90>
9200,4-160062,,"Gem International, Inc.",1106 Hansen Ave.,,Burley,Cassia,ID,83318.0,(208) 678-9057,,,Not Indian Country,,42.53937,-113.78981,,,eorzech,2012-05-08 00:00:00,,,11,,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe94acc90>
9201,4-160065,,Jones Pallet,110 E Main St.,,Oakley,Cassia,ID,83346.0,(208) 862-3375,,,Not Indian Country,,42.24289,-113.88764,,,CBoulind,2010-10-19 00:00:00,,,11,,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe94acf10>
